datetime,year,yday,hour,wtemp,par,wspeed,z,do_eq,o2_sat,par_int,do,do2_sat
2010-05-14T13:00:00Z,2010,134,14,10.814761904761905,401.4775,5.1,10.28504553031522,10.479493068568981,0.9186990188366693,111.76648227107853,9.630612244897959,0.9189960031352031
2010-05-14T14:00:00Z,2010,134,15,10.83904761904762,539.4542857142858,6.7,10.28679430459084,10.478652518573885,0.9187727127066024,150.15484072382162,9.630612244897959,0.9190697208278702
2010-05-14T15:00:00Z,2010,134,16,10.88047619047619,653.3714285714286,6.2,10.28854307886646,10.47347250399192,0.9192271232230302,181.8357011655756,9.634897959183673,0.9199334753121635
2010-05-14T16:00:00Z,2010,134,17,10.92047619047619,482.9171428571429,6.5,10.290291853142083,10.471593085284336,0.9203470686369123,134.3773192311307,9.639183673469388,0.9205078534817469
2010-05-14T17:00:00Z,2010,134,18,10.92904761904762,414.25857142857143,4.3,10.292040627417704,10.472943302660692,0.9183187306625289,115.25484608852632,9.629183673469388,0.9194343361930601
2010-05-14T18:00:00Z,2010,134,19,10.927619047619048,294.5128571428571,3.7,10.293789401693324,10.477217050104025,0.917944140510529,81.92685810826121,9.626326530612245,0.9187865904254287
2010-05-14T19:00:00Z,2010,134,20,10.893333333333333,43.97142857142857,3.1,10.295538175968945,10.49097049908511,0.917693935069171,12.230014537090165,9.627755102040815,0.9177182514125292
2010-05-14T20:00:00Z,2010,134,21,10.869047619047619,0.7057142857142857,1.8,10.297286950244565,10.504758322526664,0.9145855340048555,0.1962545213787982,9.606326530612245,0.9144738256388251
2010-05-14T21:00:00Z,2010,134,22,10.867619047619048,1e-5,2.3,10.299035724520186,10.510021597196676,0.9131760492823277,2.7805143058843494e-6,9.573469387755102,0.9108896018166719
2010-05-14T22:00:00Z,2010,134,23,10.849047619047619,1e-5,2,10.300784498795807,10.513578909514813,0.90716016706438,2.7800942102164553e-6,9.564897959183673,0.9097661264070048
2010-05-14T23:00:00Z,2010,134,24,10.81904761904762,1e-5,2,10.302533273071429,10.527315866051262,0.9059764256487027,2.779674226422285e-6,9.569183673469388,0.9089860886884109
2010-05-15T00:00:00Z,2010,135,1,10.81047619047619,1e-5,1.5,10.31790288502595,10.535320999054814,0.9024404667739098,2.7939730107788976e-6,9.544897959183674,0.9059902360867792
2010-05-15T01:00:00Z,2010,135,2,10.793333333333333,1e-5,0.8,10.333513067705534,10.541495338255414,0.9028605235407824,2.790222350535746e-6,9.539183673469388,0.9049175062338067
2010-05-15T02:00:00Z,2010,135,3,10.763333333333334,1e-5,0.9,10.330612015972191,10.552803765327813,0.8999977836416225,2.790918715509919e-6,9.534897959183674,0.9035416720731072
2010-05-15T03:00:00Z,2010,135,4,10.737619047619047,0.027857142857142858,1,10.32703081363838,10.56405713355116,0.8999856664731998,0.007777097988951251,9.53061224489796,0.9021734854716937
2010-05-15T04:00:00Z,2010,135,5,10.726190476190476,2.4634285714285715,1.2,10.321432698936386,10.572294404187021,0.8973927169718806,0.6880661774237163,9.513469387755103,0.899849079494742
2010-05-15T05:00:00Z,2010,135,6,10.720476190476191,88.08314285714286,1.2,10.30718374926989,10.58060550710203,0.8966878118300221,24.632923405515385,9.52204081632653,0.8999523524372062
2010-05-15T06:00:00Z,2010,135,7,10.786190476190477,392.79285714285714,0.9,10.294175450451064,10.569834336076228,0.9042242003149474,109.96986396917602,9.584897959183674,0.9068162900594537
2010-05-15T07:00:00Z,2010,135,8,10.883333333333333,765.7757142857142,0.9,10.291939883664906,10.54892166247162,0.9060167764825994,214.43487703959957,9.597755102040816,0.9098328160105091
2010-05-15T08:00:00Z,2010,135,9,10.90047619047619,1088.3814285714286,1.4,10.283367116125321,10.544719759282433,0.9082744936458841,304.99740429072546,9.539183673469388,0.9046407956998687
2010-05-15T09:00:00Z,2010,135,10,11.164761904761905,1346.8714285714286,1.5,10.281241335761099,10.477871013100719,0.9102517093477337,377.5033700938295,9.529183673469388,0.9094580055008155
2010-05-15T10:00:00Z,2010,135,11,11.413333333333334,1633.4,2.3,10.278073863468355,10.417936942262179,0.913568593546636,457.93725708399535,9.50204081632653,0.9120846928704132
2010-05-15T11:00:00Z,2010,135,12,11.81047619047619,1758.5,3.1,10.216809078869575,10.322465157723233,0.9162055628663401,495.6295621463239,9.456326530612245,0.9160918817475546
2010-05-15T12:00:00Z,2010,135,13,12.097619047619048,1755.9857142857143,2.3,9.850652683077737,10.251252543802789,0.9206192082064423,511.075877273165,9.433469387755103,0.920226025790179
2010-05-15T13:00:00Z,2010,135,14,12.073333333333332,1536.3857142857144,2.8,9.544102843213913,10.254048527401807,0.9213434064363482,459.62707020320636,9.447755102040816,0.9213682846139902
