datetime,year,yday,hour,wtemp,par,wspeed,z,do_eq,o2_sat,par_int,do,do2_sat
2008-05-09T14:00:00Z,2008,130,15,9.462782221852393,1300.7,8.7,5.1758073346805755,10.77763546424348,1.034919042747471,526.8985261618764,11.56179894179894,1.0727583967890775
2008-05-09T15:00:00Z,2008,130,16,9.36041759888901,1115.0157142857142,7.3,5.179332391444873,10.778705972809497,1.0348372116522204,451.4571526066612,11.529656084656084,1.0696697835288338
2008-05-09T16:00:00Z,2008,130,17,9.480195833068482,796.5871428571429,6,5.18285744820917,10.753510629349773,1.0307733234813203,322.3699957372564,11.463941798941798,1.0660650455538707
2008-05-09T17:00:00Z,2008,130,18,9.449974067247956,557.6257142857143,7.7,5.186382504973467,10.763294598703508,1.031715488697061,225.5536965194193,11.473941798941798,1.0660250626535754
2008-05-09T18:00:00Z,2008,130,19,9.425466587141715,212.48142857142858,5.3,5.189907561737764,10.769083074020983,1.030253321198911,85.90412803109943,11.486798941798941,1.0666459588847776
2008-05-09T19:00:00Z,2008,130,20,9.475244821321187,35.41657142857143,2.7,5.193432618502061,10.759852137544831,1.028370029459083,14.311512583418335,11.466798941798942,1.0657022787318173
2008-05-09T20:00:00Z,2008,130,21,9.416451626929247,1e-5,0.8,5.196957675266358,10.779526648023422,1.0255863431697867,4.038918123689815e-6,11.458227513227513,1.062962028608978
2008-05-09T21:00:00Z,2008,130,22,9.454801289680148,1e-5,1.1,5.200482732030654,10.775248311302947,1.0269425680729223,4.036929289351792e-6,11.461084656084655,1.0636492380470048
2008-05-09T22:00:00Z,2008,130,23,9.404579523859622,1e-5,1,5.204007788794952,10.786138378054247,1.024072438315103,4.034942032368079e-6,11.463941798941798,1.0628402304078193
2008-05-09T23:00:00Z,2008,130,24,9.218643472324809,1e-5,1.2,5.207532845559248,10.836759095944283,1.0202324133366731,4.032956351201594e-6,11.472513227513227,1.0586664450081649
2008-05-10T00:00:00Z,2008,131,1,9.084135992218568,1e-5,1.1,4.364583938071529,10.869727939208744,1.0171587369456723,4.525661993941057e-6,11.47537037037037,1.055718269541686
2008-05-10T01:00:00Z,2008,131,2,8.996771369255198,1e-5,1,4.16564109813008,10.890521972206525,1.0134008843781628,4.6648578810853335e-6,11.462513227513227,1.0525219320769446
2008-05-10T02:00:00Z,2008,131,3,8.936549603434672,1e-5,1.1,4.208693679911474,10.908369826562767,1.0126802290347336,4.634173508442914e-6,11.468227513227513,1.0513236804001131
2008-05-10T03:00:00Z,2008,131,4,8.827756409042715,1e-5,1.3,4.213284200659486,10.938038268093074,1.0090398333072008,4.630920320835327e-6,11.468227513227513,1.0484720598099417
2008-05-10T04:00:00Z,2008,131,5,8.751820357507903,1e-5,1.1,4.18789247072559,10.957075866270422,1.008219921259878,4.648959537356554e-6,11.47537037037037,1.0473022648036447
2008-05-10T05:00:00Z,2008,131,6,8.75445573454452,70.90285714285714,1,4.18076086770578,10.957409813274989,1.0054719328072697,32.9985143462138,11.453941798941798,1.0453147225601855
2008-05-10T06:00:00Z,2008,131,7,8.781376825866865,292.45428571428573,2.2,4.176346741931866,10.95131910134849,1.0060517621611036,136.20175952596983,11.465370370370369,1.0469396667437607
2008-05-10T07:00:00Z,2008,131,8,8.798297917189196,593.5685714285714,4.1,4.244967654876863,10.94993785906951,1.011678776524748,273.5498658563719,11.496798941798941,1.0499419348098384
2008-05-10T08:00:00Z,2008,131,9,8.796647579940096,850.1671428571428,4.2,4.250669499776104,10.949858819633647,1.0153597206874942,391.46442532209227,11.511084656084655,1.0512541618751012
2008-05-10T09:00:00Z,2008,131,10,8.872140099833855,1186.3385714285714,3.8,4.256397407207443,10.920680296369973,1.018093300721538,545.7798171045513,11.51537037037037,1.0544554055115112
2008-05-10T10:00:00Z,2008,131,11,8.976204048299042,964.7728571428571,3.3,4.242741303069661,10.893346057258965,1.01975070350757,444.7727615244612,11.509656084656084,1.0565767418162972
2008-05-10T11:00:00Z,2008,131,12,9.151696568192817,1354,2.9,4.213549791503325,10.840876792598678,1.0247070762219792,627.0011415295479,11.511084656084655,1.0618222931879038
2008-05-10T12:00:00Z,2008,131,13,9.495760516658004,1380.3142857142857,3.7,4.193832665498366,10.739381996450138,1.0334811651061924,641.1186628025838,11.492513227513227,1.0701279860714548
2008-05-10T13:00:00Z,2008,131,14,9.665538750837477,929.0371428571428,3.4,4.2455610839448985,10.685971014756,1.0367962686121877,428.11394612191754,11.481084656084656,1.074407242938494
2008-05-10T14:00:00Z,2008,131,15,9.612459842159806,840.5642857142857,3.2,4.302524130112592,10.69087146064649,1.0391482838304062,384.0016733079124,11.503941798941797,1.0760527653230376
2008-05-10T15:00:00Z,2008,131,16,9.559380933482137,539.7328571428571,3.2,4.329121367193,10.69729945825869,1.0404146047136293,245.57817769951095,11.52679894179894,1.0775428870414436
2008-05-10T16:00:00Z,2008,131,17,9.510587739090196,300.8828571428571,4,4.376419967837793,10.705180626175462,1.0415380023098402,135.92641718702006,11.539656084656084,1.0779506192020925
2008-05-10T17:00:00Z,2008,131,18,9.468937401841098,150.46428571428572,3.7,4.380532015170002,10.711758955150582,1.0427865625903665,67.93139745323545,11.562513227513227,1.0794224623541937
2008-05-10T18:00:00Z,2008,131,19,9.520144207449142,97.36328571428571,2.9,4.347360419718699,10.695142765790438,1.0444277744709238,44.17814825719223,11.558227513227513,1.0806987588980808
2008-05-10T19:00:00Z,2008,131,20,9.521351013057187,8.853285714285715,3.9,4.337831297756082,10.693821883693909,1.0445779006233071,4.022932679308306,11.562513227513227,1.0812330103556251
2008-05-10T20:00:00Z,2008,131,21,9.508272104379518,1e-5,3.5,4.322368205270228,10.699183041032711,1.043140941368226,4.554651919955914e-6,11.552513227513227,1.0797565742363588
2008-05-10T21:00:00Z,2008,131,22,9.460907481416148,1e-5,3.2,4.2902826292209735,10.70924476027379,1.0403144175961725,4.576880292001328e-6,11.543941798941797,1.0779417276710619
2008-05-10T22:00:00Z,2008,131,23,9.44925714416705,1e-5,2.8,4.302053735803264,10.704609567921834,1.0398518050972065,4.568705790373398e-6,11.542513227513226,1.0782750322909778
2008-05-10T23:00:00Z,2008,131,24,9.409035378346523,1e-5,1.9,4.433033124477083,10.705240866089596,1.0407457036993637,4.479268262673465e-6,11.553941798941798,1.0792790132859678
2008-05-11T00:00:00Z,2008,132,1,9.410242183954567,1e-5,1,4.691862698765495,10.698836984598612,1.039520399352277,4.2802106025412086e-6,11.543941798941798,1.0789903440495212
2008-05-11T01:00:00Z,2008,132,2,9.31859184670547,1e-5,1.5,4.961053067596843,10.717207073494764,1.0377596583653013,4.115284300602482e-6,11.541084656084655,1.076874280485581
2008-05-11T02:00:00Z,2008,132,3,9.215512938027814,1e-5,1,5.125414563640898,10.739606463346028,1.0365473861262016,4.019528589045808e-6,11.552513227513227,1.0756924163787218
2008-05-11T03:00:00Z,2008,132,4,9.213862600778716,1e-5,1.7,5.276425170652165,10.737990191246444,1.0367244396503237,3.934677733687807e-6,11.549656084656084,1.075588250590069
2008-05-11T04:00:00Z,2008,132,5,9.21364083495819,1e-5,4.9,5.456848714007332,10.742129325854581,1.0354150823343446,3.837047874081903e-6,11.538227513227511,1.0741099053291836
2008-05-11T05:00:00Z,2008,132,6,9.14199049770909,53.15657142857143,4.6,5.63326868768712,10.767757488388488,1.032971683171312,19.908983523017703,11.541084656084655,1.0718187764286196
2008-05-11T06:00:00Z,2008,132,7,9.144625874745707,310.09000000000003,4.7,5.7436710354964395,10.766565549350378,1.0340358196972241,114.41622133081398,11.551084656084655,1.0728662360469827
2008-05-11T07:00:00Z,2008,132,8,9.12154696606805,646.6014285714285,5.2,5.798280282424734,10.773041750583126,1.0362199040885958,236.83625523613662,11.569656084656085,1.073945163540264
2008-05-11T08:00:00Z,2008,132,9,9.082753771676096,832.53,6.9,5.857679057321904,10.789223197560057,1.03839414022416,302.5245714182832,11.588227513227512,1.0740557777920607
2008-05-11T09:00:00Z,2008,132,10,9.126817720141283,664.1814285714286,7.2,5.9052950448319885,10.779348199205746,1.0393663693995632,239.82481157916777,11.589656084656085,1.075172252577391
2008-05-11T10:00:00Z,2008,132,11,9.11088166860647,655.3285714285714,8.3,5.984405258942897,10.788075689975152,1.038546463768207,234.16238606055475,11.599656084656084,1.0752293938236914
2008-05-11T11:00:00Z,2008,132,12,9.022088474214515,655.3771428571429,8,6.08718340403385,10.815215510183648,1.039659700214497,231.03911422383817,11.623941798941798,1.0747767150822516
2008-05-11T12:00:00Z,2008,132,13,8.917580994108288,717.4042857142857,9.3,6.204720715922296,10.846049237515999,1.0394909081235257,249.06704623667622,11.662513227513227,1.0752775478072805
2008-05-11T13:00:00Z,2008,132,14,8.873073514002048,575.6828571428572,7,6.274094331178816,10.863860809777389,1.0396483925565567,198.08295138022828,11.681084656084655,1.0752240718669528
2008-05-11T14:00:00Z,2008,132,15,8.899994605324379,407.4142857142857,9.3,6.323105466802811,10.859897667862752,1.0409694114966095,139.30509291883888,11.683941798941797,1.0758795484341999
2008-05-11T15:00:00Z,2008,132,16,8.962629982360994,292.27714285714285,7.8,6.373937360710587,10.848660514692222,1.0393031587027797,99.2894858605334,11.668227513227512,1.0755454553514103
2008-05-11T16:00:00Z,2008,132,17,9.022408216540466,159.42857142857142,6.9,6.431020110040964,10.841783622670885,1.039060858348305,53.767515796961874,11.661084656084656,1.0755688419846858
2008-05-11T17:00:00Z,2008,132,18,9.077900736434225,123.99985714285714,6,6.45571332448571,10.8375725731927,1.041330867882678,41.68839750665171,11.663941798941798,1.0762503983404148
2008-05-11T18:00:00Z,2008,132,19,9.080536113470856,106.28542857142857,5.3,6.508967537713264,10.842516790975822,1.0399545536470156,35.49319087733494,11.666798941798941,1.0760231380512286
2008-05-11T19:00:00Z,2008,132,20,9.017457204793187,26.571,5.6,6.555352258956853,10.86203991027865,1.0390267996967122,8.821541793974317,11.669656084656085,1.074352164146736
2008-05-11T20:00:00Z,2008,132,21,9.000092581829803,1e-5,3.6,6.579141571906757,10.874781210599425,1.0359910884054508,3.3100957880066905e-6,11.649656084656085,1.0712542955164381
2008-05-11T21:00:00Z,2008,132,22,8.961299387437847,1e-5,4.4,6.581113597434362,10.886475395720835,1.0339804086959012,3.3092779534791625e-6,11.641084656084656,1.0693162141954995
2008-05-11T22:00:00Z,2008,132,23,8.915363335903034,1e-5,2.9,6.5306883233073805,10.898008799057449,1.029236472655506,3.3302980527301325e-6,11.631084656084655,1.067266954041238
2008-05-11T23:00:00Z,2008,132,24,8.886570141511093,1e-5,2.6,6.46882343346981,10.912255532580717,1.0279134279989752,3.356396460212376e-6,11.62537037037037,1.0653499027456337
2008-05-12T00:00:00Z,2008,133,1,8.854919804261995,1e-5,1.8,6.3390995143972635,10.924186012949983,1.025896101988354,3.3843994718822293e-6,11.612513227513226,1.0630094740008338
2008-05-12T01:00:00Z,2008,133,2,8.823269467012897,1e-5,0.8,6.244185210409088,10.933558390749148,1.0232081180388526,3.4261137016424624e-6,11.60537037037037,1.061444952833438
2008-05-12T02:00:00Z,2008,133,3,8.787333415478084,1e-5,1,6.187741404249654,10.937891605765028,1.0200806483555573,3.4513311810125617e-6,11.586798941798941,1.0593265465980568
2008-05-12T03:00:00Z,2008,133,4,8.742825935371844,1e-5,1.1,6.0970342023938455,10.949655480433195,1.0190053410516462,3.492512698074595e-6,11.568227513227512,1.0564923740203236
2008-05-12T04:00:00Z,2008,133,5,8.699747026694189,1e-5,0.9,5.948044696582137,10.971907017486938,1.0151364986843667,3.561958537706532e-6,11.558227513227513,1.053438339826076
2008-05-12T05:00:00Z,2008,133,6,8.673810975159375,88.64142857142858,1.1,5.784417230127535,10.984475228723037,1.0130851859821668,32.27353639430137,11.553941798941798,1.0518428562458475
2008-05-12T06:00:00Z,2008,133,7,8.696446352195991,381.09857142857146,1.9,5.651138741948884,10.978463469567044,1.0163931425672168,141.28762496611333,11.571084656084656,1.0539803396131338
2008-05-12T07:00:00Z,2008,133,8,8.726224586375466,593.5885714285714,3.1,5.5696503137539715,10.977788370889476,1.0182980820090397,222.5367970876444,11.589656084656085,1.0557368837050218
2008-05-12T08:00:00Z,2008,133,9,8.811717106269224,947.6885714285714,4,5.545709171585097,10.95823827728822,1.0237856136433119,356.4620871953919,11.602513227513226,1.058793661346123
2008-05-12T09:00:00Z,2008,133,10,8.907209626162997,1283.8857142857144,3.9,5.518363732471782,10.933039033360403,1.0261659655028301,484.744290794348,11.611084656084655,1.0620180373138068
2008-05-12T10:00:00Z,2008,133,11,9.035559288913898,1443.1,3.8,5.496770979254266,10.890618010609442,1.0301838151888167,546.4865369678638,11.599656084656084,1.0651054029583913
