year,yday,hour,datetime,do,wtemp,par,wspeed,z,do_eq,o2_sat,par_int,k,series,unique_series,series_length,unique_day,index
2007,178,24,2007-06-28T04:00:00Z,8.674,22.112857142857145,1e-5,4.6,9.723797199068962,8.268902391635041,1.0489904934389795,3.338530859943886e-6,0.012864532804485606,1,1,1772,13,312
2007,179,1,2007-06-28T05:00:00Z,8.674,22.035714285714285,1e-5,4.9,9.802701547631155,8.28301059496683,1.0472037794169615,3.3330396426873737e-6,0.013381572737475053,1,1,1772,14,313
2007,179,2,2007-06-28T06:00:00Z,8.684,21.96857142857143,1e-5,5.4,9.867320865689045,8.294210814428146,1.0469953313573606,3.3150728378265033e-6,0.014337420987547093,1,1,1772,14,314
2007,179,3,2007-06-28T07:00:00Z,8.664,21.914285714285715,1e-5,4.9,9.836465664938704,8.303762630233988,1.0433824262334268,3.3236313788314377e-6,0.013296775000949166,1,1,1772,14,315
2007,179,4,2007-06-28T08:00:00Z,8.654,21.847142857142856,1e-5,6.7,9.758402424108858,8.317813424998064,1.04041766241012,3.3454518184147644e-6,0.01724666201790196,1,1,1772,14,316
2007,179,5,2007-06-28T09:00:00Z,8.654,21.784285714285716,3.257142857142857,5.7,9.676487068216108,8.332824395660953,1.0385434264648956,1.0972044151997213,0.015204134240448608,1,1,1772,14,317
2007,179,6,2007-06-28T10:00:00Z,8.644,21.731428571428573,35.41428571428571,6.4,9.486844753308267,8.34577208428013,1.035734011510044,12.123270396433501,0.017030154168953766,1,1,1772,14,318
2007,179,7,2007-06-28T11:00:00Z,8.654,21.675714285714285,149.13714285714286,7.3,9.427022477424847,8.359603875319362,1.0352165161258184,51.315459589974694,0.019107466006166942,1,1,1772,14,319
2007,179,8,2007-06-28T12:00:00Z,8.664,21.61857142857143,422.5857142857143,7.5,9.175078828424592,8.375241282960824,1.0344776594826763,148.599124561061,0.02005933410207016,1,1,1772,14,320
2007,179,9,2007-06-28T13:00:00Z,8.674,21.624285714285715,815.8671428571429,5.3,9.07986127565691,8.380691898915863,1.0349980770826426,289.28385013739495,0.015222585321878796,1,1,1772,14,321
2007,179,10,2007-06-28T14:00:00Z,8.684,21.64857142857143,842.4785714285714,6.8,8.964642952405352,8.378279824750994,1.0364896114290492,301.75220934950306,0.018916693509010037,1,1,1772,14,322
2007,179,11,2007-06-28T15:00:00Z,8.693999999999999,21.697142857142858,1234.2914285714287,6.2,8.819942771396569,8.371442759841338,1.0385306630424567,447.7754832234637,0.017829267365232382,1,1,1772,14,323
2007,179,12,2007-06-28T16:00:00Z,8.693999999999999,21.79,1216.64,6,8.807742115679623,8.355494204744229,1.0405129591333528,441.85000452127827,0.017418825105689834,1,1,1772,14,324
2007,179,13,2007-06-28T17:00:00Z,8.713999999999999,21.892857142857142,1693.1000000000001,5.6,8.811088285502393,8.331669323400918,1.0458888443310201,614.7045088954717,0.016503072801373826,1,1,1772,14,325
2007,179,14,2007-06-28T18:00:00Z,8.713999999999999,22.004285714285714,1653.6285714285714,3.6,8.743646674330563,8.30911103396362,1.0487283133395846,603.9851311985825,0.01186379118982854,1,1,1772,14,326
2007,179,15,2007-06-28T19:00:00Z,8.713999999999999,22.125714285714285,1546.6571428571428,2.3,8.730275006873661,8.288810966509226,1.0512967463257084,565.5876734102382,0.008775442140852558,1,1,1772,14,327
2007,179,16,2007-06-28T20:00:00Z,8.713999999999999,22.23,1351.1857142857143,3.6,8.624821516747671,8.26928865762152,1.053778669579832,498.7891835388957,0.012092539267439605,1,1,1772,14,328
2007,179,17,2007-06-28T21:00:00Z,8.693999999999999,22.28,1099.8028571428572,2.2,8.449963650060262,8.259365682033593,1.0526232079676356,412.44328986598356,0.008849558226114235,1,1,1772,14,329
2007,179,18,2007-06-28T22:00:00Z,8.734,22.255714285714287,794.0457142857143,2.6,8.258386606633557,8.261506631706252,1.0571921550580614,303.02414341047944,0.010074527287926146,1,1,1772,14,330
2007,179,19,2007-06-28T23:00:00Z,8.754,22.18,470.85999999999996,2.9,8.128596480641068,8.273380450685087,1.0580922818888516,181.8480013035957,0.01099640470932361,1,1,1772,14,331
2007,179,20,2007-06-29T00:00:00Z,8.764,22.012857142857143,160.94142857142856,4.6,8.031078686374837,8.299703102992824,1.0559413862454614,62.72000987573555,0.01553865555570245,1,1,1772,14,332
2007,179,21,2007-06-29T01:00:00Z,8.774,21.855714285714285,12.292857142857143,4.3,7.923930072743975,8.326260344228782,1.0537744001821372,4.838665369505888,0.014895872299535923,1,1,1772,14,333
2007,179,22,2007-06-29T02:00:00Z,8.764,21.767142857142858,0.08142857142857142,4.1,7.821797030599836,8.34346552611331,1.0504028538945243,0.032359836956550134,0.01452344914849623,1,1,1772,14,334
2007,179,23,2007-06-29T03:00:00Z,8.744,21.694285714285716,1e-5,2.6,7.82807664877984,8.355874422309377,1.0464494268432716,3.971670590130391e-6,0.010485863979074247,1,1,1772,14,335
2007,179,24,2007-06-29T04:00:00Z,8.684,21.630000000000003,1e-5,1.4,7.815792895678651,8.367632767510749,1.0378084508820247,3.9762587825911e-6,0.007285632719771518,1,1,1772,14,336
2007,180,1,2007-06-29T05:00:00Z,8.623999999999999,21.594285714285714,1e-5,0.1,7.78992567344552,8.373251154989326,1.0299464139280308,4.0038358879090205e-6,0.003827881122338257,1,1,1772,15,337
2007,180,2,2007-06-29T06:00:00Z,8.613999999999999,21.552857142857142,1e-5,0.2,7.702395616784813,8.37980892708128,1.0279470659720984,4.036945440686637e-6,0.004137630872643501,1,1,1772,15,338
2007,180,3,2007-06-29T07:00:00Z,8.613999999999999,21.524285714285714,1e-5,0,7.715722884413014,8.382290008166159,1.0276428030535933,4.0318757682762594e-6,0.003588687582671814,1,1,1772,15,339
2007,180,4,2007-06-29T08:00:00Z,8.584,21.51857142857143,1e-5,0,7.858652492609034,8.38143631428557,1.0241681351642764,3.97814498960868e-6,0.0035229311647815465,1,1,1772,15,340
2007,180,5,2007-06-29T09:00:00Z,8.613999999999999,21.502857142857142,10.257142857142856,0.1,7.868478869813063,8.384917054442557,1.0273208362193718,4.0766948080695355,0.0037812975214205273,1,1,1772,15,341
2007,180,6,2007-06-29T10:00:00Z,8.613999999999999,21.49,82.87285714285714,0.6,7.853964390980288,8.38809143235215,1.0269320583197912,32.98247710396241,0.0051096525126951885,1,1,1772,15,342
2007,180,7,2007-06-29T11:00:00Z,8.674,21.485714285714288,425.5957142857143,0.4,7.821882718830566,8.390977682967756,1.0337293611931218,169.89171149712956,0.004598944923363011,1,1,1772,15,343
2007,180,8,2007-06-29T12:00:00Z,8.703999999999999,21.507142857142856,742.9214285714286,1.7,7.82804411194113,8.391048524503288,1.0372958724506047,296.392498827366,0.008049144038369463,1,1,1772,15,344
2007,180,9,2007-06-29T13:00:00Z,8.734,21.57714285714286,1049.892857142857,0.8,7.8621207347683875,8.381797848280279,1.042019881425795,417.5272272479629,0.005644705166548861,1,1,1772,15,345
2007,180,10,2007-06-29T14:00:00Z,8.724,21.752857142857142,1313.2571428571428,0.1,7.905672210451753,8.353412391668039,1.0443636194355252,520.1445953694492,0.0037863016679605265,1,1,1772,15,346
2007,180,11,2007-06-29T15:00:00Z,8.734,21.990000000000002,1121.3042857142857,1,8.052417989500087,8.313612907825236,1.050566113293424,438.1083367971854,0.00608865794577164,1,1,1772,15,347
2007,180,12,2007-06-29T16:00:00Z,8.713999999999999,22.324285714285715,1113.077142857143,1.8,8.07252143435949,8.258197413494363,1.0551939562211032,434.08691152424234,0.008222891586107933,1,1,1772,15,348
2007,180,13,2007-06-29T17:00:00Z,8.693999999999999,22.59285714285714,1682.2857142857142,1.8,8.052714396254286,8.211566580401016,1.0587504728696266,657.2731521873432,0.008296151173751567,1,1,1772,15,349
2007,180,14,2007-06-29T18:00:00Z,8.684,22.84857142857143,1663.2857142857142,1.2,7.969007661690045,8.168529276529181,1.063104471566495,654.9099162346051,0.0068185371029883535,1,1,1772,15,350
2007,180,15,2007-06-29T19:00:00Z,8.664,23.175714285714285,1559.8428571428572,0.5,7.941650403254683,8.114134733551634,1.0677663465673912,615.7437525793243,0.004988829095265485,1,1,1772,15,351
2007,180,16,2007-06-29T20:00:00Z,8.713999999999999,23.138571428571428,1377.0857142857144,0.8,7.929640013309005,8.116818892683169,1.0735732945643464,544.2088100047736,0.005809573259300077,1,1,1772,15,352
2007,180,17,2007-06-29T21:00:00Z,8.703999999999999,23.164285714285715,1119.9285714285716,0.3,7.938720899442517,8.109686051364282,1.0732844582233534,442.2092900835581,0.004444560353155343,1,1,1772,15,353
2007,180,18,2007-06-29T22:00:00Z,8.703999999999999,23.335714285714285,798.4371428571428,2.9,7.945112193812066,8.079091436268069,1.077348866349827,315.0794241557982,0.011563941737447158,1,1,1772,15,354
2007,180,19,2007-06-29T23:00:00Z,8.724,23.04,424.7,4.4,7.963378805527543,8.122707313486371,1.0740261421847965,167.31083763526806,0.01551805749940919,1,1,1772,15,355
2007,180,20,2007-06-30T00:00:00Z,8.734,22.64857142857143,152.3942857142857,4.1,7.97300459365012,8.184544333626004,1.0671333239795122,59.98217019619135,0.014552118053928987,1,1,1772,15,356
2007,180,21,2007-06-30T01:00:00Z,8.724,22.43857142857143,11.722857142857142,3,8.070864573734976,8.220606507069274,1.0612355660738457,4.5724750253742785,0.011407131023317018,1,1,1772,15,357
2007,180,22,2007-06-30T02:00:00Z,8.713999999999999,22.315714285714286,1e-5,0.6,8.081368564055401,8.244602363385782,1.0569339327629441,3.896698016272617e-6,0.005065514748737411,1,1,1772,15,358
2007,180,23,2007-06-30T03:00:00Z,8.654,22.27,1e-5,0,8.11055751498097,8.250572202500345,1.0488969477022934,3.8862243185089275e-6,0.0034757968652868263,1,1,1772,15,359
2007,180,24,2007-06-30T04:00:00Z,8.584,22.242857142857144,0.08142857142857142,0,8.129827461024691,8.255516693507145,1.0397895514827318,0.031588869554171076,0.0034653054715990386,1,1,1772,15,360
2007,181,1,2007-06-30T05:00:00Z,8.584,22.165714285714287,0.08142857142857142,0.2,8.080211412301383,8.267377463055228,1.0382978203619802,0.031879320766490714,0.0040027881863994854,1,1,1772,16,361
2007,181,2,2007-06-30T06:00:00Z,8.584,22.08857142857143,0.08142857142857142,0.4,8.123339191347053,8.278208094942777,1.036939383686674,0.031753253431847844,0.004493083594387033,1,1,1772,16,362
2007,181,3,2007-06-30T07:00:00Z,8.604,22.025714285714287,1e-5,0.2,8.037414999636203,8.286777210206079,1.0382805983251517,3.930466170734239e-6,0.004010605742266272,1,1,1772,16,363
2007,181,4,2007-06-30T08:00:00Z,8.623999999999999,21.97714285714286,0.08142857142857142,0.1,7.938013331309128,8.293662070036316,1.0398301651519106,0.032300786597958715,0.003791289958190646,1,1,1772,16,364
2007,181,5,2007-06-30T09:00:00Z,8.604,21.935714285714287,9.607142857142856,0.3,7.970048884775687,8.304219295587389,1.0360998058627744,3.7996309675016033,0.004299240369706983,1,1,1772,16,365
2007,181,6,2007-06-30T10:00:00Z,8.644,21.892857142857142,128.21714285714285,0.3,7.969145849181946,8.314627389812467,1.0396136344715938,50.714199030589974,0.004295296947504634,1,1,1772,16,366
2007,181,7,2007-06-30T11:00:00Z,8.664,21.854285714285716,376.0185714285714,0.8,8.01051294630898,8.321753851036815,1.041126684962034,148.1602041461506,0.00557730165012255,1,1,1772,16,367
2007,181,8,2007-06-30T12:00:00Z,8.693999999999999,21.864285714285714,658.5028571428571,0.5,8.134082580867895,8.32381129216644,1.044473462316709,256.5317182134939,0.004720742854012299,1,1,1772,16,368
2007,181,9,2007-06-30T13:00:00Z,8.734,21.94142857142857,1040.8628571428571,1,8.15105107078736,8.312247672989812,1.0507386622249777,404.8568053834128,0.006007962208164763,1,1,1772,16,369
2007,181,10,2007-06-30T14:00:00Z,8.744,22.08142857142857,1219.2357142857143,2.8,8.13814708032168,8.290005892441325,1.0547640271248322,474.7983756816296,0.010698626751241566,1,1,1772,16,370
2007,181,11,2007-06-30T15:00:00Z,8.744,22.105714285714285,921.6985714285714,4.7,8.017329243070966,8.286746393451935,1.0551789067551747,362.94251029460327,0.015863034321768523,1,1,1772,16,371
2007,181,12,2007-06-30T16:00:00Z,8.754,22.19142857142857,945.7242857142858,3.6,7.995196148999605,8.272616126108636,1.0581900412823582,373.16546169364557,0.013032783168768835,1,1,1772,16,372
2007,181,13,2007-06-30T17:00:00Z,8.764,22.237142857142857,1026.87,4.1,8.015061200624356,8.26360169044476,1.0605545049604523,404.4411457487598,0.014334211305792908,1,1,1772,16,373
2007,181,14,2007-06-30T18:00:00Z,8.764,22.291428571428572,1515.71,3.9,8.088972750781965,8.256294112282845,1.0614931930491482,592.9231832716215,0.01369805501261724,1,1,1772,16,374
2007,181,15,2007-06-30T19:00:00Z,8.764,22.39857142857143,1531.922857142857,4.6,8.129285527601954,8.239013223374588,1.063719618162038,597.0509318357449,0.015493464864334124,1,1,1772,16,375
2007,181,16,2007-06-30T20:00:00Z,8.774,22.408571428571427,1052.5071428571428,5.3,8.130859898732318,8.237038168871916,1.0651887025554019,410.144431462427,0.017322618558684784,1,1,1772,16,376
2007,181,17,2007-06-30T21:00:00Z,8.783999999999999,22.385714285714286,1026.6228571428571,5.2,8.140938334554676,8.23960372122972,1.0660706870365158,399.68821769155096,0.01703098369356943,1,1,1772,16,377
2007,181,18,2007-06-30T22:00:00Z,8.793999999999999,22.344285714285714,833.4442857142857,5.8,8.130945455142768,8.246134962726252,1.066439009275276,324.77675098523025,0.018599854554048483,1,1,1772,16,378
2007,181,19,2007-06-30T23:00:00Z,8.804,22.25857142857143,416.0728571428572,6.9,8.09859639621819,8.261718098820396,1.065637909051512,162.61759523196983,0.021510284516847625,1,1,1772,16,379
2007,181,20,2007-07-01T00:00:00Z,8.804,22.16857142857143,152.55714285714285,6.9,8.02472223446027,8.27909154894761,1.063401696665513,60.032318506218914,0.021661548579029157,1,1,1772,16,380
2007,181,21,2007-07-01T01:00:00Z,8.783999999999999,22.072857142857142,10.745714285714286,5.7,7.907092645475971,8.298142728404727,1.0585501222981104,4.274822330040407,0.018735997079050996,1,1,1772,16,381
2007,181,22,2007-07-01T02:00:00Z,8.774,21.978571428571428,1e-5,3.9,7.934644443660616,8.321911221308314,1.0543251143480248,3.968002935184961e-6,0.013860094697843444,1,1,1772,16,382
2007,181,23,2007-07-01T03:00:00Z,8.754,21.902857142857144,1e-5,3.3,7.909415203466958,8.33833826175656,1.0498494694260432,3.977306636146626e-6,0.01228730647083381,1,1,1772,16,383
2007,181,24,2007-07-01T04:00:00Z,8.724,21.825714285714287,1e-5,2.7,7.855372832456688,8.354960883064255,1.0441700592140173,3.997354740384972e-6,0.010749202322130636,1,1,1772,16,384
2007,182,1,2007-07-01T05:00:00Z,8.703999999999999,21.74142857142857,1e-5,2.3,7.801252337663924,8.368793961475093,1.0400542826204102,4.035739558378467e-6,0.00973013538823801,1,1,1772,17,385
2007,182,2,2007-07-01T06:00:00Z,8.713999999999999,21.665714285714287,1e-5,2,7.730324871163261,8.380280556896516,1.0398219893519973,4.062546016238825e-6,0.008991839842798187,1,1,1772,17,386
2007,182,3,2007-07-01T07:00:00Z,8.713999999999999,21.584285714285716,1e-5,1.5,7.996883969426286,8.39399973823996,1.0381225008028336,3.963262185103527e-6,0.007373162776722639,1,1,1772,17,387
2007,182,4,2007-07-01T08:00:00Z,8.693999999999999,21.535714285714285,1e-5,1.1,8.161950474092162,8.403886342344768,1.0345213685474817,3.903732025239883e-6,0.006196331989510145,1,1,1772,17,388
2007,182,5,2007-07-01T09:00:00Z,8.703999999999999,21.467142857142857,7.652857142857143,1.9,8.098257045047374,8.417547408826334,1.034030410196835,3.0049171387329845,0.008285817440581909,1,1,1772,17,389
2007,182,6,2007-07-01T10:00:00Z,8.744,21.37857142857143,132.3685714285714,2.7,8.136513282716079,8.43743925161578,1.0363333873278568,51.79331901174086,0.010266269019062883,1,1,1772,17,390
2007,182,7,2007-07-01T11:00:00Z,8.774,21.312857142857144,459.7057142857143,3.1,8.095594157558676,8.45086573677506,1.0382368236923676,180.54884909673427,0.011323790246288325,1,1,1772,17,391
2007,182,8,2007-07-01T12:00:00Z,8.774,21.302857142857142,755.7842857142857,3.4,7.966669898663036,8.455387560684077,1.0376815890494966,300.372704978918,0.012283012296290296,1,1,1772,17,392
2007,182,9,2007-07-01T13:00:00Z,8.824,21.341428571428573,1080.1957142857143,2.8,7.9761477572037585,8.453440431338768,1.043835355754976,428.92892072766995,0.010722773311584104,1,1,1772,17,393
2007,182,10,2007-07-01T14:00:00Z,8.824,21.452857142857145,1280.6285714285714,2.3,8.028182900085746,8.434881165074174,1.0461321063463263,506.0867195046635,0.009389395821677625,1,1,1772,17,394
2007,182,11,2007-07-01T15:00:00Z,8.804,21.61714285714286,1477.9571428571428,2.9,8.02327104559951,8.40465064156609,1.0475152835572827,584.3321460791624,0.010990895198059908,1,1,1772,17,395
2007,182,12,2007-07-01T16:00:00Z,8.783999999999999,21.84857142857143,903.1214285714285,2.4,7.993238083127553,8.363024271382757,1.0503377384731225,358.0509458791112,0.009783140394439557,1,1,1772,17,396
2007,182,13,2007-07-01T17:00:00Z,8.724,22.267142857142858,1701.1571428571428,2.3,7.933714076690352,8.294801691006079,1.0517430464262087,678.1550556637576,0.009689295868069226,1,1,1772,17,397
2007,182,14,2007-07-01T18:00:00Z,8.684,22.617142857142856,1651.1571428571428,1.1,7.893351369097192,8.239216979331346,1.053983651818422,660.6865097494816,0.006575680401691276,1,1,1772,17,398
2007,182,15,2007-07-01T19:00:00Z,8.664,22.88142857142857,1567.0857142857144,1.2,7.876700532922053,8.194462330817606,1.0572993871015264,628.0152426145625,0.006903829684890024,1,1,1772,17,399
2007,182,16,2007-07-01T20:00:00Z,8.713999999999999,22.882857142857144,1362.9857142857143,1.9,7.832628672843122,8.189082182090088,1.0640997130371863,548.46162222924,0.008862547204636575,1,1,1772,17,400
2007,182,17,2007-07-01T21:00:00Z,8.724,22.854285714285716,753.6628571428571,1.7,7.805802549165491,8.190757386558671,1.065102967683599,304.0298252744816,0.008336992958814123,1,1,1772,17,401
2007,182,18,2007-07-01T22:00:00Z,8.764,22.57,438.53857142857146,0.8,7.764804832850088,8.234151742289987,1.064347643120147,177.58526949915174,0.00585330157638862,1,1,1772,17,402
2007,182,19,2007-07-01T23:00:00Z,8.754,22.50857142857143,249.43142857142857,1.8,7.815049140025418,8.241090974012044,1.0622380007216756,100.53479053881026,0.00853128071200484,1,1,1772,17,403
2007,182,20,2007-07-02T00:00:00Z,8.734,22.427142857142858,64.47571428571429,2.2,7.840414766208289,8.250706989760968,1.0585759512292454,25.92607354776885,0.009571179232776091,1,1,1772,17,404
2007,182,21,2007-07-02T01:00:00Z,8.713999999999999,22.395714285714288,5.618571428571428,2.9,7.888426703052607,8.254598380878397,1.0556540243297354,2.2492159280730246,0.011389850566692328,1,1,1772,17,405
2007,182,22,2007-07-02T02:00:00Z,8.724,22.307142857142857,1e-5,3.7,7.872637596864431,8.269774158150614,1.054926027381498,4.009046678456164e-6,0.01354151945043846,1,1,1772,17,406
2007,182,23,2007-07-02T03:00:00Z,8.713999999999999,22.237142857142857,1e-5,3.9,7.841785918586733,8.284030422463811,1.0519034281151647,4.0205479182466715e-6,0.014111489965146442,1,1,1772,17,407
2007,182,24,2007-07-02T04:00:00Z,8.703999999999999,22.091428571428573,1e-5,6.1,7.96646198203204,8.310143456544735,1.047394674413843,3.9743941981379985e-6,0.01966298256162919,1,1,1772,17,408
2007,183,1,2007-07-02T05:00:00Z,8.724,21.88714285714286,1e-5,5,8.087409443193376,8.345413978582501,1.0453645585933897,3.948589496884616e-6,0.016421245062472563,1,1,1772,18,409
2007,183,2,2007-07-02T06:00:00Z,8.764,21.73,1e-5,3.9,8.19727593919771,8.372431599090179,1.0467687787323783,3.909285884714816e-6,0.013335982536062241,1,1,1772,18,410
2007,183,3,2007-07-02T07:00:00Z,8.754,21.634285714285713,1e-5,3.3,8.104030878422835,8.391069939857227,1.0432519407827685,3.942602316687509e-6,0.011914844591223536,1,1,1772,18,411
2007,183,4,2007-07-02T08:00:00Z,8.724,21.56,1e-5,2.7,7.94212722062977,8.4043575997985691,1.0380329366528969,4.001553842540092e-6,0.010563833431659916,1,1,1772,18,412
2007,183,5,2007-07-02T09:00:00Z,8.724,21.494285714285716,1.71,4.7,7.931578335822986,8.41003616470228,1.0373320434239577,0.6849309633838637,0.015800041517100436,1,1,1772,18,413
2007,183,6,2007-07-02T10:00:00Z,8.764,21.46857142857143,32.32,5.3,7.907661139283822,8.411589401870911,1.041895839334562,12.974177022562873,0.017413429786874244,1,1,1772,18,414
2007,183,7,2007-07-02T11:00:00Z,8.764,21.455714285714286,99.88571428571429,6.4,7.923078914106587,8.411790049952526,1.041870986788295,40.04001989501534,0.020255961687382112,1,1,1772,18,415
2007,183,8,2007-07-02T12:00:00Z,8.764,21.422857142857143,141.73000000000002,5.1,7.962129565835715,8.418495458134421,1.0410411270735713,56.60970854645128,0.01675418740635548,1,1,1772,18,416
2007,183,9,2007-07-02T13:00:00Z,8.804,21.374285714285715,234.20857142857142,4.7,8.060392833289455,8.426001897338445,1.0448609087995762,92.70801026966387,0.01550241697601172,1,1,1772,18,417
2007,183,10,2007-07-02T14:00:00Z,8.804,21.334285714285716,380.09,5.4,8.113973729594951,8.42864250021268,1.0445335651355303,149.71850941492008,0.01717059918931658,1,1,1772,18,418
2007,183,11,2007-07-02T15:00:00Z,8.834,21.302857142857142,342.9685714285714,4.8,8.0947568923771,8.428478748803446,1.0481132198683094,135.3333771343448,0.015665366544534726,1,1,1772,18,419
2007,183,12,2007-07-02T16:00:00Z,8.854,21.3,570.0114285714286,4.9,8.120073820511053,8.425042536354244,1.050914575421405,224.40423407726598,0.015870107433740205,1,1,1772,18,420
2007,183,13,2007-07-02T17:00:00Z,8.854,21.292857142857144,506.27,5.6,8.185017110770453,8.4182447036796475,1.0517632014343656,198.13584376488072,0.017509665285026694,1,1,1772,18,421
2007,183,14,2007-07-02T18:00:00Z,8.863999999999999,21.29,933.3328571428572,6.7,8.269153553847623,8.409902836244276,1.053995530340576,362.498530569344,0.02008045553283127,1,1,1772,18,422
2007,183,15,2007-07-02T19:00:00Z,8.844,21.33142857142857,802.03,7.9,8.391352595815787,8.402457011523676,1.0525492707514912,308.091143011976,0.022767379583254272,1,1,1772,18,423
2007,183,16,2007-07-02T20:00:00Z,8.873999999999999,21.31142857142857,405.97714285714284,6.2,8.546003950593954,8.40331094422501,1.0560123335788805,153.81072095081672,0.018229848980239906,1,1,1772,18,424
2007,183,17,2007-07-02T21:00:00Z,8.873999999999999,21.294285714285714,279.6357142857143,6.4,8.617016098532385,8.405011615976738,1.055798659829545,105.27821873608194,0.018551990128128956,1,1,1772,18,425
2007,183,18,2007-07-02T22:00:00Z,8.873999999999999,21.254285714285714,176.89714285714285,4.8,8.650008663255202,8.408079328225295,1.0554134486113425,66.40454984719307,0.014642518508041703,1,1,1772,18,426
2007,183,19,2007-07-02T23:00:00Z,8.854,21.334285714285716,72.20714285714286,5.3,8.658315074769714,8.393142831238029,1.0549087723190804,27.0855771127023,0.015852064424450075,1,1,1772,18,427
2007,183,20,2007-07-03T00:00:00Z,8.824,21.305714285714284,14.165714285714285,5.7,8.679409137079205,8.39472255222426,1.051136585528011,5.3037954816663255,0.016755728223363398,1,1,1772,18,428
2007,183,21,2007-07-03T01:00:00Z,8.804,21.254285714285714,0.6514285714285714,4.2,8.64928571810235,8.402772683142656,1.0477493955848969,0.24455221444367736,0.013210832318929435,1,1,1772,18,429
2007,183,22,2007-07-03T02:00:00Z,8.783999999999999,21.212857142857143,1e-5,3.2,8.627366877800931,8.407153947819516,1.0448244500480715,3.7613829486863945e-6,0.010839232056098151,1,1,1772,18,430
2007,183,23,2007-07-03T03:00:00Z,8.764,21.262857142857143,1e-5,4,8.661194712807024,8.3960975698931275,1.043818265217177,3.7501388518613837e-6,0.012718334425786059,1,1,1772,18,431
2007,183,24,2007-07-03T04:00:00Z,8.693999999999999,21.337142857142858,1e-5,3.3,8.616927230218788,8.382355504002078,1.0371786302608055,3.7648641663792467e-6,0.011125353791562287,1,1,1772,18,432
2007,184,1,2007-07-03T05:00:00Z,8.703999999999999,21.314285714285717,1e-5,4.3,8.56485128951306,8.382355224755168,1.0383716469441588,3.800372356215619e-6,0.013602035313968485,1,1,1772,19,433
2007,184,2,2007-07-03T06:00:00Z,8.713999999999999,21.27857142857143,1e-5,4.5,8.504254573409433,8.38183115675899,1.0396296271099605,3.820869054037027e-6,0.014173156949307089,1,1,1772,19,434
2007,184,3,2007-07-03T07:00:00Z,8.703999999999999,21.217142857142857,1e-5,6.3,8.41939107071233,8.387922742735563,1.0376824235223407,3.8498788187715405e-6,0.018706801483158706,1,1,1772,19,435
2007,184,4,2007-07-03T08:00:00Z,8.703999999999999,21.161428571428573,1e-5,6.6,8.373502804718866,8.39244748612315,1.037122962567475,3.865715176631127e-6,0.01952224794318674,1,1,1772,19,436
2007,184,5,2007-07-03T09:00:00Z,8.703999999999999,21.10142857142857,4.234285714285714,5.6,8.347810930727437,8.400327422055712,1.0361500882866745,1.640628198156902,0.017088517123412708,1,1,1772,19,437
2007,184,6,2007-07-03T10:00:00Z,8.703999999999999,21.07,42.25,2.8,8.302313594125424,8.405509991867001,1.0355112311355064,16.437336446877946,0.010233794976073,1,1,1772,19,438
2007,184,7,2007-07-03T11:00:00Z,8.703999999999999,21.03571428571429,176.98,2.6,8.359434313392498,8.41205143308785,1.0347059892862522,68.50172956343955,0.009663805476332811,1,1,1772,19,439
2007,184,8,2007-07-03T12:00:00Z,8.774,21.04,312.11571428571426,2.4,8.282105199502471,8.408299412119534,1.0434928122746618,121.64943473889461,0.009258834209666453,1,1,1772,19,440
2007,184,9,2007-07-03T13:00:00Z,8.873999999999999,21.072857142857142,469.31142857142856,3.4,8.146782379820431,8.402836979607628,1.0560718982809985,185.16849945223922,0.011944492577119967,1,1,1772,19,441
2007,184,10,2007-07-03T14:00:00Z,8.904,21.12857142857143,755.86,3.6,7.990605718540211,8.392297055832506,1.0609729303864273,302.50172713731905,0.012709903423808424,1,1,1772,19,442
2007,184,11,2007-07-03T15:00:00Z,8.884,21.36714285714286,1292.077142857143,1.9,8.019702722992292,8.351003166847962,1.0638242882325735,515.7263701028328,0.008346733284515856,1,1,1772,19,443
2007,184,12,2007-07-03T16:00:00Z,8.914,21.68857142857143,988.8457142857143,0.8,8.024483594786705,8.300581974957325,1.0739006044266948,394.5206467918781,0.005545396784332274,1,1,1772,19,444
2007,184,13,2007-07-03T17:00:00Z,8.904,21.875476190476192,944.0014285714286,0.4,8.00040195769201,8.265300510178427,1.0772748055603105,377.4590770423899,0.004538821305268157,1,1,1772,19,445
2007,184,14,2007-07-03T18:00:00Z,8.904,22.025714285714287,1718.9857142857143,0.1,7.937768471750595,8.23384261282519,1.0813905995884545,691.2928412611633,0.003795834136635933,1,1,1772,19,446
2007,184,15,2007-07-03T19:00:00Z,8.914,22.224285714285713,1581.3285714285714,0.4,7.7489377764931815,8.196702419324726,1.087510506540308,647.1127950141034,0.004725524784605038,1,1,1772,19,447
2007,184,16,2007-07-03T20:00:00Z,8.934,22.14857142857143,1230.3814285714286,0.2,7.66566523009411,8.203233873829417,1.0890826882922269,507.411954968419,0.00421751839172851,1,1,1772,19,448
2007,184,17,2007-07-03T21:00:00Z,8.924,22.031428571428574,498.4557142857143,0.4,7.607105649532044,8.21726988292088,1.0860054649717685,206.69118056111242,0.004791415675373291,1,1,1772,19,449
2007,184,18,2007-07-03T22:00:00Z,8.854,21.915714285714287,118.20285714285714,3.5,7.567458080039758,8.233578689487494,1.0753525695096167,49.19663371372392,0.01340123186050766,1,1,1772,19,450
