year,yday,hour,do,wtemp,do_eq,o2_sat,par,wspeed,z,par_int,datetime,k,series,unique_series,series_length,unique_day,index
2014,152,1,7.892036281,16.906783,7.932602124,0.994886187,0,0,4.667881212,1e-5,2014-06-01T07:00:00Z,0.005284520670563276,1,1,2231,1,1
2014,152,2,7.869338329,16.85466833,7.941363042,0.990930434,0,0,4.667881212,1e-5,2014-06-01T08:00:00Z,0.005277400218155471,1,1,2231,1,2
2014,152,3,7.865611377,16.892696,7.934968605,0.991259294,0,0,4.667881212,1e-5,2014-06-01T09:00:00Z,0.0052825954999824905,1,1,2231,1,3
2014,152,4,7.847369592,16.85326083,7.941599889,0.988134595,0,0,4.667881212,1e-5,2014-06-01T10:00:00Z,0.005277207975094245,1,1,2231,1,4
2014,152,5,7.847949806,16.8800235,7.937098515,0.988768098,0,0,4.667881212,1e-5,2014-06-01T11:00:00Z,0.005280863928183626,1,1,2231,1,5
2014,152,6,7.857446021,16.863121,7.93994093,0.989610136,0,0,4.667881212,1e-5,2014-06-01T12:00:00Z,0.005278554795402444,1,1,2231,1,6
2014,152,7,7.840457736,16.87579467,7.937809492,0.98773569,0,0,4.667881212,1e-5,2014-06-01T13:00:00Z,0.005280286161368956,1,1,2231,1,7
2014,152,8,7.824828117,16.96028983,7.923624706,0.98753139,21.1,0,4.667881212,12,2014-06-01T14:00:00Z,0.005291836146197612,1,1,2231,1,8
2014,152,9,7.859443998,16.92649917,7.929292066,0.991191134,255.8,0,4.667881212,140,2014-06-01T15:00:00Z,0.005287215707332954,1,1,2231,1,9
2014,152,10,7.819741713,17.03208333,7.911606959,0.988388548,651.1,0,4.667881212,357,2014-06-01T16:00:00Z,0.005301659402316157,1,1,2231,1,10
2014,152,11,7.855049594,17.00815533,7.915608809,0.992349393,993.6,0,4.667881212,545,2014-06-01T17:00:00Z,0.0052983844496572695,1,1,2231,1,11
2014,152,12,7.873131975,17.00111867,7.916786332,0.994485849,1291.7,0,4.667881212,709,2014-06-01T18:00:00Z,0.005297421547171755,1,1,2231,1,12
2014,152,13,7.873260023,17.03771217,7.910666075,0.995271441,1526.3,0,4.667881212,838,2014-06-01T19:00:00Z,0.005302429944729422,1,1,2231,1,13
2014,152,14,7.853019571,17.09822017,7.900564215,0.99398212,1670.1,1.128360041,4.667881212,917,2014-06-01T20:00:00Z,0.008193279745280042,1,1,2231,1,14
2014,152,15,7.826582286,17.140423,7.893531733,0.99151844200000006,1722.9,1.128360041,4.667881212,946,2014-06-01T21:00:00Z,0.008202201966463131,1,1,2231,1,15
2014,152,16,7.791178167,17.19105517,7.885109027,0.988087564,1680.6,2.308009175,4.667881212,923,2014-06-01T22:00:00Z,0.0112337223976491,1,1,2231,1,16
2014,152,17,7.771057215,17.22761483,7.879037035,0.986295302,1536.9,1.128360041,4.667881212,844,2014-06-01T23:00:00Z,0.008220649943037424,1,1,2231,1,17
2014,152,18,7.854712096,17.26557183,7.872741593,0.997709883,1312.8,1.128360041,4.667881212,721,2014-06-02T00:00:00Z,0.008228686930820456,1,1,2231,1,18
2014,152,19,7.847686311,17.37238517,7.855072832,0.99905965,1023.2,1.128360041,4.667881212,562,2014-06-02T01:00:00Z,0.008251323159734618,1,1,2231,1,19
2014,152,20,7.879910859,17.24588233,7.876006143,1.000495774,494.7,1.128360041,4.667881212,272,2014-06-02T02:00:00Z,0.008224517431598325,1,1,2231,1,20
2014,152,21,7.836165407,17.23604517,7.877638045,0.994735397,52.9,1.128360041,4.667881212,29,2014-06-02T03:00:00Z,0.008222434659602366,1,1,2231,1,21
2014,152,22,7.862527288,17.34568483,7.859483039,1.000387335,29.6,0,4.667881212,16,2014-06-02T04:00:00Z,0.005344669485428246,1,1,2231,1,22
2014,152,23,7.818793003,17.61392083,7.815372645,1.000437645,4.2,1.128360041,4.667881212,2,2014-06-02T05:00:00Z,0.008302615926551838,1,1,2231,1,23
2014,152,24,7.801467384,17.58303067,7.820430402,0.997575195,0,0,4.667881212,1e-5,2014-06-02T06:00:00Z,0.005377328612461292,1,1,2231,1,24
2014,153,1,7.873561432,17.26833383,7.872283838,1.00016229,0,0,4.562071933,1e-5,2014-06-02T07:00:00Z,0.005457759599366531,1,1,2231,2,25
2014,153,2,7.839324813,17.285247,7.869481777,0.996167859,0,0,4.562071933,1e-5,2014-06-02T08:00:00Z,0.00546013554880917,1,1,2231,2,26
2014,153,3,7.819783028,17.39627,7.85113133,0.996007161,0,0,4.562071933,1e-5,2014-06-02T09:00:00Z,0.005475743918019691,1,1,2231,2,27
2014,153,4,7.790416576,17.413128,7.848351479,0.992618207,0,0,4.562071933,1e-5,2014-06-02T10:00:00Z,0.00547811573538646,1,1,2231,2,28
2014,153,5,7.81524879,17.29227217,7.868318405,0.993255279,0,0,4.562071933,1e-5,2014-06-02T11:00:00Z,0.005461122581229109,1,1,2231,2,29
2014,153,6,7.805170005,17.32460667,7.862967659,0.992649384,0,0,4.562071933,1e-5,2014-06-02T12:00:00Z,0.00546566663164349,1,1,2231,2,30
2014,153,7,7.800073386,17.36395233,7.856465253,0.992822234,0,0,4.562071933,1e-5,2014-06-02T13:00:00Z,0.005471198347360752,1,1,2231,2,31
2014,153,8,7.783299601,17.368169,7.855768947,0.990775016,23.3,0,4.562071933,13,2014-06-02T14:00:00Z,0.00547179133467592,1,1,2231,2,32
2014,153,9,7.849346315,17.31055283,7.865292522,0.997972586,260,0,4.562071933,145,2014-06-02T15:00:00Z,0.005463691393248525,1,1,2231,2,33
2014,153,10,7.745372363,17.41312767,7.848351534,0.986878879,661.7,0,4.562071933,368,2014-06-02T16:00:00Z,0.0054781156889528405,1,1,2231,2,34
2014,153,11,7.714407411,17.43279383,7.845110791,0.983339511,1008.4,0,4.562071933,561,2014-06-02T17:00:00Z,0.005480883196090524,1,1,2231,2,35
2014,153,12,7.736562959,17.47913883,7.837482925,0.987123421,1298,1.128360041,4.562071933,722,2014-06-02T18:00:00Z,0.008465875894580201,1,1,2231,2,36
2014,153,13,7.867789674,17.3695745,7.855536879,1.001559765,1522.1,2.308009175,4.562071933,846,2014-06-02T19:00:00Z,0.011547192176579305,1,1,2231,2,37
2014,153,14,7.804371555,17.54092317,7.827334009,0.997066376,1665.8,2.308009175,4.562071933,926,2014-06-02T20:00:00Z,0.011598095524225758,1,1,2231,2,38
2014,153,15,7.813479436,17.60690317,7.816521172,0.999610858,1718.7,2.308009175,4.562071933,956,2014-06-02T21:00:00Z,0.011617723847492796,1,1,2231,2,39
2014,153,16,7.811177817,17.69390667,7.802302743,1.001137494,1670.1,2.308009175,4.562071933,929,2014-06-02T22:00:00Z,0.01164362945707534,1,1,2231,2,40
2014,153,17,7.806529865,17.74020067,7.794755572,1.00151054,1553.8,2.308009175,4.562071933,864,2014-06-02T23:00:00Z,0.011657424281413418,1,1,2231,2,41
2014,153,18,7.80751558,17.675666,7.805279962,1.000286424,479.9,2.308009175,4.562071933,267,2014-06-03T00:00:00Z,0.01163819606920991,1,1,2231,2,42
2014,153,19,7.822139795,17.72196683,7.797726659,1.003130802,784.3,1.128360041,4.562071933,436,2014-06-03T01:00:00Z,0.008518705459153071,1,1,2231,2,43
2014,153,20,7.829386843,17.684087,7.803905251,1.003265236,627.9,1.128360041,4.562071933,349,2014-06-03T02:00:00Z,0.008510454530702698,1,1,2231,2,44
2014,153,21,7.807484891,17.71074383,7.799556357,1.001016536,21.1,2.308009175,4.562071933,12,2014-06-03T03:00:00Z,0.011648645793411886,1,1,2231,2,45
2014,153,22,7.786837605,17.72056133,7.797955759,0.998574222,8.5,1.128360041,4.562071933,5,2014-06-03T04:00:00Z,0.008518399250894777,1,1,2231,2,46
2014,153,23,7.741808153,17.8734245,7.773107322,0.995973403,4.2,1.128360041,4.562071933,2,2014-06-03T05:00:00Z,0.008551731580089844,1,1,2231,2,47
2014,153,24,7.707030201,17.9070755,7.767655758,0.992195128,0,0,4.562071933,1e-5,2014-06-03T06:00:00Z,0.005547818718564206,1,1,2231,2,48
2014,154,1,7.713849416,17.7920985,7.786309939,0.990693856,0,1.128360041,4.456262654,1e-5,2014-06-03T07:00:00Z,0.008736621579060378,1,1,2231,3,49
2014,154,2,7.70121113,17.703729,7.800700373,0.987246114,0,2.308009175,4.456262654,1e-5,2014-06-03T08:00:00Z,0.01192309097005742,1,1,2231,3,50
2014,154,3,7.700209345,17.61392033,7.815372727,0.985264505,0,1.128360041,4.456262654,1e-5,2014-06-03T09:00:00Z,0.008696889615084982,1,1,2231,3,51
2014,154,4,7.682069059,17.538118,7.827794299,0.981383614,0,0,4.456262654,1e-5,2014-06-03T10:00:00Z,0.0056262058037590094,1,1,2231,3,52
2014,154,5,7.667492441,17.44964783,7.842335315,0.977705254,0,0,4.456262654,1e-5,2014-06-03T11:00:00Z,0.005613449621838729,1,1,2231,3,53
2014,154,6,7.660793655,17.36114433,7.856929002,0.97503664,0,0,4.456262654,1e-5,2014-06-03T12:00:00Z,0.005600701962704295,1,1,2231,3,54
2014,154,7,7.637678537,17.296498,7.867618749,0.970773849,0,0,4.456262654,1e-5,2014-06-03T13:00:00Z,0.00559139906956145,1,1,2231,3,55
2014,154,8,7.621549418,17.24308117,7.876470773,0.967635079,21.1,0,4.456262654,12,2014-06-03T14:00:00Z,0.0055837175867324744,1,1,2231,3,56
2014,154,9,7.635544966,17.25714017,7.874139288,0.969698997,245.2,0,4.456262654,138,2014-06-03T15:00:00Z,0.005585738830151746,1,1,2231,3,57
2014,154,10,7.66525068,17.28666,7.869247759,0.974076673,655.3,0,4.456262654,369,2014-06-03T16:00:00Z,0.005589983968580486,1,1,2231,3,58
2014,154,11,7.689397562,17.2922825,7.868316694,0.977260812,1006.3,0,4.456262654,567,2014-06-03T17:00:00Z,0.005590792690287002,1,1,2231,3,59
2014,154,12,7.686581276,17.33163517,7.861805416,0.977711972,1304.3,0,4.456262654,735,2014-06-03T18:00:00Z,0.005596454572513115,1,1,2231,3,60
2014,154,13,7.703302491,17.38503083,7.8529856,0.980939337,1530.5,1.128360041,4.456262654,862,2014-06-03T19:00:00Z,0.008645970348009843,1,1,2231,3,61
2014,154,14,7.722570372,17.413128,7.848351479,0.983973563,1672.2,1.128360041,4.456262654,942,2014-06-03T20:00:00Z,0.008652213513311184,1,1,2231,3,62
2014,154,15,7.700025087,17.418747,7.847425299,0.981216742,1716.6,2.308009175,4.456262654,967,2014-06-03T21:00:00Z,0.011836312092473874,1,1,2231,3,63
2014,154,16,7.733044135,17.6275005,7.813151002,0.989747175,1678.5,2.308009175,4.456262654,946,2014-06-03T22:00:00Z,0.011899850638678763,1,1,2231,3,64
2014,154,17,7.799273349,17.7161395,7.798676603,1.000076519,1551.7,1.128360041,4.456262654,874,2014-06-03T23:00:00Z,0.008719673499660675,1,1,2231,3,65
2014,154,18,7.80865173,17.70758217,7.800071942,1.001099963,980.9,1.128360041,4.456262654,553,2014-06-04T00:00:00Z,0.00871776510294797,1,1,2231,3,66
2014,154,19,7.819741112,17.71580133,7.798731735,1.002693948,670.1,1.128360041,4.456262654,378,2014-06-04T01:00:00Z,0.008719598079750363,1,1,2231,3,67
2014,154,20,7.830055993,17.69374467,7.802329176,1.003553659,183.9,0,4.456262654,104,2014-06-04T02:00:00Z,0.005648677055348763,1,1,2231,3,68
2014,154,21,7.831268541,17.70784767,7.800028644,1.0040051,118.4,0,4.456262654,67,2014-06-04T03:00:00Z,0.005650715419766852,1,1,2231,3,69
2014,154,22,7.797304756,17.7203205,7.797995016,0.999911482,38.1,0,4.456262654,21,2014-06-04T04:00:00Z,0.005652518445084318,1,1,2231,3,70
2014,154,23,7.775493303,17.76624917,7.790514555,0.998071854,4.2,0,4.456262654,2,2014-06-04T05:00:00Z,0.00565915994998904,1,1,2231,3,71
2014,154,24,7.724085685,17.919702,7.765611946,0.994652545,0,0,4.456262654,1e-5,2014-06-04T06:00:00Z,0.005681375245078111,1,1,2231,3,72
2014,155,1,7.712676566,17.85151917,7.776659635,0.991772423,0,0,4.350453375,1e-5,2014-06-04T07:00:00Z,0.005809438684356627,1,1,2231,4,73
2014,155,2,7.713716781,17.74487983,7.79399345,0.989700188,0,0,4.350453375,1e-5,2014-06-04T08:00:00Z,0.005793633143100519,1,1,2231,4,74
2014,155,3,7.698189495,17.66107183,7.807663431,0.985978656,0,0,4.350453375,1e-5,2014-06-04T09:00:00Z,0.005781225112428832,1,1,2231,4,75
2014,155,4,7.700068876,17.57408333,7.821896446,0.984424804,0,0,4.350453375,1e-5,2014-06-04T10:00:00Z,0.005768358922957903,1,1,2231,4,76
2014,155,5,7.679366758,17.49657733,7.834616091,0.980184181,0,0,4.350453375,1e-5,2014-06-04T11:00:00Z,0.005756906253781164,1,1,2231,4,77
2014,155,6,7.674275472,17.400755,7.850391595,0.977565944,0,0,4.350453375,1e-5,2014-06-04T12:00:00Z,0.0057427615005125774,1,1,2231,4,78
2014,155,7,7.64820752,17.33102367,7.861906522,0.972818425,0,0,4.350453375,1e-5,2014-06-04T13:00:00Z,0.005732478251015797,1,1,2231,4,79
2014,155,8,7.633568235,17.25980883,7.873696863,0.969502429,16.9,0,4.350453375,10,2014-06-04T14:00:00Z,0.005721985067507288,1,1,2231,4,80
2014,155,9,7.629154616,17.249801,7.875356234,0.968737717,270.6,0,4.350453375,154,2014-06-04T15:00:00Z,0.005720511178041728,1,1,2231,4,81
2014,155,10,7.654713164,17.271105,7.87182461,0.972419171,704,0,4.350453375,402,2014-06-04T16:00:00Z,0.005723648908675395,1,1,2231,4,82
2014,155,11,7.689023712,17.2884155,7.868957034,0.977133777,1048.5,0,4.350453375,598,2014-06-04T17:00:00Z,0.005726199053773345,1,1,2231,4,83
2014,155,12,7.689395927,17.3049215,7.866224425,0.977520537,1344.5,0,4.350453375,767,2014-06-04T18:00:00Z,0.005728631174981237,1,1,2231,4,84
2014,155,13,7.694715141,17.34192333,7.860104689,0.978958353,1581.3,1.128360041,4.350453375,903,2014-06-04T19:00:00Z,0.008846445517608277,1,1,2231,4,85
2014,155,14,7.706928189,17.394674,7.851394596,0.981599905,1720.8,1.128360041,4.350453375,982,2014-06-04T20:00:00Z,0.008858447350505762,1,1,2231,4,86
2014,155,15,7.724779213,17.405531,7.849603997,0.984097951,1771.5,1.128360041,4.350453375,1011,2014-06-04T21:00:00Z,0.008860918469390135,1,1,2231,4,87
2014,155,16,7.718851356,17.46063229,7.840527343,0.984481148,1725,1.128360041,4.350453375,985,2014-06-04T22:00:00Z,0.008873464755994405,1,1,2231,4,88
2014,155,17,7.750920071,17.66562386,7.806919874,0.992826902,1577,1.128360041,4.350453375,900,2014-06-04T23:00:00Z,0.008920211637597004,1,1,2231,4,89
2014,155,18,7.707941464,17.97188325,7.757175454,0.993653103,1350.8,1.128360041,4.350453375,771,2014-06-05T00:00:00Z,0.008990258151755408,1,1,2231,4,90
2014,155,19,7.748459215,17.88785057,7.770769439,0.997128956,1063.3,1.128360041,4.350453375,607,2014-06-05T01:00:00Z,0.008971014198941103,1,1,2231,4,91
2014,155,20,7.811992358,17.91068157,7.767071959,1.005783441,503.1,1.128360041,4.350453375,287,2014-06-05T02:00:00Z,0.008976240818436636,1,1,2231,4,92
2014,155,21,7.765674644,17.91068171,7.767071936,0.999820101,35.9,0,4.350453375,20,2014-06-05T03:00:00Z,0.0058182157360810805,1,1,2231,4,93
2014,155,22,7.746253644,17.911882,7.766877634,0.997344623,25.4,0,4.350453375,14,2014-06-05T04:00:00Z,0.005818393865851373,1,1,2231,4,94
2014,155,23,7.737272073,17.945523,7.761435295,0.996886759,4.2,0,4.350453375,2,2014-06-05T05:00:00Z,0.005823387361519817,1,1,2231,4,95
2014,155,24,7.731624502,17.89626229,7.769406805,0.995137041,0,0,4.350453375,1e-5,2014-06-05T06:00:00Z,0.005816076002299703,1,1,2231,4,96
2014,156,1,7.761647216,17.90347229,7.768239171,0.999151422,0,0,4.265898319,1e-5,2014-06-05T07:00:00Z,0.005932448451509857,1,1,2231,5,97
2014,156,2,7.741531788,17.91068157,7.767071959,0.996711738,0,0,4.265898319,1e-5,2014-06-05T08:00:00Z,0.005933539503833688,1,1,2231,5,98
2014,156,3,7.732260503,17.88184214,7.771743013,0.994919735,0,0,4.265898319,1e-5,2014-06-05T09:00:00Z,0.005929175479243614,1,1,2231,5,99
2014,156,4,7.708569217,17.92389743,7.764933052,0.992741234,0,0,4.265898319,1e-5,2014-06-05T10:00:00Z,0.005935539822828746,1,1,2231,5,100
2014,156,5,7.725070646,17.86021114,7.775249748,0.993546304,0,0,4.265898319,1e-5,2014-06-05T11:00:00Z,0.005925903180963201,1,1,2231,5,101
2014,156,6,7.704784504,17.86501871,7.774470125,0.991036608,0,0,4.265898319,1e-5,2014-06-05T12:00:00Z,0.005926630391955296,1,1,2231,5,102
2014,156,7,7.699170647,17.87583386,7.772716777,0.990537912,0,0,4.265898319,1e-5,2014-06-05T13:00:00Z,0.005928266477022307,1,1,2231,5,103
2014,156,8,7.699597504,17.836174,7.779149793,0.989773653,19,0,4.265898319,11,2014-06-05T14:00:00Z,0.005922267829414809,1,1,2231,5,104
2014,156,9,7.7085142189999996,17.86742229,7.774080399,0.991566053,262.1,0,4.265898319,151,2014-06-05T15:00:00Z,0.0059269939813292325,1,1,2231,5,105
2014,156,10,7.700733219,17.86862371,7.773885607,0.990589984,695.5,0,4.265898319,401,2014-06-05T16:00:00Z,0.005927175723765488,1,1,2231,5,106
2014,156,11,7.636506505,17.98756486,7.754643224,0.98476568,1033.7,1.128360041,4.265898319,596,2014-06-05T17:00:00Z,0.009172119918586323,1,1,2231,5,107
2014,156,12,7.582828791,18.00198114,7.752316584,0.978137142,1329.7,1.128360041,4.265898319,767,2014-06-05T18:00:00Z,0.00917548922621066,1,1,2231,5,108
2014,156,13,7.644014506,18.01038443,7.750960942,0.986202171,1553.8,1.128360041,4.265898319,896,2014-06-05T19:00:00Z,0.009177453456426605,1,1,2231,5,109
2014,156,14,7.661232792,18.09924786,7.736650464,0.990251896,1701.8,1.128360041,4.265898319,982,2014-06-05T20:00:00Z,0.009198236169627755,1,1,2231,5,110
2014,156,15,7.671619364,18.08604114,7.738774348,0.991322271,1746.2,1.128360041,4.265898319,1007,2014-06-05T21:00:00Z,0.009195146177841288,1,1,2231,5,111
2014,156,16,7.676404793,18.21808914,7.717584156,0.994664216,1684.9,2.308009175,4.265898319,972,2014-06-05T22:00:00Z,0.012619520945320876,1,1,2231,5,112
2014,156,17,7.68145065,18.30328629,7.703965828,0.997077456,1539,1.128360041,4.265898319,888,2014-06-05T23:00:00Z,0.009246032655598898,1,1,2231,5,113
2014,156,18,7.69779065,18.35727,7.695358439,1.000316062,1325.5,1.128360041,4.265898319,765,2014-06-06T00:00:00Z,0.009258696374156388,1,1,2231,5,114
2014,156,19,7.695431365,18.35606943,7.695549681,0.999984625,1031.6,1.128360041,4.265898319,595,2014-06-06T01:00:00Z,0.009258414658609056,1,1,2231,5,115
2014,156,20,7.710058794,18.320082,7.701286055,1.001139127,367.8,0,4.265898319,212,2014-06-06T02:00:00Z,0.005995642580077397,1,1,2231,5,116
2014,156,21,7.705975509,18.37885914,7.691920859,1.001827196,59.2,0,4.265898319,34,2014-06-06T03:00:00Z,0.006004581664658973,1,1,2231,5,117
2014,156,22,7.706195366,18.360866,7.694785672,1.001482783,31.7,0,4.265898319,18,2014-06-06T04:00:00Z,0.006001844582264934,1,1,2231,5,118
2014,156,23,7.704185223,18.333279,7.699181597,1.000649891,4.2,0,4.265898319,2,2014-06-06T05:00:00Z,0.005997649139719584,1,1,2231,5,119
2014,156,24,7.706872081,18.36326871,7.694403012,1.001620538,0,0,4.265898319,1e-5,2014-06-06T06:00:00Z,0.0060022100470117955,1,1,2231,5,120
2014,157,1,7.70448851,18.369266,7.693448019,1.001435051,0,0,4.181343264,1e-5,2014-06-06T07:00:00Z,0.006124517348778867,1,1,2231,6,121
2014,157,2,7.704368653,18.35966971,7.694976207,1.001220595,0,0,4.181343264,1e-5,2014-06-06T08:00:00Z,0.006123028147144245,1,1,2231,6,122
2014,157,3,7.6782563680000004,18.28288971,7.707222306,0.996241715,0,0,4.181343264,1e-5,2014-06-06T09:00:00Z,0.006111118634647984,1,1,2231,6,123
2014,157,4,7.675265511,18.28049043,7.707605529,0.995804142,0,0,4.181343264,1e-5,2014-06-06T10:00:00Z,0.006110746637960388,1,1,2231,6,124
2014,157,5,7.674784654,18.29368857,7.705497883,0.996014115,0,0,4.181343264,1e-5,2014-06-06T11:00:00Z,0.006112793066203259,1,1,2231,6,125
2014,157,6,7.672361368,18.31768386,7.701668581,0.996194693,0,0,4.181343264,1e-5,2014-06-06T12:00:00Z,0.006116514395079923,1,1,2231,6,126
2014,157,7,7.671923083,18.31288486,7.702434168,0.996038774,0,0,4.181343264,1e-5,2014-06-06T13:00:00Z,0.006115770060305563,1,1,2231,6,127
2014,157,8,7.661595369,18.32368229,7.700711836,0.994920409,21.1,0,4.181343264,12,2014-06-06T14:00:00Z,0.006117444818708858,1,1,2231,6,128
2014,157,9,7.667149084,18.357268,7.695358758,0.996334196,247.3,0,4.181343264,144,2014-06-06T15:00:00Z,0.00612265546173439,1,1,2231,6,129
2014,157,10,7.643856798,18.42443214,7.684673164,0.994688601,676.5,0,4.181343264,394,2014-06-06T16:00:00Z,0.006133081321965369,1,1,2231,6,130
2014,157,11,7.621703084,18.49038886,7.674204768,0.993158681,1016.8,0,4.181343264,593,2014-06-06T17:00:00Z,0.00614332712598035,1,1,2231,6,131
2014,157,12,7.592786942,18.517965,7.669835341,0.989954361,1314.9,1.128360041,4.181343264,767,2014-06-06T18:00:00Z,0.009484429148093993,1,1,2231,6,132
2014,157,13,7.609996799,18.50717143,7.671545062,0.991977071,1549.6,1.128360041,4.181343264,903,2014-06-06T19:00:00Z,0.009481840848418788,1,1,2231,6,133
2014,157,14,7.632517085,18.65580471,7.648059425,0.997967806,1695.4,1.128360041,4.181343264,988,2014-06-06T20:00:00Z,0.009517509412472225,1,1,2231,6,134
2014,157,15,7.623898514,18.577898,7.660353893,0.995241032,1744.1,1.128360041,4.181343264,1017,2014-06-06T21:00:00Z,0.009498806537692452,1,1,2231,6,135
2014,157,16,7.568275657,18.635433,7.651270973,0.989152741,1695.4,1.128360041,4.181343264,988,2014-06-06T22:00:00Z,0.009512617328387804,1,1,2231,6,136
2014,157,17,7.624270658,18.73248729,7.635991606,0.998465039,1555.9,1.128360041,4.181343264,907,2014-06-06T23:00:00Z,0.009535933522078441,1,1,2231,6,137
2014,157,18,7.665785944,18.82472886,7.621519007,1.005808152,1333.9,1.128360041,4.181343264,778,2014-06-07T00:00:00Z,0.009558115658321428,1,1,2231,6,138
2014,157,19,7.68129023,18.82832171,7.620956256,1.007916851,1048.5,1.128360041,4.181343264,611,2014-06-07T01:00:00Z,0.009558980097205372,1,1,2231,6,139
2014,157,20,7.675401516,18.79358429,7.62640022,1.00642522,490.4,1.128360041,4.181343264,286,2014-06-07T02:00:00Z,0.009550623646521083,1,1,2231,6,140
2014,157,21,7.696361516,18.837904,7.619455732,1.010093343,46.5,0,4.181343264,27,2014-06-07T03:00:00Z,0.006197429876517993,1,1,2231,6,141
2014,157,22,7.686977516,18.84868329,7.61776838,1.009085225,29.6,0,4.181343264,17,2014-06-07T04:00:00Z,0.006199111221918799,1,1,2231,6,142
2014,157,23,7.679154374,18.83550843,7.619830815,1.007785417,4.2,0,4.181343264,2,2014-06-07T05:00:00Z,0.006197056243105806,1,1,2231,6,143
2014,157,24,7.683149517,18.82472929,7.621518939,1.00808639,0,0,4.181343264,1e-5,2014-06-07T06:00:00Z,0.006195375152998379,1,1,2231,6,144
2014,158,1,7.677979232,18.863055,7.615519691,1.008201612,0,0,4.096788208,1e-5,2014-06-07T07:00:00Z,0.006329345119983053,1,1,2231,7,145
2014,158,2,7.679756946,18.86425257,7.615332363,1.008459852,0,0,4.096788208,1e-5,2014-06-07T08:00:00Z,0.006329535811979261,1,1,2231,7,146
2014,158,3,7.646416518,18.78519971,7.627715242,1.002451753,0,0,4.096788208,1e-5,2014-06-07T09:00:00Z,0.006316953160546041,1,1,2231,7,147
2014,158,4,7.637094233,18.81035471,7.623771156,1.00174757,0,0,4.096788208,1e-5,2014-06-07T10:00:00Z,0.006320955889704087,1,1,2231,7,148
2014,158,5,7.644307661,18.84509029,7.618330744,1.003409791,0,0,4.096788208,1e-5,2014-06-07T11:00:00Z,0.006326484841823303,1,1,2231,7,149
2014,158,6,7.619728805,18.80556471,7.624521913,0.999371356,0,0,4.096788208,1e-5,2014-06-07T12:00:00Z,0.006320193610945598,1,1,2231,7,150
2014,158,7,7.606308234,18.80676271,7.624334134,0.997635741,0,0,4.096788208,1e-5,2014-06-07T13:00:00Z,0.006320384256612507,1,1,2231,7,151
2014,158,8,7.603366091,18.82951957,7.620768651,0.99771643,23.3,0,4.096788208,14,2014-06-07T14:00:00Z,0.006324006161243268,1,1,2231,7,152
2014,158,9,7.593588806,18.892989,7.610839729,0.997733374,245.2,0,4.096788208,144,2014-06-07T15:00:00Z,0.006334112299097576,1,1,2231,7,153
2014,158,10,7.575837949,18.89299129,7.610839372,0.995401109,670.1,0,4.096788208,395,2014-06-07T16:00:00Z,0.006334112663851546,1,1,2231,7,154
2014,158,11,7.574585663,18.841497,7.618893224,0.994184515,1010.5,1.128360041,4.096788208,595,2014-06-07T17:00:00Z,0.009759506939133453,1,1,2231,7,155
2014,158,12,7.549809807,18.90736243,7.608594325,0.992273932,1308.6,1.128360041,4.096788208,771,2014-06-07T18:00:00Z,0.00977568932662565,1,1,2231,7,156
2014,158,13,7.558678807,19.01152243,7.592356871,0.995564215,1536.9,2.308009175,4.096788208,906,2014-06-07T19:00:00Z,0.013406342582876207,1,1,2231,7,157
2014,158,14,7.563441521,19.18625486,7.565252705,0.999760592,1680.6,2.308009175,4.096788208,990,2014-06-07T20:00:00Z,0.013465199113206053,1,1,2231,7,158
2014,158,15,7.56276095,19.35373014,7.539431509,1.003094324,1731.4,2.308009175,4.096788208,1020,2014-06-07T21:00:00Z,0.013521709942249691,1,1,2231,7,159
2014,158,16,7.546828951,19.51875343,7.51413755,1.004350652,1682.7,2.308009175,4.096788208,992,2014-06-07T22:00:00Z,0.013577487176021622,1,1,2231,7,160
2014,158,17,7.543467951,19.49602486,7.517612529,1.003439313,1545.3,2.308009175,4.096788208,911,2014-06-07T23:00:00Z,0.013569799506388725,1,1,2231,7,161
2014,158,18,7.581736523,19.384829,7.534653545,1.006248858,1329.7,2.308009175,4.096788208,784,2014-06-08T00:00:00Z,0.013532214140971412,1,1,2231,7,162
2014,158,19,7.600953809,19.395593,7.53300101,1.009020681,1052.8,2.308009175,4.096788208,620,2014-06-08T01:00:00Z,0.01353585064450531,1,1,2231,7,163
2014,158,20,7.627595952,19.36689,7.537409015,1.011965244,498.9,1.128360041,4.096788208,294,2014-06-08T02:00:00Z,0.00988889674992396,1,1,2231,7,164
2014,158,21,7.615536809,19.33340357,7.542557283,1.009675701,59.2,1.128360041,4.096788208,35,2014-06-08T03:00:00Z,0.009880629201522278,1,1,2231,7,165
2014,158,22,7.602531953,19.41353,7.530248642,1.00959906,33.8,1.128360041,4.096788208,20,2014-06-08T04:00:00Z,0.009900416481056516,1,1,2231,7,166
2014,158,23,7.58895281,19.49603729,7.517610628,1.009490008,4.2,0,4.096788208,2,2014-06-08T05:00:00Z,0.006430465124456391,1,1,2231,7,167
2014,158,24,7.557526382,19.530709,7.512310776,1.006018868,0,0,4.096788208,1e-5,2014-06-08T06:00:00Z,0.006436022794405511,1,1,2231,7,168
2014,159,1,7.531278239,19.52712286,7.512858646,1.002451742,0,0,4.012233153,1e-5,2014-06-08T07:00:00Z,0.00657107050675146,1,1,2231,8,169
