do,wtemp,year,yday,hour,do_eq,o2_sat,par,wspeed,z,par_int,datetime
8.178251106,15.88137367,2015,152,23,8.10813974,1.008647035,0,0.102578186,4.545997361,NA,2015-06-01T22:00:00Z
8.165430106,15.83890383,2015,152,24,8.115556201,1.00614547,0,0,4.545997361,NA,2015-06-01T23:00:00Z
8.171159606,15.7964225,2015,153,1,8.122986534,1.005930463,0,0,4.583565375,NA,2015-06-02T00:00:00Z
8.170782273,15.76667767,2015,153,2,8.128196226,1.005239299,0,0,4.583565375,NA,2015-06-02T01:00:00Z
8.165781606,15.73692767,2015,153,3,8.133412663,1.003979749,0,0,4.583565375,NA,2015-06-02T02:00:00Z
8.154904439,15.71142217,2015,153,4,8.137889518,1.002090827,0,0.410312742,4.583565375,NA,2015-06-02T03:00:00Z
8.146701606,15.67315567,2015,153,5,8.144614328,1.000256277,0,1.077070948,4.583565375,NA,2015-06-02T04:00:00Z
8.142056273,15.64622167,2015,153,6,8.149353431,0.999104572,0,0.666758206,4.583565375,NA,2015-06-02T05:00:00Z
8.142568273,15.61360983,2015,153,7,8.155098013,0.99846357,4.2,1.84640734,4.583565375,NA,2015-06-02T06:00:00Z
8.152737439,15.57957283,2015,153,8,8.161101188,0.998975169,109.9,1.128360041,4.583565375,NA,2015-06-02T07:00:00Z
8.163553439,15.5781545,2015,153,9,8.16135151,1.0002698,359.4,0.974492762,4.583565375,NA,2015-06-02T08:00:00Z
8.177740606,15.5809915,2015,153,10,8.160850821,1.002069611,1018.9,1.179649134,4.583565375,NA,2015-06-02T09:00:00Z
8.176265606,15.5512005,2015,153,11,8.166111177,1.001243484,1114.1,1.128360041,4.583565375,NA,2015-06-02T10:00:00Z
8.143693439,15.55971233,2015,153,12,8.164607592,0.997438437,1016.8,0.820625485,4.583565375,NA,2015-06-02T11:00:00Z
8.118457273,15.598010500000001,2015,153,13,8.157848341,0.99517139,1615.1,1.692540062,4.583565375,NA,2015-06-02T12:00:00Z
8.128379773,15.59942817,2015,153,14,8.157598325,0.996418241,1815.9,1.641250969,4.583565375,NA,2015-06-02T13:00:00Z
8.151636939,15.64905467,2015,153,15,8.148854731,1.000341423,1128.9,1.743829154,4.583565375,NA,2015-06-02T14:00:00Z
8.202890773,15.73692717,2015,153,16,8.133412751,1.008542296,655.3,0.871914578,4.583565375,NA,2015-06-02T15:00:00Z
8.221919273,15.75109467,2015,153,17,8.130927858,1.011190779,537,0.307734556,4.583565375,NA,2015-06-02T16:00:00Z
8.182906106,15.70291917,2015,153,18,8.139382965,1.005347229,433.4,0.205156371,4.583565375,NA,2015-06-02T17:00:00Z
8.173197439,15.661816,2015,153,19,8.146608983,1.003263745,317.1,0.615469113,4.583565375,NA,2015-06-02T18:00:00Z
8.176325939,15.67457283,2015,153,20,8.144365107,1.003924288,198.7,0.666758206,4.583565375,NA,2015-06-02T19:00:00Z
8.195152273,15.69299783,2015,153,21,8.141126129,1.0066362,80.3,0.102578186,4.583565375,NA,2015-06-02T20:00:00Z
8.202296606,15.71567283,2015,153,22,8.137143121,1.008006924,14.8,0.051289093,4.583565375,NA,2015-06-02T21:00:00Z
8.172631273,15.68307767,2015,153,23,8.142869741,1.003654919,0,0,4.583565375,NA,2015-06-02T22:00:00Z
8.162212439,15.68307767,2015,153,24,8.142869741,1.002375415,0,0,4.583565375,NA,2015-06-02T23:00:00Z
8.159168606,15.68166017,2015,154,1,8.14311894,1.001970948,0,0,4.62113339,0,2015-06-03T00:00:00Z
8.154551273,15.68166017,2015,154,2,8.14311894,1.001403926,0,0,4.62113339,0,2015-06-03T01:00:00Z
8.175935939,15.71850667,2015,154,3,8.136645579,1.004828816,0,0,4.62113339,0,2015-06-03T02:00:00Z
8.142899273,15.68591217,2015,154,4,8.14237147,1.000064822,0,0,4.62113339,0,2015-06-03T03:00:00Z
8.140903273,15.68874683,2015,154,5,8.141873224,0.999880869,0,0,4.62113339,0,2015-06-03T04:00:00Z
8.147089439,15.68732967,2015,154,6,8.142122311,1.000610053,0,0,4.62113339,0,2015-06-03T05:00:00Z
8.152686606,15.7227545,2015,154,7,8.135899878,1.002063291,4.2,0,4.62113339,2,2015-06-03T06:00:00Z
8.145861106,15.67599,2015,154,8,8.1441159,1.00021429,99.4,0,4.62113339,56,2015-06-03T07:00:00Z
8.172473106,15.70292,2015,154,9,8.139382818,1.004065454,475.7,0.153867279,4.62113339,269,2015-06-03T08:00:00Z
8.159525939,15.7114215,2015,154,10,8.137889635,1.002658712,864.6,0.871914578,4.62113339,489,2015-06-03T09:00:00Z
8.133194439,15.71850583,2015,154,11,8.136645725,0.999575834,1207.1,0.718047299,4.62113339,683,2015-06-03T10:00:00Z
8.142071439,15.73125967,2015,154,12,8.134407168,1.000942204,807.5,1.077070948,4.62113339,457,2015-06-03T11:00:00Z
8.127043606,15.762428,2015,154,13,8.128941015,0.999766586,1046.4,1.436094598,4.62113339,592,2015-06-03T12:00:00Z
8.172645273,15.79925483,2015,154,14,8.122490766,1.006174769,873.1,1.128360041,4.62113339,494,2015-06-03T13:00:00Z
8.168735439,15.80067067,2015,154,15,8.12224296,1.005724094,484.1,0.923203671,4.62113339,274,2015-06-03T14:00:00Z
8.181275939,15.79359,2015,154,16,8.123482384,1.007114382,317.1,0.153867279,4.62113339,180,2015-06-03T15:00:00Z
8.209050939,15.8134085,2015,154,17,8.120014118,1.010965107,640.5,0.205156371,4.62113339,363,2015-06-03T16:00:00Z
8.197557273,15.70433683,2015,154,18,8.139133936,1.007178078,353,0.871914578,4.62113339,200,2015-06-03T17:00:00Z
8.188081106,15.75534217,2015,154,19,8.130183131,1.007121362,88.8,0.923203671,4.62113339,50,2015-06-03T18:00:00Z
8.193601606,15.81058433,2015,154,20,8.120508193,1.009001088,84.6,0.769336392,4.62113339,48,2015-06-03T19:00:00Z
8.203397606,15.74684433,2015,154,21,8.131673201,1.008820375,88.8,0.256445464,4.62113339,50,2015-06-03T20:00:00Z
8.172619439,15.71425217,2015,154,22,8.13739257,1.004329012,19,0.153867279,4.62113339,11,2015-06-03T21:00:00Z
8.153729939,15.78509183,2015,154,23,8.124970368,1.003539652,0,0.205156371,4.62113339,0,2015-06-03T22:00:00Z
8.179248439,15.81200067,2015,154,24,8.120260406,1.007264303,0,0.359023649,4.62113339,0,2015-06-03T23:00:00Z
8.190207606,15.82191033,2015,155,1,8.118527078,1.008829253,0,0.153867279,4.045464704,0,2015-06-04T00:00:00Z
8.182525606,15.804918,2015,155,2,8.121499651,1.007514124,0,0.051289093,4.045464704,0,2015-06-04T01:00:00Z
8.180960439,15.790757,2015,155,3,8.123978374,1.007014059,0,0.051289093,4.045464704,0,2015-06-04T02:00:00Z
8.166804773,15.75676133,2015,155,4,8.12993433,1.004535146,0,0,4.045464704,0,2015-06-04T03:00:00Z
8.170127939,15.7185075,2015,155,5,8.136645433,1.004115026,0,0.153867279,4.045464704,0,2015-06-04T04:00:00Z
8.161254606,15.690164,2015,155,6,8.14162415,1.002411123,0,0.102578186,4.045464704,0,2015-06-04T05:00:00Z
8.164253273,15.664651,2015,155,7,8.146110224,1.002227204,2.1,0.359023649,4.045464704,1,2015-06-04T06:00:00Z
8.157477939,15.64480433,2015,155,8,8.149602947,1.000966304,78.2,0.051289093,4.045464704,47,2015-06-04T07:00:00Z
8.169498939,15.62779,2015,155,9,8.152599304,1.002072914,217.7,0.359023649,4.045464704,130,2015-06-04T08:00:00Z
8.191774273,15.64622183,2015,155,10,8.149353401,1.005205428,659.6,0.512890928,4.045464704,395,2015-06-04T09:00:00Z
8.194830106,15.6476395,2015,155,11,8.149103839,1.005611202,541.2,0.974492762,4.045464704,324,2015-06-04T10:00:00Z
8.209475106,15.66465083,2015,155,12,8.146110254,1.007778541,1097.2,1.795118247,4.045464704,657,2015-06-04T11:00:00Z
8.211107606,15.69016433,2015,155,13,8.141624091,1.008534356,1179.6,1.589961876,4.045464704,706,2015-06-04T12:00:00Z
8.212167273,15.75251033,2015,155,14,8.130679631,1.010022242,1486.1,1.333516413,4.045464704,889,2015-06-04T13:00:00Z
8.228831773,15.81341433,2015,155,15,8.120013098,1.013401293,1555.9,1.436094598,4.045464704,931,2015-06-04T14:00:00Z
8.232943273,15.8658,2015,155,16,8.110857977,1.015052082,1177.5,1.538672784,4.045464704,705,2015-06-04T15:00:00Z
8.253362939,15.82899283,2015,155,17,8.117288654,1.016763514,1069.7,1.28222732,4.045464704,640,2015-06-04T16:00:00Z
8.246589106,15.78933933,2015,155,18,8.124226594,1.015061435,778,1.436094598,4.045464704,466,2015-06-04T17:00:00Z
8.247751939,15.78934083,2015,155,19,8.124226331,1.0152046,238.9,0.359023649,4.045464704,143,2015-06-04T18:00:00Z
8.253494106,15.79358983,2015,155,20,8.123482413,1.016004428,175.5,0.615469113,4.045464704,105,2015-06-04T19:00:00Z
8.253906939,15.80775233,2015,155,21,8.121003692,1.016365372,44.4,0,4.045464704,27,2015-06-04T20:00:00Z
8.242187939,15.838904,2015,155,22,8.115556172,1.015603585,12.7,0.153867279,4.045464704,8,2015-06-04T21:00:00Z
8.245700106,15.93231267,2015,155,23,8.09925992,1.018080687,0,0.102578186,4.045464704,0,2015-06-04T22:00:00Z
8.238674106,15.87004917,2015,155,24,8.110116167,1.015851553,0,0.615469113,4.045464704,0,2015-06-04T23:00:00Z
8.217445939,15.894112,2015,156,1,8.105917566,1.013758883,0,0.051289093,3.469796019,0,2015-06-05T00:00:00Z
8.225092939,15.85306233,2015,156,2,8.113082401,1.013806163,0,0.102578186,3.469796019,0,2015-06-05T01:00:00Z
8.231250439,15.84032033,2015,156,3,8.115308648,1.0142868,0,0.205156371,3.469796019,0,2015-06-05T02:00:00Z
8.203643273,15.81200067,2015,156,4,8.120260406,1.010268497,0,0.153867279,3.469796019,0,2015-06-05T03:00:00Z
8.178369939,15.89269317,2015,156,5,8.106165026,1.008907407,0,0.102578186,3.469796019,0,2015-06-05T04:00:00Z
8.170868439,15.89835833,2015,156,6,8.105177039,1.008104869,0,0.051289093,3.469796019,0,2015-06-05T05:00:00Z
8.147548273,15.8601405,2015,156,7,8.111846184,1.004401228,4.2,0,3.469796019,3,2015-06-05T06:00:00Z
8.138554439,15.836073,2015,156,8,8.116050968,1.002772712,82.4,0.102578186,3.469796019,52,2015-06-05T07:00:00Z
8.156930773,15.824745,2015,156,9,8.118031377,1.004791728,526.4,0.102578186,3.469796019,334,2015-06-05T08:00:00Z
8.172653439,15.78367467,2015,156,10,8.125218553,1.005837983,875.2,1.128360041,3.469796019,556,2015-06-05T09:00:00Z
8.172190606,15.81624783,2015,156,11,8.119517443,1.006487228,1190.2,1.436094598,3.469796019,756,2015-06-05T10:00:00Z
8.174881606,15.87712617,2015,156,12,8.108880943,1.008139306,1441.7,1.641250969,3.469796019,916,2015-06-05T11:00:00Z
8.180983439,15.92666,2015,156,13,8.100244469,1.009967473,1621.4,1.230938227,3.469796019,1030,2015-06-05T12:00:00Z
8.203178939,16.000225,2015,156,14,8.087447655,1.014309989,1710.2,1.025781855,3.469796019,1086,2015-06-05T13:00:00Z
8.209974273,16.02426533,2015,156,15,8.083273432,1.015674447,1710.2,1.230938227,3.469796019,1086,2015-06-05T14:00:00Z
8.219067273,16.0016395,2015,156,16,8.087201945,1.016305433,1541.1,1.179649134,3.469796019,979,2015-06-05T15:00:00Z
8.221952606,16.02709483,2015,156,17,8.082782382,1.017218108,1114.1,1.384805505,3.469796019,708,2015-06-05T16:00:00Z
8.231652939,16.06103067,2015,156,18,8.076896989,1.019160322,1012.6,1.230938227,3.469796019,643,2015-06-05T17:00:00Z
8.228670439,16.05537483,2015,156,19,8.077877344,1.018667416,752.6,1.384805505,3.469796019,478,2015-06-05T18:00:00Z
8.235478273,16.06385767,2015,156,20,8.076407049,1.019695791,107.8,0.461601835,3.469796019,68,2015-06-05T19:00:00Z
8.228710106,16.13735767,2015,156,21,8.063687134,1.020464952,44.4,0.359023649,3.469796019,28,2015-06-05T20:00:00Z
8.212009606,16.11898633,2015,156,22,8.066863196,1.017992918,19,0.359023649,3.469796019,12,2015-06-05T21:00:00Z
8.201368939,16.0921305,2015,156,23,8.071510005,1.016088555,0,0.256445464,3.469796019,0,2015-06-05T22:00:00Z
8.209625273,16.087891,2015,156,24,8.072243984,1.017018971,0,0.564180021,3.469796019,0,2015-06-05T23:00:00Z
8.184995273,16.09637217,2015,157,1,8.070775768,1.014152234,0,0.359023649,2.894127333,0,2015-06-06T00:00:00Z
8.194731606,16.11050617,2015,157,2,8.068329997,1.015666391,0,0,2.894127333,0,2015-06-06T01:00:00Z
8.174308273,16.07375417,2015,157,3,8.074692319,1.012336811,0,0,2.894127333,0,2015-06-06T02:00:00Z
8.162935939,16.08082233,2015,157,4,8.073468033,1.011081719,0,0,2.894127333,0,2015-06-06T03:00:00Z
8.170790939,16.02709517,2015,157,5,8.082782324,1.010888406,0,0.051289093,2.894127333,0,2015-06-06T04:00:00Z
8.170464273,16.02426783,2015,157,6,8.083272998,1.01078663,0,0,2.894127333,0,2015-06-06T05:00:00Z
8.165531273,16.021439,2015,157,7,8.083763985,1.010115002,6.3,0,2.894127333,4,2015-06-06T06:00:00Z
8.145438273,16.03840867,2015,157,8,8.080819425,1.007996571,82.4,0,2.894127333,56,2015-06-06T07:00:00Z
8.173272773,16.0850625,2015,157,9,8.072733744,1.012454149,522.2,0,2.894127333,353,2015-06-06T08:00:00Z
8.182543606,16.15148783,2015,157,10,8.061245776,1.015047033,868.9,0.153867279,2.894127333,588,2015-06-06T09:00:00Z
8.216174273,16.16420517,2015,157,11,8.059049625,1.019496672,1183.8,0.923203671,2.894127333,801,2015-06-06T10:00:00Z
8.215486439,16.15431417,2015,157,12,8.060757607,1.019195321,1439.6,1.743829154,2.894127333,974,2015-06-06T11:00:00Z
8.206512439,16.22353133,2015,157,13,8.04881841,1.019592196,1625.7,0.923203671,2.894127333,1100,2015-06-06T12:00:00Z
8.231500939,16.308255,2015,157,14,8.034246491,1.024551705,1750.4,1.487383691,2.894127333,1185,2015-06-06T13:00:00Z
8.253569773,16.3915205,2015,157,15,8.019970197,1.029127237,1638.4,1.333516413,2.894127333,1109,2015-06-06T14:00:00Z
8.236027606,16.35623433,2015,157,16,8.026014777,1.026166514,1006.3,0.718047299,2.894127333,681,2015-06-06T15:00:00Z
8.237023773,16.38023033,2015,157,17,8.021903356,1.02681663,1207.1,1.487383691,2.894127333,817,2015-06-06T16:00:00Z
8.256013106,16.48180067,2015,157,18,8.004541182,1.031416157,1158.5,1.436094598,2.894127333,784,2015-06-06T17:00:00Z
8.262081606,16.43384717,2015,157,19,8.012730046,1.031119426,824.5,1.589961876,2.894127333,558,2015-06-06T18:00:00Z
8.242475939,16.416915500000002,2015,157,20,8.015624908,1.028301104,59.2,0.410312742,2.894127333,40,2015-06-06T19:00:00Z
8.255946439,16.44653617,2015,157,21,8.010561764,1.030632643,33.8,0.102578186,2.894127333,23,2015-06-06T20:00:00Z
8.252319939,16.49026167,2015,157,22,8.003097841,1.031140704,12.7,0.051289093,2.894127333,9,2015-06-06T21:00:00Z
8.235987773,16.39151,2015,157,23,8.019971994,1.02693473,0,0,2.894127333,0,2015-06-06T22:00:00Z
8.237171106,16.31672467,2015,157,24,8.032792297,1.025443059,0,0,2.894127333,0,2015-06-06T23:00:00Z
8.217003206,16.28708,2015,158,1,8.037884132,1.022284356,0,0,2.318458648,0,2015-06-07T00:00:00Z
8.237022606,16.305432,2015,158,2,8.034731287,1.025177111,0,0,2.318458648,0,2015-06-07T01:00:00Z
8.250453439,16.33507583,2015,158,3,8.02964308,1.027499399,0,0,2.318458648,0,2015-06-07T02:00:00Z
8.244660106,16.4056315,2015,158,4,8.017555183,1.028325957,0,0,2.318458648,0,2015-06-07T03:00:00Z
8.235040606,16.39857733,2015,158,5,8.018762303,1.026971532,0,0,2.318458648,0,2015-06-07T04:00:00Z
8.220681106,16.36047917,2015,158,6,8.025287209,1.024347278,0,0,2.318458648,0,2015-06-07T05:00:00Z
8.221416106,16.39716667,2015,158,7,8.019003737,1.025241586,6.3,0,2.318458648,5,2015-06-07T06:00:00Z
8.214736606,16.39998833,2015,158,8,8.018520825,1.024470321,82.4,0,2.318458648,60,2015-06-07T07:00:00Z
8.234591939,16.4592335,2015,158,9,8.008393083,1.028245224,532.7,0,2.318458648,386,2015-06-07T08:00:00Z
8.243925439,16.55793617,2015,158,10,7.991569748,1.031577737,879.4,0.307734556,2.318458648,637,2015-06-07T09:00:00Z
8.277199606,16.48180067,2015,158,11,8.004541182,1.0340629670000001,1200.8,1.025781855,2.318458648,870,2015-06-07T10:00:00Z
8.283837273,16.50295283,2015,158,12,8.000933738,1.035358815,1465,1.128360041,2.318458648,1061,2015-06-07T11:00:00Z
8.278459773,16.556526,2015,158,13,7.991809669,1.035867984,1644.7,0.718047299,2.318458648,1191,2015-06-07T12:00:00Z
8.303718273,16.6143125,2015,158,14,7.981988372,1.040306987,1725,0.820625485,2.318458648,1249,2015-06-07T13:00:00Z
8.305421106,16.759389,2015,158,15,7.957424038,1.043732377,1716.6,0.769336392,2.318458648,1243,2015-06-07T14:00:00Z
8.309640939,16.78896617,2015,158,16,7.952432226,1.044918171,1606.6,0.769336392,2.318458648,1164,2015-06-07T15:00:00Z
8.315601606,16.6974335,2015,158,17,7.967898169,1.043638037,1407.9,0.974492762,2.318458648,1020,2015-06-07T16:00:00Z
8.327957773,16.691801,2015,158,18,7.968851586,1.045063731,1143.7,0.871914578,2.318458648,828,2015-06-07T17:00:00Z
8.326504773,16.68475767,2015,158,19,7.970044097,1.044725057,813.9,0.205156371,2.318458648,590,2015-06-07T18:00:00Z
8.345503939,16.75235867,2015,158,20,7.958611369,1.048613075,65.5,0.051289093,2.318458648,47,2015-06-07T19:00:00Z
8.329574273,16.6903915,2015,158,21,7.969090205,1.045235285,38.1,0,2.318458648,28,2015-06-07T20:00:00Z
8.318395773,16.5692125,2015,158,22,7.989651686,1.041146235,12.7,0,2.318458648,9,2015-06-07T21:00:00Z
8.310504273,16.631221,2015,158,23,7.979118616,1.041531612,0,0,2.318458648,0,2015-06-07T22:00:00Z
8.308656773,16.64531217,2015,158,24,7.976728401,1.041612094,0,0,2.318458648,0,2015-06-07T23:00:00Z
8.301742439,16.65658233,2015,159,1,7.974817597,1.040994648,0,0,1.742789963,0,2015-06-08T00:00:00Z
8.318212606,16.77207267,2015,159,2,7.955282714,1.045621244,0,0,1.742789963,0,2015-06-08T01:00:00Z
8.290864773,16.8044545,2015,159,3,7.949820401,1.042899632,0,0.051289093,1.742789963,0,2015-06-08T02:00:00Z
8.267367939,16.83964467,2015,159,4,7.943891785,1.040720111,0,0,1.742789963,0,2015-06-08T03:00:00Z
8.273069439,16.82838333,2015,159,5,7.945788183,1.041189275,0,0,1.742789963,0,2015-06-08T04:00:00Z
8.280598606,16.7354625,2015,159,6,7.961466176,1.04008463,0,0,1.742789963,0,2015-06-08T05:00:00Z
8.259653773,16.7425035,2015,159,7,7.960276299,1.03760893,6.3,0,1.742789963,5,2015-06-08T06:00:00Z
8.293078606,16.76503383,2015,159,8,7.956470923,1.042306154,80.3,0,1.742789963,63,2015-06-08T07:00:00Z
8.301503106,16.82415983,2015,159,9,7.94649962,1.044674197,520,0,1.742789963,405,2015-06-08T08:00:00Z
8.316370439,16.81007833,2015,159,10,7.948872415,1.046232724,860.4,0,1.742789963,670,2015-06-08T09:00:00Z
8.317359773,16.73123717,2015,159,11,7.962180376,1.044608308,1173.3,0.051289093,1.742789963,914,2015-06-08T10:00:00Z
8.326309273,16.78474433,2015,159,12,7.953144421,1.046920417,1431.2,0.205156371,1.742789963,1115,2015-06-08T11:00:00Z
8.341654773,16.83682883,2015,159,13,7.944365894,1.050008885,1613,0.666758206,1.742789963,1256,2015-06-08T12:00:00Z
8.343403939,16.946584,2015,159,14,7.925922592,1.052672902,1706,0.923203671,1.742789963,1329,2015-06-08T13:00:00Z
8.363437939,16.9873755,2015,159,15,7.919087009,1.056111384,1710.2,1.077070948,1.742789963,1332,2015-06-08T14:00:00Z
8.360145273,17.0464305,2015,159,16,7.909209153,1.057014059,1530.5,0.923203671,1.742789963,1192,2015-06-08T15:00:00Z
8.360345606,17.11391133,2015,159,17,7.897948237,1.058546518,1410,0.718047299,1.742789963,1098,2015-06-08T16:00:00Z
8.371355773,17.01690367,2015,159,18,7.91414528,1.057771304,1145.8,0.769336392,1.742789963,892,2015-06-08T17:00:00Z
8.370116273,17.12515767,2015,159,19,7.896074216,1.060035157,813.9,0.564180021,1.742789963,634,2015-06-08T18:00:00Z
8.362312773,17.08720117,2015,159,20,7.902402169,1.058198835,71.9,0.461601835,1.742789963,56,2015-06-08T19:00:00Z
8.366007439,17.02675167,2015,159,21,7.91249835,1.057315537,69.8,0.820625485,1.742789963,54,2015-06-08T20:00:00Z
8.359163606,17.0056585,2015,159,22,7.916026596,1.055979727,14.8,0.666758206,1.742789963,12,2015-06-08T21:00:00Z
8.337167939,16.93954833,2015,159,23,7.927102626,1.051729533,0,0.512890928,1.742789963,0,2015-06-08T22:00:00Z
8.343105773,16.9915935,2015,159,24,7.91838077,1.05363786,0,0.153867279,1.742789963,0,2015-06-08T23:00:00Z
8.347989773,16.983156,2015,160,1,7.919793609,1.054066581,0,0,1.167121277,0,2015-06-09T00:00:00Z
8.318475606,17.20664667,2015,160,2,7.882518523,1.055306826,0,0,1.167121277,0,2015-06-09T01:00:00Z
8.323049939,17.19118933,2015,160,3,7.885086729,1.055543233,0,0,1.167121277,0,2015-06-09T02:00:00Z
8.332577939,17.106887,2015,160,4,7.899119123,1.054874323,0,0,1.167121277,0,2015-06-09T03:00:00Z
8.331078273,17.02393117,2015,160,5,7.912969975,1.052838353,0,0,1.167121277,0,2015-06-09T04:00:00Z
8.322269773,17.00564517,2015,160,6,7.916028828,1.05131878,0,0,1.167121277,0,2015-06-09T05:00:00Z
8.332766439,17.09423667,2015,160,7,7.901228571,1.054616553,4.2,0,1.167121277,4,2015-06-09T06:00:00Z
8.327233606,17.04081333,2015,160,8,7.910147785,1.052727943,80.3,0,1.167121277,68,2015-06-09T07:00:00Z
8.347013939,16.994406,2015,160,9,7.917909921,1.054194102,488.3,0,1.167121277,411,2015-06-09T08:00:00Z
8.347172273,17.00987767,2015,160,10,7.915320638,1.054558957,839.3,0.359023649,1.167121277,706,2015-06-09T09:00:00Z
8.370152606,17.01690417,2015,160,11,7.914145196,1.057619288,1171.2,0.205156371,1.167121277,985,2015-06-09T10:00:00Z
8.356524606,17.18277817,2015,160,12,7.886484841,1.059600668,1188.1,1.128360041,1.167121277,1000,2015-06-09T11:00:00Z
8.372418939,17.27408933,2015,160,13,7.87133011,1.063659994,1619.3,1.384805505,1.167121277,1362,2015-06-09T12:00:00Z
8.368262939,17.34851167,2015,160,14,7.859015914,1.064797811,1725,1.436094598,1.167121277,1451,2015-06-09T13:00:00Z
8.367597773,17.370963,2015,160,15,7.855307629,1.065215797,972.4,1.179649134,1.167121277,818,2015-06-09T14:00:00Z
8.379042439,17.17152933,2015,160,16,7.888355308,1.062203984,281.2,0.205156371,1.167121277,237,2015-06-09T15:00:00Z
8.377024773,17.25864067,2015,160,17,7.873890522,1.063899066,386.9,0.102578186,1.167121277,326,2015-06-09T16:00:00Z
8.372237273,17.31902617,2015,160,18,7.863890673,1.064643142,211.4,0.461601835,1.167121277,178,2015-06-09T17:00:00Z
8.375933439,17.19400633,2015,160,19,7.884618581,1.062313079,103.6,2.359298268,1.167121277,87,2015-06-09T18:00:00Z
8.367756273,17.3260455,2015,160,20,7.862729707,1.064230437,63.4,0.512890928,1.167121277,53,2015-06-09T19:00:00Z
8.372510273,17.153261,2015,160,21,7.891394636,1.060967124,6.3,0.256445464,1.167121277,5,2015-06-09T20:00:00Z
8.360064773,17.18698867,2015,160,22,7.885784913,1.060143646,2.1,0.153867279,1.167121277,2,2015-06-09T21:00:00Z
8.356470606,17.33586667,2015,160,23,7.861105833,1.063014642,0,0.205156371,1.167121277,0,2015-06-09T22:00:00Z
8.335732273,17.24879517,2015,160,24,7.875523042,1.058435386,0,0,1.167121277,0,2015-06-09T23:00:00Z
8.347240773,17.37516083,2015,161,1,7.854614612,1.062718056,0,0,0.591452592,0,2015-06-10T00:00:00Z
8.338269773,17.2080665,2015,161,2,7.882282694,1.057849623,0,0,0.591452592,0,2015-06-10T01:00:00Z
8.328544606,17.34148567,2015,161,3,7.860177026,1.059587409,0,0,0.591452592,0,2015-06-10T02:00:00Z
8.328931439,17.19541583,2015,161,4,7.884384359,1.056383233,0,0,0.591452592,0,2015-06-10T03:00:00Z
8.319199439,17.29655267,2015,161,5,7.867609699,1.057398595,0,0,0.591452592,0,2015-06-10T04:00:00Z
8.336550106,17.366759,2015,161,6,7.856001771,1.061169581,0,0,0.591452592,0,2015-06-10T05:00:00Z
