do,wtemp,year,yday,hour,do_eq,o2_sat,par,wspeed,z,par_int,datetime
7.577329101,19.59067526,2017,183,14,7.503159724,1.009885086,1735.6,1.128360041,2.494325242,1231,2017-07-02T13:00:00Z
7.628495767,19.68432242,2017,183,15,7.488907444,1.018639344,1670.1,1.128360041,2.494325242,1184,2017-07-02T14:00:00Z
7.621495767,19.66096958,2017,183,16,7.492457148,1.01722247,1524.2,1.128360041,2.494325242,1081,2017-07-02T15:00:00Z
7.655495767,19.74911674,2017,183,17,7.479073746,1.023588753,1298,1.128360041,2.494325242,920,2017-07-02T16:00:00Z
7.635329101,19.77043057,2017,183,18,7.475843879,1.021333407,1010.5,1.128360041,2.494325242,717,2017-07-02T17:00:00Z
7.603829101,19.78757774,2017,183,19,7.473247176,1.017473251,264.3,2.308009175,2.494325242,187,2017-07-02T18:00:00Z
7.595162434,19.7602249,2017,183,20,7.477390131,1.015750456,44.4,1.128360041,2.494325242,31,2017-07-02T19:00:00Z
7.622162434,19.80120539,2017,183,21,7.471184568,1.020208022,25.4,1.128360041,2.494325242,18,2017-07-02T20:00:00Z
7.655995767,19.97418589,2017,183,22,7.445088605,1.028328362,2.1,0,2.494325242,1,2017-07-02T21:00:00Z
7.644995767,20.07333305,2017,183,23,7.430202227,1.028908169,0,0,2.494325242,0,2017-07-02T22:00:00Z
7.694029101,19.64764688,2017,183,24,7.494483546,1.026625658,0,0,2.494325242,0,2017-07-02T23:00:00Z
7.632495767,19.81379405,2017,184,1,7.469280095,1.021851594,0,0,2.422754173,0,2017-07-03T00:00:00Z
7.625329101,19.95627454,2017,184,2,7.447783397,1.023838731,0,0,2.422754173,0,2017-07-03T01:00:00Z
7.604829101,19.83575504,2017,184,3,7.465959738,1.018600336,0,0,2.422754173,0,2017-07-03T02:00:00Z
7.567329101,19.72573553,2017,184,4,7.482619682,1.011320824,0,0,2.422754173,0,2017-07-03T03:00:00Z
7.554162434,19.82254936,2017,184,5,7.467956042,1.011543505,0,0,2.422754173,0,2017-07-03T04:00:00Z
7.544995767,19.87469652,2017,184,6,7.460078325,1.011382916,2.1,0,2.422754173,2,2017-07-03T05:00:00Z
7.553162434,19.92784369,2017,184,7,7.452064332,1.013566456,44.4,0,2.422754173,32,2017-07-03T06:00:00Z
7.506829101,19.96315752,2017,184,8,7.446747642,1.008068147,357.3,0,2.422754173,255,2017-07-03T07:00:00Z
7.507162434,19.98580468,2017,184,9,7.443341442,1.008574239,716.6,0,2.422754173,512,2017-07-03T08:00:00Z
7.526495767,19.96378518,2017,184,10,7.446653204,1.010721939,1042.2,0,2.422754173,745,2017-07-03T09:00:00Z
7.558995767,19.921099,2017,184,11,7.453080529,1.014210934,1321.3,0,2.422754173,945,2017-07-03T10:00:00Z
7.588162434,19.9285795,2017,184,12,7.451953485,1.018278288,1543.2,1.128360041,2.422754173,1103,2017-07-03T11:00:00Z
7.602662434,19.89822666,2017,184,13,7.456528406,1.019598132,1674.3,2.308009175,2.422754173,1197,2017-07-03T12:00:00Z
7.528995767,20.02004049,2017,184,14,7.438197391,1.01220704,1718.7,2.308009175,2.422754173,1229,2017-07-03T13:00:00Z
7.545995767,20.13302099,2017,184,15,7.421265236,1.016807179,1665.8,2.308009175,2.422754173,1191,2017-07-03T14:00:00Z
7.562429101,20.10566815,2017,184,16,7.425358429,1.018459805,1520,2.308009175,2.422754173,1087,2017-07-03T15:00:00Z
7.569829101,20.04481531,2017,184,17,7.434478722,1.018205766,1300.1,2.308009175,2.422754173,930,2017-07-03T16:00:00Z
7.607829101,20.53962914,2017,184,18,7.360875548,1.033549481,1010.5,3.436369216,2.422754173,723,2017-07-03T17:00:00Z
7.638662434,20.04277631,2017,184,19,7.434784653,1.02742215,281.2,2.308009175,2.422754173,201,2017-07-03T18:00:00Z
7.662629101,19.90959013,2017,184,20,7.454815081,1.027876482,42.3,2.308009175,2.422754173,30,2017-07-03T19:00:00Z
7.606829101,20.41140396,2017,184,21,7.379827717,1.030759713,23.3,2.308009175,2.422754173,17,2017-07-03T20:00:00Z
7.550162434,20.55238446,2017,184,22,7.358994859,1.025977403,0,2.308009175,2.422754173,0,2017-07-03T21:00:00Z
7.540829101,20.46503162,2017,184,23,7.371891106,1.022916507,0,2.308009175,2.422754173,0,2017-07-03T22:00:00Z
7.524662434,20.36517878,2017,184,24,7.386680651,1.018679809,0,2.308009175,2.422754173,0,2017-07-03T23:00:00Z
7.526995767,20.32665928,2017,185,1,7.392399613,1.01820737,0,1.128360041,2.351183104,0,2017-07-04T00:00:00Z
7.542829101,20.17513978,2017,185,2,7.414970031,1.01724337,0,0,2.351183104,0,2017-07-04T01:00:00Z
7.552329101,20.08945361,2017,185,3,7.427786685,1.016767096,0,1.128360041,2.351183104,0,2017-07-04T02:00:00Z
7.557329101,19.9589341,2017,185,4,7.447383155,1.014763031,0,1.128360041,2.351183104,0,2017-07-04T03:00:00Z
7.516329101,19.86024793,2017,185,5,7.462259589,1.007245729,0,1.128360041,2.351183104,0,2017-07-04T04:00:00Z
7.503329101,19.78306176,2017,185,6,7.473930907,1.003933431,0,1.128360041,2.351183104,0,2017-07-04T05:00:00Z
7.469329101,19.74020892,2017,185,7,7.48042434,0.998516763,40.2,2.308009175,2.351183104,29,2017-07-04T06:00:00Z
7.414495767,19.68785609,2017,185,8,7.488370569,0.990134729,374.2,0,2.351183104,270,2017-07-04T07:00:00Z
7.450995767,19.60600325,2017,185,9,7.500823721,0.993357002,742,0,2.351183104,535,2017-07-04T08:00:00Z
7.432495767,19.50181708,2017,185,10,7.51672669,0.988794202,1082.4,1.128360041,2.351183104,781,2017-07-04T09:00:00Z
7.435162434,19.59696424,2017,185,11,7.502201123,0.991064131,1367.8,2.308009175,2.351183104,986,2017-07-04T10:00:00Z
7.425662434,19.60144474,2017,185,12,7.501518312,0.98988793,1594,2.308009175,2.351183104,1149,2017-07-04T11:00:00Z
7.398495767,19.59775857,2017,185,13,7.502080063,0.98619259,1735.6,2.308009175,2.351183104,1252,2017-07-04T12:00:00Z
7.393329101,19.68457239,2017,185,14,7.488869462,0.987242352,1771.5,2.308009175,2.351183104,1277,2017-07-04T13:00:00Z
7.423329101,19.76288622,2017,185,15,7.476986863,0.992823612,1714.5,2.308009175,2.351183104,1236,2017-07-04T14:00:00Z
7.451829101,20.04070005,2017,185,16,7.435096195,1.00225053,1564.4,2.308009175,2.351183104,1128,2017-07-04T15:00:00Z
7.460329101,20.16234722,2017,185,17,7.41688107,1.005857992,1338.2,1.128360041,2.351183104,965,2017-07-04T16:00:00Z
7.474162434,20.19049438,2017,185,18,7.41267738,1.008294581,1050.7,1.128360041,2.351183104,758,2017-07-04T17:00:00Z
7.461662434,20.18530821,2017,185,19,7.413451609,1.006503155,272.7,1.128360041,2.351183104,197,2017-07-04T18:00:00Z
7.454329101,20.1662887,2017,185,20,7.416292173,1.005128833,33.8,1.128360041,2.351183104,24,2017-07-04T19:00:00Z
7.441329101,20.1372692,2017,185,21,7.420629866,1.002789417,19,0,2.351183104,14,2017-07-04T20:00:00Z
7.421495767,20.0932497,2017,185,22,7.427218067,0.99922955,2.1,0,2.351183104,2,2017-07-04T21:00:00Z
7.410495767,20.03523019,2017,185,23,7.435917055,0.996581284,0,0,2.351183104,0,2017-07-04T22:00:00Z
7.408662434,19.98421069,2017,185,24,7.443581095,0.99530889,0,0,2.351183104,0,2017-07-04T23:00:00Z
7.404995767,19.92602452,2017,186,1,7.452338396,0.993647279,0,0,2.279612035,0,2017-07-05T00:00:00Z
7.427995767,19.86383835,2017,186,2,7.461717451,0.995480707,0,0,2.279612035,0,2017-07-05T01:00:00Z
7.415829101,19.76365218,2017,186,3,7.476870806,0.991835929,0,1.128360041,2.279612035,0,2017-07-05T02:00:00Z
7.420995767,19.680466,2017,186,4,7.48949343,0.990854166,0,1.128360041,2.279612035,0,2017-07-05T03:00:00Z
7.415162434,19.60177983,2017,186,5,7.501467248,0.988494942,0,0,2.279612035,0,2017-07-05T04:00:00Z
7.415162434,19.51726033,2017,186,6,7.514365744,0.986798179,2.1,0,2.279612035,2,2017-07-05T05:00:00Z
7.406329101,19.44924083,2017,186,7,7.524774134,0.984259324,40.2,0,2.279612035,29,2017-07-05T06:00:00Z
7.414995767,19.33688799,2017,186,8,7.542021298,0.983157628,384.7,1.128360041,2.279612035,280,2017-07-05T07:00:00Z
7.441829101,19.39670182,2017,186,9,7.532830815,0.987919321,727.2,1.128360041,2.279612035,529,2017-07-05T08:00:00Z
7.435829101,19.38968231,2017,186,10,7.533908366,0.986981622,1069.7,1.128360041,2.279612035,778,2017-07-05T09:00:00Z
7.428329101,19.46249614,2017,186,11,7.522743836,0.987449428,1359.3,2.308009175,2.279612035,989,2017-07-05T10:00:00Z
7.414662434,19.49214331,2017,186,12,7.518206259,0.986227589,1587.6,3.436369216,2.279612035,1155,2017-07-05T11:00:00Z
7.421829101,19.46245713,2017,186,13,7.522749809,0.986584599,1727.1,3.436369216,2.279612035,1256,2017-07-05T12:00:00Z
7.419162434,19.55627096,2017,186,14,7.50840757,0.988113973,1767.3,2.308009175,2.279612035,1285,2017-07-05T13:00:00Z
7.452162434,19.65841813,2017,186,15,7.492845154,0.994570458,1714.5,2.308009175,2.279612035,1247,2017-07-05T14:00:00Z
7.473162434,19.80073196,2017,186,16,7.471256209,1.000255141,1562.2,2.308009175,2.279612035,1136,2017-07-05T15:00:00Z
7.481495767,19.87904578,2017,186,17,7.459421945,1.002959187,1333.9,1.128360041,2.279612035,970,2017-07-05T16:00:00Z
7.490495767,19.93002628,2017,186,18,7.451735541,1.005201503,1044.3,1.128360041,2.279612035,759,2017-07-05T17:00:00Z
7.481662434,19.95450678,2017,186,19,7.448049451,1.004512991,289.6,1.128360041,2.279612035,211,2017-07-05T18:00:00Z
7.494662434,20.03682061,2017,186,20,7.435678366,1.007932574,31.7,0,2.279612035,23,2017-07-05T19:00:00Z
7.475995767,19.92796777,2017,186,21,7.45204564,1.0032139,19,0,2.279612035,14,2017-07-05T20:00:00Z
7.466329101,20.05211493,2017,186,22,7.433383672,1.0044320900000001,2.1,0,2.279612035,2,2017-07-05T21:00:00Z
7.452662434,19.91692876,2017,186,23,7.453708964,0.999859596,0,0,2.279612035,0,2017-07-05T22:00:00Z
7.450162434,19.88007592,2017,186,24,7.459266493,0.998779497,0,0,2.279612035,0,2017-07-05T23:00:00Z
7.437995767,19.86205642,2017,187,1,7.461986506,0.996784939,0,0,2.230271588,0,2017-07-06T00:00:00Z
7.456495767,19.83870358,2017,187,2,7.465514133,0.998791997,0,0,2.230271588,0,2017-07-06T01:00:00Z
7.448995767,19.80801741,2017,187,3,7.470153908,0.997167643,0,0,2.230271588,0,2017-07-06T02:00:00Z
7.443329101,19.73766457,2017,187,4,7.480810189,0.994989702,0,0,2.230271588,0,2017-07-06T03:00:00Z
7.440662434,19.70131174,2017,187,5,7.486326845,0.993900292,0,0,2.230271588,0,2017-07-06T04:00:00Z
7.422662434,19.6544589,2017,187,6,7.493447312,0.990553763,2.1,0,2.230271588,2,2017-07-06T05:00:00Z
7.410495767,19.60927273,2017,187,7,7.500325612,0.988023207,38.1,0,2.230271588,28,2017-07-06T06:00:00Z
7.410662434,19.52908656,2017,187,8,7.512558635,0.986436552,378.4,0,2.230271588,276,2017-07-06T07:00:00Z
7.433162434,19.40256705,2017,187,9,7.531930659,0.986886732,739.9,0,2.230271588,540,2017-07-06T08:00:00Z
7.436995767,19.35454755,2017,187,10,7.5393058570000004,0.986429773,1069.7,1.128360041,2.230271588,780,2017-07-06T09:00:00Z
7.455995767,19.39186138,2017,187,11,7.533573833,0.989702355,1355.1,1.128360041,2.230271588,988,2017-07-06T10:00:00Z
7.536329101,19.09367521,2017,187,12,7.579592519,0.994292118,1577,1.128360041,2.230271588,1150,2017-07-06T11:00:00Z
7.515829101,19.1301557,2017,187,13,7.573936366,0.992327997,1714.5,2.308009175,2.230271588,1251,2017-07-06T12:00:00Z
7.481829101,19.15980287,2017,187,14,7.569345088,0.988438103,1758.8,2.308009175,2.230271588,1283,2017-07-06T13:00:00Z
7.467829101,19.20478336,2017,187,15,7.56238845,0.9874961,1703.9,2.308009175,2.230271588,1243,2017-07-06T14:00:00Z
7.489495767,19.27509719,2017,187,16,7.551535992,0.991784423,1558,1.128360041,2.230271588,1136,2017-07-06T15:00:00Z
7.471829101,19.30191102,2017,187,17,7.547404578,0.989986561,1331.8,1.128360041,2.230271588,971,2017-07-06T16:00:00Z
7.489829101,19.32039152,2017,187,18,7.544559427,0.992745723,1033.7,1.128360041,2.230271588,754,2017-07-06T17:00:00Z
7.491662434,19.28737201,2017,187,19,7.549644229,0.99231993,312.9,0,2.230271588,228,2017-07-06T18:00:00Z
7.531162434,19.31018584,2017,187,20,7.546130404,0.998016471,31.7,0,2.230271588,23,2017-07-06T19:00:00Z
7.564162434,19.34566634,2017,187,21,7.540671274,1.003115261,19,0,2.230271588,14,2017-07-06T20:00:00Z
7.519495767,19.42398017,2017,187,22,7.528645905,0.998784624,2.1,0,2.230271588,2,2017-07-06T21:00:00Z
7.512329101,19.36562733,2017,187,23,7.537603029,0.996646954,0,0,2.230271588,0,2017-07-06T22:00:00Z
7.539495767,19.44844116,2017,187,24,7.524896648,1.001940109,0,0,2.230271588,0,2017-07-06T23:00:00Z
7.537495767,19.40825499,2017,188,1,7.531057892,1.000854843,0,0,2.180931142,0,2017-07-07T00:00:00Z
7.533329101,19.42256882,2017,188,2,7.528862328,1.000593286,0,0,2.180931142,0,2017-07-07T01:00:00Z
7.498495767,19.51788265,2017,188,3,7.514270632,0.997900679,0,0,2.180931142,0,2017-07-07T02:00:00Z
7.455995767,19.50986314,2017,188,4,7.515496457,0.992082933,0,0,2.180931142,0,2017-07-07T03:00:00Z
7.443495767,19.50501031,2017,188,5,7.516238408,0.990321935,0,0,2.180931142,0,2017-07-07T04:00:00Z
7.441829101,19.4549908,2017,188,6,7.523893302,0.989092854,2.1,0,2.180931142,2,2017-07-07T05:00:00Z
7.424995767,19.40963796,2017,188,7,7.530845712,0.985944481,40.2,0,2.180931142,29,2017-07-07T06:00:00Z
7.421495767,19.35845179,2017,188,8,7.538705746,0.984452241,376.3,0,2.180931142,275,2017-07-07T07:00:00Z
7.434329101,19.32676562,2017,188,9,7.543578539,0.985517558,742,0,2.180931142,543,2017-07-07T08:00:00Z
7.436162434,19.31741279,2017,188,10,7.54501789,0.985572538,1071.8,1.128360041,2.180931142,784,2017-07-07T09:00:00Z
7.421662434,19.39172661,2017,188,11,7.533594522,0.985142273,1357.2,1.128360041,2.180931142,993,2017-07-07T10:00:00Z
7.404829101,19.41587378,2017,188,12,7.529889126,0.983391518,1572.8,1.128360041,2.180931142,1151,2017-07-07T11:00:00Z
7.444329101,19.37735427,2017,188,13,7.535801467,0.987861627,1712.3,1.128360041,2.180931142,1253,2017-07-07T12:00:00Z
7.441662434,19.48083477,2017,188,14,7.519936501,0.989591127,1765.2,1.128360041,2.180931142,1292,2017-07-07T13:00:00Z
7.489995767,19.62448193,2017,188,15,7.498009225,0.998931255,1712.3,1.128360041,2.180931142,1253,2017-07-07T14:00:00Z
7.494995767,19.61946243,2017,188,16,7.498773567,0.999496211,1568.6,2.308009175,2.180931142,1148,2017-07-07T15:00:00Z
7.504329101,19.65194292,2017,188,17,7.49383001,1.001401031,1344.5,2.308009175,2.180931142,984,2017-07-07T16:00:00Z
7.506495767,19.72525675,2017,188,18,7.482692323,1.003181134,1057,2.308009175,2.180931142,773,2017-07-07T17:00:00Z
7.502495767,19.77823725,2017,188,19,7.474661471,1.00372382,344.6,1.128360041,2.180931142,252,2017-07-07T18:00:00Z
7.533162434,19.93471774,2017,188,20,7.451028891,1.011023114,31.7,0,2.180931142,23,2017-07-07T19:00:00Z
7.509995767,19.75969824,2017,188,21,7.477469939,1.004349844,19,0,2.180931142,14,2017-07-07T20:00:00Z
7.506329101,20.08467874,2017,188,22,7.428502021,1.01047682,2.1,0,2.180931142,2,2017-07-07T21:00:00Z
7.497329101,19.80349257,2017,188,23,7.470838491,1.003545868,0,0,2.180931142,0,2017-07-07T22:00:00Z
7.489662434,19.81930639,2017,188,24,7.468446424,1.002840753,0,0,2.180931142,0,2017-07-07T23:00:00Z
7.469662434,19.83645356,2017,189,1,7.465854169,1.000510091,0,0,2.131590695,0,2017-07-08T00:00:00Z
7.486995767,19.85226739,2017,189,2,7.463464864,1.003152812,0,0,2.131590695,0,2017-07-08T01:00:00Z
7.479662434,19.89308122,2017,189,3,7.457304433,1.002998134,0,0,2.131590695,0,2017-07-08T02:00:00Z
7.466829101,19.82389505,2017,189,4,7.467752573,0.999876339,0,0,2.131590695,0,2017-07-08T03:00:00Z
7.463829101,19.83704221,2017,189,5,7.465765206,0.999740669,0,0,2.131590695,0,2017-07-08T04:00:00Z
7.427829101,19.82868937,2017,189,6,7.467027741,0.994750436,0,0,2.131590695,0,2017-07-08T05:00:00Z
7.414162434,19.80166987,2017,189,7,7.471114286,0.992377061,38.1,0,2.131590695,28,2017-07-08T06:00:00Z
7.406662434,19.75181703,2017,189,8,7.478664415,0.990372348,372.1,0,2.131590695,273,2017-07-08T07:00:00Z
7.410329101,19.73963086,2017,189,9,7.480512,0.990617902,742,0,2.131590695,545,2017-07-08T08:00:00Z
7.434829101,19.70527802,2017,189,10,7.485724607,0.993200991,1071.8,0,2.131590695,787,2017-07-08T09:00:00Z
