do,wtemp,year,yday,hour,do_eq,o2_sat,par,wspeed,z,par_int,datetime
7.806529865,17.74020067,2014,153,17,7.794755572,1.00151054,1553.8,2.308009175,4.562071933,864,2014-06-02T16:00:00Z
7.80751558,17.675666,2014,153,18,7.805279962,1.000286424,479.9,2.308009175,4.562071933,267,2014-06-02T17:00:00Z
7.822139795,17.72196683,2014,153,19,7.797726659,1.003130802,784.3,1.128360041,4.562071933,436,2014-06-02T18:00:00Z
7.829386843,17.684087,2014,153,20,7.803905251,1.003265236,627.9,1.128360041,4.562071933,349,2014-06-02T19:00:00Z
7.807484891,17.71074383,2014,153,21,7.799556357,1.001016536,21.1,2.308009175,4.562071933,12,2014-06-02T20:00:00Z
7.786837605,17.72056133,2014,153,22,7.797955759,0.998574222,8.5,1.128360041,4.562071933,5,2014-06-02T21:00:00Z
7.741808153,17.8734245,2014,153,23,7.773107322,0.995973403,4.2,1.128360041,4.562071933,2,2014-06-02T22:00:00Z
7.707030201,17.9070755,2014,153,24,7.767655758,0.992195128,0,0,4.562071933,0,2014-06-02T23:00:00Z
7.713849416,17.7920985,2014,154,1,7.786309939,0.990693856,0,1.128360041,4.456262654,0,2014-06-03T00:00:00Z
7.70121113,17.703729,2014,154,2,7.800700373,0.987246114,0,2.308009175,4.456262654,0,2014-06-03T01:00:00Z
7.700209345,17.61392033,2014,154,3,7.815372727,0.985264505,0,1.128360041,4.456262654,0,2014-06-03T02:00:00Z
7.682069059,17.538118,2014,154,4,7.827794299,0.981383614,0,0,4.456262654,0,2014-06-03T03:00:00Z
7.667492441,17.44964783,2014,154,5,7.842335315,0.977705254,0,0,4.456262654,0,2014-06-03T04:00:00Z
7.660793655,17.36114433,2014,154,6,7.856929002,0.97503664,0,0,4.456262654,0,2014-06-03T05:00:00Z
7.637678537,17.296498,2014,154,7,7.867618749,0.970773849,0,0,4.456262654,0,2014-06-03T06:00:00Z
7.621549418,17.24308117,2014,154,8,7.876470773,0.967635079,21.1,0,4.456262654,12,2014-06-03T07:00:00Z
7.635544966,17.25714017,2014,154,9,7.874139288,0.969698997,245.2,0,4.456262654,138,2014-06-03T08:00:00Z
7.66525068,17.28666,2014,154,10,7.869247759,0.974076673,655.3,0,4.456262654,369,2014-06-03T09:00:00Z
7.689397562,17.2922825,2014,154,11,7.868316694,0.977260812,1006.3,0,4.456262654,567,2014-06-03T10:00:00Z
7.686581276,17.33163517,2014,154,12,7.861805416,0.977711972,1304.3,0,4.456262654,735,2014-06-03T11:00:00Z
7.703302491,17.38503083,2014,154,13,7.8529856,0.980939337,1530.5,1.128360041,4.456262654,862,2014-06-03T12:00:00Z
7.722570372,17.413128,2014,154,14,7.848351479,0.983973563,1672.2,1.128360041,4.456262654,942,2014-06-03T13:00:00Z
7.700025087,17.418747,2014,154,15,7.847425299,0.981216742,1716.6,2.308009175,4.456262654,967,2014-06-03T14:00:00Z
7.733044135,17.6275005,2014,154,16,7.813151002,0.989747175,1678.5,2.308009175,4.456262654,946,2014-06-03T15:00:00Z
7.799273349,17.7161395,2014,154,17,7.798676603,1.000076519,1551.7,1.128360041,4.456262654,874,2014-06-03T16:00:00Z
7.80865173,17.70758217,2014,154,18,7.800071942,1.001099963,980.9,1.128360041,4.456262654,553,2014-06-03T17:00:00Z
7.819741112,17.71580133,2014,154,19,7.798731735,1.002693948,670.1,1.128360041,4.456262654,378,2014-06-03T18:00:00Z
7.830055993,17.69374467,2014,154,20,7.802329176,1.003553659,183.9,0,4.456262654,104,2014-06-03T19:00:00Z
7.831268541,17.70784767,2014,154,21,7.800028644,1.0040051,118.4,0,4.456262654,67,2014-06-03T20:00:00Z
7.797304756,17.7203205,2014,154,22,7.797995016,0.999911482,38.1,0,4.456262654,21,2014-06-03T21:00:00Z
7.775493303,17.76624917,2014,154,23,7.790514555,0.998071854,4.2,0,4.456262654,2,2014-06-03T22:00:00Z
7.724085685,17.919702,2014,154,24,7.765611946,0.994652545,0,0,4.456262654,0,2014-06-03T23:00:00Z
7.712676566,17.85151917,2014,155,1,7.776659635,0.991772423,0,0,4.350453375,0,2014-06-04T00:00:00Z
7.713716781,17.74487983,2014,155,2,7.79399345,0.989700188,0,0,4.350453375,0,2014-06-04T01:00:00Z
7.698189495,17.66107183,2014,155,3,7.807663431,0.985978656,0,0,4.350453375,0,2014-06-04T02:00:00Z
7.700068876,17.57408333,2014,155,4,7.821896446,0.984424804,0,0,4.350453375,0,2014-06-04T03:00:00Z
7.679366758,17.49657733,2014,155,5,7.834616091,0.980184181,0,0,4.350453375,0,2014-06-04T04:00:00Z
7.674275472,17.400755,2014,155,6,7.850391595,0.977565944,0,0,4.350453375,0,2014-06-04T05:00:00Z
7.64820752,17.33102367,2014,155,7,7.861906522,0.972818425,0,0,4.350453375,0,2014-06-04T06:00:00Z
7.633568235,17.25980883,2014,155,8,7.873696863,0.969502429,16.9,0,4.350453375,10,2014-06-04T07:00:00Z
7.629154616,17.249801,2014,155,9,7.875356234,0.968737717,270.6,0,4.350453375,154,2014-06-04T08:00:00Z
7.654713164,17.271105,2014,155,10,7.87182461,0.972419171,704,0,4.350453375,402,2014-06-04T09:00:00Z
7.689023712,17.2884155,2014,155,11,7.868957034,0.977133777,1048.5,0,4.350453375,598,2014-06-04T10:00:00Z
7.689395927,17.3049215,2014,155,12,7.866224425,0.977520537,1344.5,0,4.350453375,767,2014-06-04T11:00:00Z
7.694715141,17.34192333,2014,155,13,7.860104689,0.978958353,1581.3,1.128360041,4.350453375,903,2014-06-04T12:00:00Z
7.706928189,17.394674,2014,155,14,7.851394596,0.981599905,1720.8,1.128360041,4.350453375,982,2014-06-04T13:00:00Z
7.724779213,17.405531,2014,155,15,7.849603997,0.984097951,1771.5,1.128360041,4.350453375,1011,2014-06-04T14:00:00Z
7.718851356,17.46063229,2014,155,16,7.840527343,0.984481148,1725,1.128360041,4.350453375,985,2014-06-04T15:00:00Z
7.750920071,17.66562386,2014,155,17,7.806919874,0.992826902,1577,1.128360041,4.350453375,900,2014-06-04T16:00:00Z
7.707941464,17.97188325,2014,155,18,7.757175454,0.993653103,1350.8,1.128360041,4.350453375,771,2014-06-04T17:00:00Z
7.748459215,17.88785057,2014,155,19,7.770769439,0.997128956,1063.3,1.128360041,4.350453375,607,2014-06-04T18:00:00Z
7.811992358,17.91068157,2014,155,20,7.767071959,1.005783441,503.1,1.128360041,4.350453375,287,2014-06-04T19:00:00Z
7.765674644,17.91068171,2014,155,21,7.767071936,0.999820101,35.9,0,4.350453375,20,2014-06-04T20:00:00Z
7.746253644,17.911882,2014,155,22,7.766877634,0.997344623,25.4,0,4.350453375,14,2014-06-04T21:00:00Z
7.737272073,17.945523,2014,155,23,7.761435295,0.996886759,4.2,0,4.350453375,2,2014-06-04T22:00:00Z
7.731624502,17.89626229,2014,155,24,7.769406805,0.995137041,0,0,4.350453375,0,2014-06-04T23:00:00Z
7.761647216,17.90347229,2014,156,1,7.768239171,0.999151422,0,0,4.265898319,0,2014-06-05T00:00:00Z
7.741531788,17.91068157,2014,156,2,7.767071959,0.996711738,0,0,4.265898319,0,2014-06-05T01:00:00Z
7.732260503,17.88184214,2014,156,3,7.771743013,0.994919735,0,0,4.265898319,0,2014-06-05T02:00:00Z
7.708569217,17.92389743,2014,156,4,7.764933052,0.992741234,0,0,4.265898319,0,2014-06-05T03:00:00Z
7.725070646,17.86021114,2014,156,5,7.775249748,0.993546304,0,0,4.265898319,0,2014-06-05T04:00:00Z
7.704784504,17.86501871,2014,156,6,7.774470125,0.991036608,0,0,4.265898319,0,2014-06-05T05:00:00Z
7.699170647,17.87583386,2014,156,7,7.772716777,0.990537912,0,0,4.265898319,0,2014-06-05T06:00:00Z
7.699597504,17.836174,2014,156,8,7.779149793,0.989773653,19,0,4.265898319,11,2014-06-05T07:00:00Z
7.7085142189999996,17.86742229,2014,156,9,7.774080399,0.991566053,262.1,0,4.265898319,151,2014-06-05T08:00:00Z
7.700733219,17.86862371,2014,156,10,7.773885607,0.990589984,695.5,0,4.265898319,401,2014-06-05T09:00:00Z
7.636506505,17.98756486,2014,156,11,7.754643224,0.98476568,1033.7,1.128360041,4.265898319,596,2014-06-05T10:00:00Z
7.582828791,18.00198114,2014,156,12,7.752316584,0.978137142,1329.7,1.128360041,4.265898319,767,2014-06-05T11:00:00Z
7.644014506,18.01038443,2014,156,13,7.750960942,0.986202171,1553.8,1.128360041,4.265898319,896,2014-06-05T12:00:00Z
7.661232792,18.09924786,2014,156,14,7.736650464,0.990251896,1701.8,1.128360041,4.265898319,982,2014-06-05T13:00:00Z
7.671619364,18.08604114,2014,156,15,7.738774348,0.991322271,1746.2,1.128360041,4.265898319,1007,2014-06-05T14:00:00Z
7.676404793,18.21808914,2014,156,16,7.717584156,0.994664216,1684.9,2.308009175,4.265898319,972,2014-06-05T15:00:00Z
7.68145065,18.30328629,2014,156,17,7.703965828,0.997077456,1539,1.128360041,4.265898319,888,2014-06-05T16:00:00Z
7.69779065,18.35727,2014,156,18,7.695358439,1.000316062,1325.5,1.128360041,4.265898319,765,2014-06-05T17:00:00Z
7.695431365,18.35606943,2014,156,19,7.695549681,0.999984625,1031.6,1.128360041,4.265898319,595,2014-06-05T18:00:00Z
7.710058794,18.320082,2014,156,20,7.701286055,1.001139127,367.8,0,4.265898319,212,2014-06-05T19:00:00Z
7.705975509,18.37885914,2014,156,21,7.691920859,1.001827196,59.2,0,4.265898319,34,2014-06-05T20:00:00Z
7.706195366,18.360866,2014,156,22,7.694785672,1.001482783,31.7,0,4.265898319,18,2014-06-05T21:00:00Z
7.704185223,18.333279,2014,156,23,7.699181597,1.000649891,4.2,0,4.265898319,2,2014-06-05T22:00:00Z
7.706872081,18.36326871,2014,156,24,7.694403012,1.001620538,0,0,4.265898319,0,2014-06-05T23:00:00Z
7.70448851,18.369266,2014,157,1,7.693448019,1.001435051,0,0,4.181343264,0,2014-06-06T00:00:00Z
7.704368653,18.35966971,2014,157,2,7.694976207,1.001220595,0,0,4.181343264,0,2014-06-06T01:00:00Z
7.6782563680000004,18.28288971,2014,157,3,7.707222306,0.996241715,0,0,4.181343264,0,2014-06-06T02:00:00Z
7.675265511,18.28049043,2014,157,4,7.707605529,0.995804142,0,0,4.181343264,0,2014-06-06T03:00:00Z
7.674784654,18.29368857,2014,157,5,7.705497883,0.996014115,0,0,4.181343264,0,2014-06-06T04:00:00Z
7.672361368,18.31768386,2014,157,6,7.701668581,0.996194693,0,0,4.181343264,0,2014-06-06T05:00:00Z
7.671923083,18.31288486,2014,157,7,7.702434168,0.996038774,0,0,4.181343264,0,2014-06-06T06:00:00Z
7.661595369,18.32368229,2014,157,8,7.700711836,0.994920409,21.1,0,4.181343264,12,2014-06-06T07:00:00Z
7.667149084,18.357268,2014,157,9,7.695358758,0.996334196,247.3,0,4.181343264,144,2014-06-06T08:00:00Z
7.643856798,18.42443214,2014,157,10,7.684673164,0.994688601,676.5,0,4.181343264,394,2014-06-06T09:00:00Z
7.621703084,18.49038886,2014,157,11,7.674204768,0.993158681,1016.8,0,4.181343264,593,2014-06-06T10:00:00Z
7.592786942,18.517965,2014,157,12,7.669835341,0.989954361,1314.9,1.128360041,4.181343264,767,2014-06-06T11:00:00Z
7.609996799,18.50717143,2014,157,13,7.671545062,0.991977071,1549.6,1.128360041,4.181343264,903,2014-06-06T12:00:00Z
7.632517085,18.65580471,2014,157,14,7.648059425,0.997967806,1695.4,1.128360041,4.181343264,988,2014-06-06T13:00:00Z
7.623898514,18.577898,2014,157,15,7.660353893,0.995241032,1744.1,1.128360041,4.181343264,1017,2014-06-06T14:00:00Z
7.568275657,18.635433,2014,157,16,7.651270973,0.989152741,1695.4,1.128360041,4.181343264,988,2014-06-06T15:00:00Z
7.624270658,18.73248729,2014,157,17,7.635991606,0.998465039,1555.9,1.128360041,4.181343264,907,2014-06-06T16:00:00Z
7.665785944,18.82472886,2014,157,18,7.621519007,1.005808152,1333.9,1.128360041,4.181343264,778,2014-06-06T17:00:00Z
7.68129023,18.82832171,2014,157,19,7.620956256,1.007916851,1048.5,1.128360041,4.181343264,611,2014-06-06T18:00:00Z
7.675401516,18.79358429,2014,157,20,7.62640022,1.00642522,490.4,1.128360041,4.181343264,286,2014-06-06T19:00:00Z
7.696361516,18.837904,2014,157,21,7.619455732,1.010093343,46.5,0,4.181343264,27,2014-06-06T20:00:00Z
7.686977516,18.84868329,2014,157,22,7.61776838,1.009085225,29.6,0,4.181343264,17,2014-06-06T21:00:00Z
7.679154374,18.83550843,2014,157,23,7.619830815,1.007785417,4.2,0,4.181343264,2,2014-06-06T22:00:00Z
7.683149517,18.82472929,2014,157,24,7.621518939,1.00808639,0,0,4.181343264,0,2014-06-06T23:00:00Z
7.677979232,18.863055,2014,158,1,7.615519691,1.008201612,0,0,4.096788208,0,2014-06-07T00:00:00Z
7.679756946,18.86425257,2014,158,2,7.615332363,1.008459852,0,0,4.096788208,0,2014-06-07T01:00:00Z
7.646416518,18.78519971,2014,158,3,7.627715242,1.002451753,0,0,4.096788208,0,2014-06-07T02:00:00Z
7.637094233,18.81035471,2014,158,4,7.623771156,1.00174757,0,0,4.096788208,0,2014-06-07T03:00:00Z
7.644307661,18.84509029,2014,158,5,7.618330744,1.003409791,0,0,4.096788208,0,2014-06-07T04:00:00Z
7.619728805,18.80556471,2014,158,6,7.624521913,0.999371356,0,0,4.096788208,0,2014-06-07T05:00:00Z
7.606308234,18.80676271,2014,158,7,7.624334134,0.997635741,0,0,4.096788208,0,2014-06-07T06:00:00Z
7.603366091,18.82951957,2014,158,8,7.620768651,0.99771643,23.3,0,4.096788208,14,2014-06-07T07:00:00Z
7.593588806,18.892989,2014,158,9,7.610839729,0.997733374,245.2,0,4.096788208,144,2014-06-07T08:00:00Z
7.575837949,18.89299129,2014,158,10,7.610839372,0.995401109,670.1,0,4.096788208,395,2014-06-07T09:00:00Z
7.574585663,18.841497,2014,158,11,7.618893224,0.994184515,1010.5,1.128360041,4.096788208,595,2014-06-07T10:00:00Z
7.549809807,18.90736243,2014,158,12,7.608594325,0.992273932,1308.6,1.128360041,4.096788208,771,2014-06-07T11:00:00Z
7.558678807,19.01152243,2014,158,13,7.592356871,0.995564215,1536.9,2.308009175,4.096788208,906,2014-06-07T12:00:00Z
7.563441521,19.18625486,2014,158,14,7.565252705,0.999760592,1680.6,2.308009175,4.096788208,990,2014-06-07T13:00:00Z
7.56276095,19.35373014,2014,158,15,7.539431509,1.003094324,1731.4,2.308009175,4.096788208,1020,2014-06-07T14:00:00Z
7.546828951,19.51875343,2014,158,16,7.51413755,1.004350652,1682.7,2.308009175,4.096788208,992,2014-06-07T15:00:00Z
7.543467951,19.49602486,2014,158,17,7.517612529,1.003439313,1545.3,2.308009175,4.096788208,911,2014-06-07T16:00:00Z
7.581736523,19.384829,2014,158,18,7.534653545,1.006248858,1329.7,2.308009175,4.096788208,784,2014-06-07T17:00:00Z
7.600953809,19.395593,2014,158,19,7.53300101,1.009020681,1052.8,2.308009175,4.096788208,620,2014-06-07T18:00:00Z
7.627595952,19.36689,2014,158,20,7.537409015,1.011965244,498.9,1.128360041,4.096788208,294,2014-06-07T19:00:00Z
7.615536809,19.33340357,2014,158,21,7.542557283,1.009675701,59.2,1.128360041,4.096788208,35,2014-06-07T20:00:00Z
7.602531953,19.41353,2014,158,22,7.530248642,1.00959906,33.8,1.128360041,4.096788208,20,2014-06-07T21:00:00Z
7.58895281,19.49603729,2014,158,23,7.517610628,1.009490008,4.2,0,4.096788208,2,2014-06-07T22:00:00Z
7.557526382,19.530709,2014,158,24,7.512310776,1.006018868,0,0,4.096788208,0,2014-06-07T23:00:00Z
7.531278239,19.52712286,2014,159,1,7.512858646,1.002451742,0,0,4.012233153,0,2014-06-08T00:00:00Z
7.53739124,19.46375586,2014,159,2,7.522550937,1.001972775,0,0,4.012233153,0,2014-06-08T01:00:00Z
7.505989526,19.40755386,2014,159,3,7.531165466,0.996657099,0,0,4.012233153,0,2014-06-08T02:00:00Z
7.494969526,19.34177614,2014,159,4,7.541269496,0.993860454,0,0,4.012233153,0,2014-06-08T03:00:00Z
7.488372526,19.28077286,2014,159,5,7.550661171,0.991750571,0,0,4.012233153,0,2014-06-08T04:00:00Z
7.473118527,19.21736729,2014,159,6,7.560444219,0.988449661,0,0,4.012233153,0,2014-06-08T05:00:00Z
7.465724241,19.17070371,2014,159,7,7.567658154,0.986530323,0,0,4.012233153,0,2014-06-08T06:00:00Z
7.468616956,19.14198486,2014,159,8,7.572103876,0.986333135,27.5,0,4.012233153,16,2014-06-08T07:00:00Z
7.475935813,19.14318157,2014,159,9,7.571918533,0.987323857,241,0,4.012233153,144,2014-06-08T08:00:00Z
7.493504671,19.14078829,2014,159,10,7.572289206,0.989595678,659.6,0,4.012233153,393,2014-06-08T09:00:00Z
7.496853814,19.16113129,2014,159,11,7.569139477,0.99044995,999.9,0,4.012233153,596,2014-06-08T10:00:00Z
7.473462386,19.15873786,2014,159,12,7.569509936,0.987311259,1300.1,1.128360041,4.012233153,774,2014-06-08T11:00:00Z
7.482401529,19.18984771,2014,159,13,7.564697151,0.989121095,1530.5,1.128360041,4.012233153,912,2014-06-08T12:00:00Z
7.504335243,19.27239929,2014,159,14,7.551951897,0.993694789,1680.6,1.128360041,4.012233153,1001,2014-06-08T13:00:00Z
7.507996101,19.28795014,2014,159,15,7.549555149,0.994495166,1731.4,1.128360041,4.012233153,1031,2014-06-08T14:00:00Z
7.519319673,19.335796,2014,159,16,7.542189264,0.996967778,1676.4,1.128360041,4.012233153,998,2014-06-08T15:00:00Z
7.520069101,19.38483171,2014,159,17,7.534653128,0.998064406,1530.5,1.128360041,4.012233153,912,2014-06-08T16:00:00Z
7.540990245,19.46853771,2014,159,18,7.521818772,1.002548781,1308.6,1.128360041,4.012233153,779,2014-06-08T17:00:00Z
7.548359816,19.46256014,2014,159,19,7.522734035,1.003406445,1008.4,1.128360041,4.012233153,601,2014-06-08T18:00:00Z
7.560601674,19.48527786,2014,159,20,7.519256612,1.005498557,488.3,0,4.012233153,291,2014-06-08T19:00:00Z
7.562807817,19.451798,2014,159,21,7.524382381,1.005106789,88.8,0,4.012233153,53,2014-06-08T20:00:00Z
7.548049246,19.41831671,2014,159,22,7.529514432,1.002461621,46.5,0,4.012233153,28,2014-06-08T21:00:00Z
7.54149896,19.45179857,2014,159,23,7.524382294,1.002274827,4.2,0,4.012233153,3,2014-06-08T22:00:00Z
7.556622818,19.485278,2014,159,24,7.51925659,1.004969405,0,0,4.012233153,0,2014-06-08T23:00:00Z
7.555806104,19.47451729,2014,160,1,7.520903396,1.00464076,0,0,3.927678097,0,2014-06-09T00:00:00Z
7.53783239,19.48288614,2014,160,2,7.519622583,1.002421638,0,0,3.927678097,0,2014-06-09T01:00:00Z
7.523523962,19.40396629,2014,160,3,7.531715942,0.998912335,0,0,3.927678097,0,2014-06-09T02:00:00Z
7.525764248,19.43984143,2014,160,4,7.526214402,0.999940188,0,0,3.927678097,0,2014-06-09T03:00:00Z
7.517481962,19.43266671,2014,160,5,7.527314104,0.998693805,0,0,3.927678097,0,2014-06-09T04:00:00Z
7.51303282,19.44342829,2014,160,6,7.525664732,0.998321489,0,0,3.927678097,0,2014-06-09T05:00:00Z
7.506556677,19.47690843,2014,160,7,7.520537404,0.998140994,0,0,3.927678097,0,2014-06-09T06:00:00Z
7.460269249,19.45419,2014,160,8,7.524015965,0.991527568,27.5,0,3.927678097,17,2014-06-09T07:00:00Z
7.453227106,19.49364671,2014,160,9,7.517976285,0.991387419,228.3,0,3.927678097,137,2014-06-09T08:00:00Z
7.462447393,19.50560329,2014,160,10,7.51614774,0.992855336,621.5,0,3.927678097,374,2014-06-09T09:00:00Z
7.474763964,19.50919,2014,160,11,7.515599366,0.994566581,968.2,0,3.927678097,583,2014-06-09T10:00:00Z
7.474803393,19.54266443,2014,160,12,7.510484793,0.995249122,1268.4,1.128360041,3.927678097,764,2014-06-09T11:00:00Z
7.519201822,19.68131286,2014,160,13,7.489364743,1.003983927,1505.2,1.128360041,3.927678097,906,2014-06-09T12:00:00Z
7.527306251,19.86413414,2014,160,14,7.46167279,1.008796079,1661.6,1.128360041,3.927678097,1000,2014-06-09T13:00:00Z
7.489623251,19.82112571,2014,160,15,7.468171311,1.002872449,1716.6,1.128360041,3.927678097,1033,2014-06-09T14:00:00Z
7.492538823,19.84381586,2014,160,16,7.464741637,1.003723797,1678.5,2.308009175,3.927678097,1010,2014-06-09T15:00:00Z
7.522768252,19.81036286,2014,160,17,7.469799098,1.007091108,1526.3,2.308009175,3.927678097,919,2014-06-09T16:00:00Z
7.526956109,19.88683243,2014,160,18,7.458247053,1.009212494,1304.3,1.128360041,3.927678097,785,2014-06-09T17:00:00Z
7.530712252,19.97283229,2014,160,19,7.445292199,1.011473029,1025.3,2.308009175,3.927678097,617,2014-06-09T18:00:00Z
7.539841824,19.95611543,2014,160,20,7.447807343,1.012357259,492.6,1.128360041,3.927678097,297,2014-06-09T19:00:00Z
7.536578253,19.99194671,2014,160,21,7.442418127,1.012651819,48.6,2.308009175,3.927678097,29,2014-06-09T20:00:00Z
7.539428682,20.00747043,2014,160,22,7.440085372,1.013352442,31.7,1.128360041,3.927678097,19,2014-06-09T21:00:00Z
7.534068682,19.98477686,2014,160,23,7.443495971,1.012168034,4.2,0,3.927678097,3,2014-06-09T22:00:00Z
7.477078683,20.21882129,2014,160,24,7.408451004,1.009263432,0,0,3.927678097,0,2014-06-09T23:00:00Z
7.46383554,20.18659,2014,161,1,7.413260241,1.006822275,0,0,3.843123042,0,2014-06-10T00:00:00Z
7.467984683,20.11494986,2014,161,2,7.423969038,1.005928856,0,0,3.843123042,0,2014-06-10T01:00:00Z
7.444711398,20.06002114,2014,161,3,7.432197939,1.001683682,0,0,3.843123042,0,2014-06-10T02:00:00Z
7.427302541,19.99672429,2014,161,4,7.441700065,0.998065291,0,0,3.843123042,0,2014-06-10T03:00:00Z
7.405819399,19.90953,2014,161,5,7.454824146,0.993426438,0,0,3.843123042,0,2014-06-10T04:00:00Z
7.400563685,19.83904729,2014,161,6,7.465462193,0.991306833,0,0,3.843123042,0,2014-06-10T05:00:00Z
7.415104256,19.778113,2014,161,7,7.474680288,0.992029621,0,0,3.843123042,0,2014-06-10T06:00:00Z
7.417017542,19.71239086,2014,161,8,7.484644808,0.990964532,25.4,0,3.843123042,15,2014-06-10T07:00:00Z
7.429138685,19.69805057,2014,161,9,7.486822081,0.992295343,247.3,0,3.843123042,150,2014-06-10T08:00:00Z
7.432725686,19.69924571,2014,161,10,7.486640582,0.99279852,693.4,1.128360041,3.843123042,422,2014-06-10T09:00:00Z
7.423786829,19.717171,2014,161,11,7.483919286,0.991965111,1035.9,1.128360041,3.843123042,630,2014-06-10T10:00:00Z
7.396371115,19.735096,2014,161,12,7.481199747,0.988661092,1333.9,1.128360041,3.843123042,812,2014-06-10T11:00:00Z
