datetime,year,yday,hour,do,wtemp,par,par_sp,wspeed,z,do_eq,o2_sat,par_int
2012-06-14T07:00:00Z,2012,166,8,8.969999999999999,18.841413934426228,389.15737704918035,389.15737704918035,7.3,9.200904167622724,8.721222980640372,1.028525473997382,146.28476439436025
2012-06-14T08:00:00Z,2012,166,9,9,18.824528688524587,182.8360655737705,182.8360655737705,7.7,9.187117165631989,8.689150242490484,1.0357744714770198,68.80713068378209
2012-06-14T09:00:00Z,2012,166,10,9,18.77452868852459,91.69754098360656,91.69754098360656,6.5,9.194736328130176,8.677785026100851,1.0371310159136229,34.48689944350745
2012-06-14T10:00:00Z,2012,166,11,9,18.735840163934423,58.25262295081967,58.25262295081967,4.9,9.194924558047719,8.688973930854651,1.0357954888138048,21.90812201562619
2012-06-14T11:00:00Z,2012,166,12,9,18.70075819672131,21.449180327868852,21.449180327868852,4.3,9.193956514950953,8.746733857537697,1.0289555103181796,8.067432023458919
2012-06-14T12:00:00Z,2012,166,13,9,18.672233606557377,31.05311475409836,31.05311475409836,7.6,9.172766819464945,8.725878576242831,1.0314147648700378,11.700252281728384
2012-06-14T13:00:00Z,2012,166,14,9.02,18.55813524590164,122.72295081967214,122.72295081967214,14,9.164295820658408,8.717605801392784,1.03468775779686,46.272406812644334
2012-06-14T14:00:00Z,2012,166,15,9.1,18.339446721311475,113.42131147540984,113.42131147540984,13.7,9.184012627475829,8.731015014362068,1.0422614077551087,42.6951337664497
2012-06-14T15:00:00Z,2012,166,16,9.129999999999999,18.20092213114754,128.23737704918034,128.23737704918034,11.5,9.200815502572606,8.748392707005427,1.0436202746921721,48.204952067433226
2012-06-14T16:00:00Z,2012,166,17,9.12,18.17780737704918,23.75327868852459,23.75327868852459,9.9,9.2084279929304,8.740999466438096,1.043358947110924,8.923308638692044
2012-06-14T17:00:00Z,2012,166,18,9.1,18.219774590163933,17.10704918032787,17.10704918032787,9.8,9.212110996028434,8.732088247550395,1.042133306721083,6.424577935097104
2012-06-14T18:00:00Z,2012,166,19,9.079999999999998,18.247315573770493,22.35081967213115,22.35081967213115,6.4,9.198673875944879,8.737988484887873,1.0391407605656182,8.403259576178883
2012-06-14T19:00:00Z,2012,166,20,9.079999999999998,18.193217213114753,20.714540983606557,20.714540983606557,8.6,9.196544460088496,8.72298583554685,1.0409279770922344,7.789444765291646
2012-06-14T20:00:00Z,2012,166,21,9.069999999999999,18.199774590163933,0.8861842105263158,0.8861842105263158,4.9,9.206043648385682,8.735426014355268,1.0383008207149729,0.33297557656885995
2012-06-14T21:00:00Z,2012,166,22,9.059999999999999,18.209938524590164,0.1512,0.1512,2.6,9.215852102248434,8.7184673036226,1.039173479062712,0.056765748310901476
2012-06-14T22:00:00Z,2012,166,23,9.03,18.295676229508196,0.1386,0.1386,2.4,9.23201179234911,8.711424485747363,1.0365698531593601,0.05196552514212999
2012-06-14T23:00:00Z,2012,166,24,8.979999999999999,18.32420081967213,0.126,0.126,3.4,9.26427112291996,8.708410327260301,1.0311870551034474,0.04711523074231991
2012-06-15T00:00:00Z,2012,167,1,8.979999999999999,18.305676229508197,0.1365,0.1365,3,9.32094357724241,8.716988992023413,1.0301722312850523,0.05094840892545331
2012-06-15T01:00:00Z,2012,167,2,8.979999999999999,18.26764344262295,0.126,0.126,3.2,9.369917051893752,8.718696826724244,1.0299704392145874,0.046840107862032174
2012-06-15T02:00:00Z,2012,167,3,8.979999999999999,18.238463114754097,0.126,0.126,2.3,9.411277723859031,8.72432612982391,1.0293058588562014,0.046681297073754846
2012-06-15T03:00:00Z,2012,167,4,8.979999999999999,18.219118852459015,0.126,0.126,3.9,9.412761352149234,8.747125708887664,1.0266229500824162,0.04667561690821108
2012-06-15T04:00:00Z,2012,167,5,8.94,18.20206967213115,3.1417234042553193,3.1417234042553193,2.3,9.382143277779209,8.7484185222488,1.0218989840579726,1.1667530651306814
2012-06-15T05:00:00Z,2012,167,6,8.94,18.183709016393443,36.82852459016394,36.82852459016394,3,9.338348220315254,8.756409948263316,1.020966360965443,13.726493834317376
2012-06-15T06:00:00Z,2012,167,7,8.969999999999999,18.16731557377049,125.47196721311475,125.47196721311475,2.9,9.30424159047732,8.767389826542464,1.023109520332283,46.896751287789264
2012-06-15T07:00:00Z,2012,167,8,8.959999999999999,18.192889344262294,455.0639344262295,455.0639344262295,2.1,9.264147488649813,8.788032035347056,1.019568427147427,170.6500214843014
2012-06-15T08:00:00Z,2012,167,9,9.01,18.289282786885245,823.2,823.2,3.4,9.234374717552535,8.828541864118389,1.020553579365026,309.46318888201785
2012-06-15T09:00:00Z,2012,167,10,9.02,18.348954918032785,938.3065573770492,938.3065573770492,3.6,9.19424189504841,8.809578584308678,1.023885525701095,353.9101245781604
2012-06-15T10:00:00Z,2012,167,11,9.03,18.592233606557375,1142.2918032786886,1142.2918032786886,2.7,9.200646270788969,8.776574221068701,1.0288752504733492,430.62036181719077
2012-06-15T11:00:00Z,2012,167,12,9.03,18.78813524590164,1045.4934426229509,1045.4934426229509,2.4,9.231576996906607,8.745043686421496,1.0325848930887511,393.12037535371456
2012-06-15T12:00:00Z,2012,167,13,9.04,18.95698770491803,818.6934426229508,818.6934426229508,1.5,9.279027320389595,8.719289322703219,1.0367817450972427,306.63466933620947
2012-06-15T13:00:00Z,2012,167,14,9.069999999999999,19.135676229508196,1155.5180327868852,1155.5180327868852,2,9.312510975489053,8.695299504237958,1.0430923047077811,431.5951906207913
2012-06-15T14:00:00Z,2012,167,15,9.069999999999999,19.360102459016392,1393.7360655737705,1393.7360655737705,2.3,9.324645997639946,8.650371886681128,1.048509835047088,520.0510834835807
2012-06-15T15:00:00Z,2012,167,16,9.11,19.59436475409836,1016.5639344262295,1016.5639344262295,2.6,9.294852298222565,8.597382160447216,1.0596248753383457,380.2482290140725
2012-06-15T16:00:00Z,2012,167,17,9.079999999999998,19.445020491803277,800.4377049180328,800.4377049180328,1.7,9.269625534609975,8.611414602698368,1.0544144509259605,300.03010295939663
2012-06-15T17:00:00Z,2012,167,18,9.1,19.58043032786885,524.655737704918,524.655737704918,0,9.256873749855865,8.583582097684468,1.0601634488303946,196.86546589358184
2012-06-15T18:00:00Z,2012,167,19,9.09,19.812069672131145,220.92131147540985,220.92131147540985,0,9.231321020980094,8.522932178701168,1.0665343580600037,83.0713099455878
2012-06-15T19:00:00Z,2012,167,20,9.079999999999998,19.85698770491803,66.4139344262295,66.4139344262295,0.3,9.190188914420434,8.5877299229208,1.057322491682618,25.058409629149324
2012-06-15T20:00:00Z,2012,167,21,9.069999999999999,19.85436475409836,6.23,6.23,0,9.1426450114177,8.4993043131893,1.067146164648451,2.359924192601637
2012-06-15T21:00:00Z,2012,167,22,9.03,19.812561475409833,0.126,0.126,0.1,9.087936861868318,8.507733931432579,1.061387212244363,0.04794685736405317
2012-06-15T22:00:00Z,2012,167,23,9.01,19.805840163934423,0.144,0.144,0.4,9.035239846227626,8.501751744751308,1.0597815921362872,0.055038215746914455
2012-06-15T23:00:00Z,2012,167,24,8.959999999999999,19.73780737704918,0.14,0.14,0.3,8.992502855658604,8.514586057305845,1.0523118727905711,0.05370128010056868
2012-06-16T00:00:00Z,2012,168,1,8.94,19.65469262295082,0.1386,0.1386,1,8.979337731472034,8.61281105103647,1.0379886365815671,0.05337286797517324
2012-06-16T01:00:00Z,2012,168,2,8.94,19.584856557377048,0.1365,0.1365,1.1,8.953785978435759,8.526856656565132,1.0484520099346075,0.05267687721922411
2012-06-16T02:00:00Z,2012,168,3,8.959999999999999,19.47452868852459,0.14175,0.14175,0.7,8.922518154134686,8.550469469676784,1.0478956777491066,0.054846669902303066
2012-06-16T03:00:00Z,2012,168,4,8.94,19.40452868852459,0.1365,0.1365,0.1,8.917333202755406,8.559363106055429,1.044470235603778,0.05283832476106512
2012-06-16T04:00:00Z,2012,168,5,8.94,19.333217213114754,9.518666666666666,9.518666666666666,0.7,8.876331127687141,8.558959244568252,1.0445195197854886,3.6973489739980905
2012-06-16T05:00:00Z,2012,168,6,8.94,19.2640368852459,116.11950819672131,116.11950819672131,1.8,8.883541213303387,8.568653462599707,1.0433377938577093,45.07708984364473
2012-06-16T06:00:00Z,2012,168,7,8.979999999999999,19.259446721311473,302.6016393442623,302.6016393442623,1.4,8.900831129964939,8.583125791439103,1.0462388899107993,117.29787617422353
2012-06-16T07:00:00Z,2012,168,8,8.979999999999999,19.326823770491803,333.28524590163937,333.28524590163937,2,8.882911683922613,8.574364910053871,1.047307887429715,129.38674467206292
2012-06-16T08:00:00Z,2012,168,9,9,19.445676229508198,489.8360655737705,489.8360655737705,2.3,8.868008695560745,8.554802205662584,1.0520406882163484,190.40113087900735
2012-06-16T09:00:00Z,2012,168,10,9.02,19.508790983606556,752.0426229508197,752.0426229508197,4.7,8.912659438507504,8.581026399030124,1.0511563046839585,291.22551899965407
2012-06-16T10:00:00Z,2012,168,11,9.049999999999999,19.47108606557377,735.5393442622951,735.5393442622951,5,8.924732531791987,8.597723919712754,1.0526041641381705,284.5458923155734
2012-06-16T11:00:00Z,2012,168,12,9.069999999999999,19.423053278688524,632.9672131147541,632.9672131147541,4,8.926216575470146,8.587707868669124,1.0561607519382954,244.83499448497608
2012-06-16T12:00:00Z,2012,168,13,9.1,19.359774590163934,652.6032786885246,652.6032786885246,4.8,8.917863508763727,8.59206370316183,1.059116914676884,252.6075270612411
2012-06-16T13:00:00Z,2012,168,14,9.12,19.158790983606558,377.5513114754098,377.5513114754098,5.3,8.906862518062058,8.618365246003634,1.0582053254506676,146.27651040080278
2012-06-16T14:00:00Z,2012,168,15,9.129999999999999,19.049446721311476,534.8049180327869,534.8049180327869,7.6,8.877494066125456,8.621087522021758,1.0590311230083527,207.7146779733104
2012-06-16T15:00:00Z,2012,168,16,9.139999999999999,18.80420081967213,193.32622950819672,193.32622950819672,8.1,8.879806206868171,8.627882900059486,1.0593560559261859,75.07200660051895
2012-06-16T16:00:00Z,2012,168,17,9.149999999999999,18.697151639344263,187.6016393442623,187.6016393442623,6.5,8.903293308141654,8.634201976393374,1.0597389341848684,72.70521699782462
2012-06-16T17:00:00Z,2012,168,18,9.159999999999998,18.673709016393442,102.31819672131148,102.31819672131148,5.3,8.926943911469985,8.6291696546132,1.0615158081986502,39.57479050161578
2012-06-16T18:00:00Z,2012,168,19,9.149999999999999,18.66092213114754,54.448524590163935,54.448524590163935,4.3,8.993204487220105,8.618385245068344,1.061683800365719,20.94301545740203
2012-06-16T19:00:00Z,2012,168,20,9.139999999999999,18.657807377049178,35.0992131147541,35.0992131147541,4.3,8.99733739513276,8.611315763785512,1.061394129621613,13.495850882364167
2012-06-16T20:00:00Z,2012,168,21,9.129999999999999,18.6396106557377,1.915,1.915,5.7,9.000690062026433,8.612318300717478,1.0601094480262525,0.7361220787954552
2012-06-16T21:00:00Z,2012,168,22,9.12,18.616331967213114,0.126,0.126,7.5,9.042289687174245,8.613022062855189,1.058861794785273,0.04826605495317911
2012-06-16T22:00:00Z,2012,168,23,9.11,18.57780737704918,0.1386,0.1386,6.3,9.032388109312464,8.620184166592296,1.0568219685266116,0.05313657447243325
2012-06-16T23:00:00Z,2012,168,24,9.059999999999999,18.642889344262294,0.1386,0.1386,3.4,9.038388310518814,8.611155449518806,1.052123614898425,0.05310995618939455
2012-06-17T00:00:00Z,2012,169,1,9.03,18.812725409836066,0.126,0.126,3,9.031595062179031,8.5847155652728,1.0518694453347388,0.048445851961506865
2012-06-17T01:00:00Z,2012,169,2,9.01,18.898299180327868,0.14,0.14,3.8,9.043858911490744,8.56594205470406,1.0518399427009995,0.05377373975946846
2012-06-17T02:00:00Z,2012,169,3,8.989999999999998,18.928627049180328,0.1512,0.1512,4.7,9.077365346371968,8.557620578795653,1.0505256592323933,0.057913899104811754
2012-06-17T03:00:00Z,2012,169,4,9,18.868135245901637,0.144,0.144,4.9,9.12239918051806,8.565364490337252,1.0507433758543572,0.05495016203509734
2012-06-17T04:00:00Z,2012,169,5,9.01,18.74420081967213,10.378666666666666,10.378666666666666,4.6,9.171629675102867,8.586224294491831,1.0493553034457794,3.9443598064202168
2012-06-17T05:00:00Z,2012,169,6,9.01,18.688790983606555,186.1927868852459,186.1927868852459,5,9.197139406151972,8.602879964126197,1.0473236913186612,70.61251245225782
2012-06-17T06:00:00Z,2012,169,7,9.01,18.646331967213115,262.7573770491803,262.7573770491803,6,9.20756685926141,8.614882926739313,1.0458644739134297,99.5633715475273
2012-06-17T07:00:00Z,2012,169,8,9.02,18.61502049180328,497.28852459016395,497.28852459016395,6.4,9.27473699634683,8.651371692974298,1.0426092323978013,187.39067239650058
2012-06-17T08:00:00Z,2012,169,9,9.059999999999999,18.62551229508197,1127.2770491803278,1127.2770491803278,6,9.340591163269176,8.699753508728264,1.041408815883152,422.49385644550415
2012-06-17T09:00:00Z,2012,169,10,9.069999999999999,18.68387295081967,1404.2934426229508,1404.2934426229508,8.1,9.340493595002526,8.67444332821044,1.0456002370207613,526.3214579627759
2012-06-17T10:00:00Z,2012,169,11,9.079999999999998,18.69764344262295,1558.9344262295083,1558.9344262295083,9.3,9.370872816939155,8.661614154673106,1.0483034498946324,582.827185378328
2012-06-17T11:00:00Z,2012,169,12,9.09,18.736987704918032,1688.5360655737704,1688.5360655737704,8,9.383672774495595,8.655734045110277,1.0501708985773477,630.6192668978974
2012-06-17T12:00:00Z,2012,169,13,9.079999999999998,18.83436475409836,1812.0983606557377,1812.0983606557377,6.9,9.38330503197719,8.639751802172913,1.0509561163222723,676.7865685878629
2012-06-17T13:00:00Z,2012,169,14,9.09,18.946004098360653,1728.016393442623,1728.016393442623,7.3,9.398990277223886,8.618642042116434,1.0546905133755637,644.5559068730757
2012-06-17T14:00:00Z,2012,169,15,9.09,19.01092213114754,1564.016393442623,1564.016393442623,7.2,9.42981841081407,8.583631259807667,1.0589923687150185,581.9158434151323
2012-06-17T15:00:00Z,2012,169,16,9.09,19.076168032786885,1097.9098360655737,1097.9098360655737,7.7,9.406726219877864,8.574040967060643,1.0601768798308224,409.26514036460276
2012-06-17T16:00:00Z,2012,169,17,9.069999999999999,19.10141393442623,640.639344262295,640.639344262295,7.8,9.383650100611066,8.568823474536492,1.0584883708892856,239.26066577605434
2012-06-17T17:00:00Z,2012,169,18,9.069999999999999,19.07370901639344,479.90983606557376,479.90983606557376,6.7,9.360581970328537,8.56749185268858,1.0586528888444435,179.57161236335705
2012-06-17T18:00:00Z,2012,169,19,9.079999999999998,19.056168032786886,221.95573770491802,221.95573770491802,6.8,9.32121629982761,8.554380909999828,1.0614444336218107,83.31948878907927
2012-06-17T19:00:00Z,2012,169,20,9.069999999999999,19.036987704918033,67.65852459016394,67.65852459016394,5.3,9.331330148177528,8.655140001295333,1.047932211222762,25.377113104069185
2012-06-17T20:00:00Z,2012,169,21,9.059999999999999,19.032725409836065,4.8822241379310345,4.8822241379310345,5.2,9.365714497242633,8.582389653755058,1.0556500421809643,1.826051995534281
2012-06-17T21:00:00Z,2012,169,22,9.04,19.034528688524592,0.1638,0.1638,4.9,9.363192179195606,8.543197765833346,1.0581517890354248,0.06127722030053766
2012-06-17T22:00:00Z,2012,169,23,9.02,19.05387295081967,0.1365,0.1365,4.4,9.392504988672783,8.543832599636504,1.0557322951743875,0.05094196868793736
2012-06-17T23:00:00Z,2012,169,24,8.989999999999998,19.03469262295082,0.171,0.171,5,9.392297748022852,8.598566472202705,1.045523114703214,0.06381849312450334
2012-06-18T00:00:00Z,2012,170,1,9,18.999282786885246,0.17325000000000002,0.17325000000000002,8.9,9.374931730439476,8.510742710680656,1.0574870262151557,0.06493726201753279
2012-06-18T01:00:00Z,2012,170,2,9,18.918135245901638,0.126,0.126,9,9.34165294418315,8.530541748233798,1.05503264219572,0.04735581354899058
2012-06-18T02:00:00Z,2012,170,3,8.979999999999999,18.86108606557377,0.1386,0.1386,11.8,9.350996048848607,8.60418093236996,1.043678656990599,0.052051580638668986
2012-06-18T03:00:00Z,2012,170,4,8.989999999999998,18.77993852459016,0.126,0.126,5.9,9.37048790655379,8.662401541150382,1.0378184337557401,0.0472442540188053
2012-06-18T04:00:00Z,2012,170,5,8.979999999999999,18.77485655737705,3.9936153846153846,3.9936153846153846,5.7,9.39500047325142,8.642312696278031,1.0390737196847089,1.4944284986920988
2012-06-18T05:00:00Z,2012,170,6,8.979999999999999,18.749282786885246,46.564180327868854,46.564180327868854,5.6,9.36438757741948,8.644289563097917,1.0388360934061271,17.46815298104263
2012-06-18T06:00:00Z,2012,170,7,8.969999999999999,18.74043032786885,203.9950819672131,203.9950819672131,4.5,9.32610494669475,8.64856574772925,1.0371661916723178,76.7671483766117
2012-06-18T07:00:00Z,2012,170,8,8.979999999999999,18.745020491803277,357.7606557377049,357.7606557377049,8.6,9.262621585785812,8.649845917646969,1.0381687819062149,135.3351810088258
2012-06-18T08:00:00Z,2012,170,9,9.01,18.741577868852456,347.2393442622951,347.2393442622951,8.5,9.197851134915654,8.654464580152084,1.0410811571940906,132.0575108723609
2012-06-18T09:00:00Z,2012,170,10,9.01,18.735512295081964,70.71295081967213,70.71295081967213,6,9.15949236996503,8.669702573682036,1.0392513380275556,26.97792061244774
2012-06-18T10:00:00Z,2012,170,11,9.01,18.771577868852457,681.7967213114754,681.7967213114754,4.8,9.1231045695541,8.665756235343292,1.0397246074442654,260.8985343472529
2012-06-18T11:00:00Z,2012,170,12,9.02,18.83715163934426,823.3967213114754,823.3967213114754,5.3,9.055101895995909,8.65075376861661,1.0426837060977217,316.8659125227366
2012-06-18T12:00:00Z,2012,170,13,9.02,18.936823770491802,626.1032786885246,626.1032786885246,5.1,9.014577927681906,8.631720144605852,1.0449829059433526,241.75547116760097
2012-06-18T13:00:00Z,2012,170,14,9.01,19.095348360655738,924.2508196721311,924.2508196721311,2.3,8.970873825786033,8.600449919541141,1.0476196111006142,358.1809556836238
2012-06-18T14:00:00Z,2012,170,15,9,19.479446721311476,903.5360655737705,903.5360655737705,2.3,8.942143872055384,8.53276597663021,1.054757627790269,350.99447861196893
2012-06-18T15:00:00Z,2012,170,16,9,19.645184426229505,1086.111475409836,1086.111475409836,3.1,8.936573877121685,8.509682419268229,1.0576187872324776,422.1156179888294
2012-06-18T16:00:00Z,2012,170,17,9.02,19.657807377049178,1028.244262295082,1028.244262295082,4.3,8.912868658639727,8.50846951090067,1.0601201530362165,400.4189521060132
2012-06-18T17:00:00Z,2012,170,18,9.049999999999999,19.48108606557377,686.4803278688524,686.4803278688524,5.2,8.880388548728112,8.538336402807833,1.0599254436758787,268.05771014314894
2012-06-18T18:00:00Z,2012,170,19,9.059999999999999,19.349938524590165,370.18032786885243,370.18032786885243,4.3,8.850100441711195,8.564457113472695,1.057860396749231,144.9163776074039
2012-06-18T19:00:00Z,2012,170,20,9.069999999999999,19.277971311475408,114.53065573770492,114.53065573770492,3.3,8.82785993993832,8.587462999212091,1.0561908681099623,44.91977868292899
2012-06-18T20:00:00Z,2012,170,21,9.049999999999999,19.218299180327868,10.154206896551724,10.154206896551724,2,8.78561970861929,8.608347358938794,1.0513051602875434,3.9967422636935788
2012-06-18T21:00:00Z,2012,170,22,9.049999999999999,19.222233606557378,0.1356923076923077,0.1356923076923077,0.2,8.743645126991794,8.617912050418544,1.050138356837892,0.05359858337504145
2012-06-18T22:00:00Z,2012,170,23,9.049999999999999,19.279938524590165,0.15463636363636363,0.15463636363636363,0,8.717149159781515,8.616947748459383,1.0502558753031828,0.06121844077081961
2012-06-18T23:00:00Z,2012,170,24,8.909999999999998,19.356823770491804,0.133875,0.133875,0.2,8.693606317126001,8.610048659022652,1.0348373572387446,0.05310499933747699
2012-06-19T00:00:00Z,2012,171,1,8.889999999999999,19.41436475409836,0.161,0.161,0.5,8.6837174397711685,8.601281632046575,1.03356690087646,0.06409604017960652
2012-06-19T01:00:00Z,2012,171,2,8.85,19.470102459016392,0.171,0.171,1,8.681152175760506,8.589093495593872,1.0303764890369362,0.0680919287394665
2012-06-19T02:00:00Z,2012,171,3,8.809999999999999,19.479610655737705,0.149625,0.149625,0.6,8.6362300747923,8.586748540512714,1.0259995338670946,0.05980746077135529
2012-06-19T03:00:00Z,2012,171,4,8.829999999999998,19.466004098360656,0.1428,0.1428,1.4,8.572051037530395,8.584855512788767,1.02855545871984,0.05739126973668196
2012-06-19T04:00:00Z,2012,171,5,8.809999999999999,19.4284631147541,1.4815714285714285,1.4815714285714285,0.8,8.500351939788022,8.596486729467236,1.0248372709982647,0.5990917028904471
2012-06-19T05:00:00Z,2012,171,6,8.809999999999999,19.398790983606556,3.744622950819672,3.744622950819672,1.6,8.477179598673514,8.611184909524223,1.0230880061878453,1.5171844202127904
2012-06-19T06:00:00Z,2012,171,7,8.809999999999999,19.38829918032787,10.745163934426229,10.745163934426229,2.3,8.461184193898315,8.617403287188068,1.022349738824255,4.359505946296527
2012-06-19T07:00:00Z,2012,171,8,8.86,19.352561475409836,25.909508196721312,25.909508196721312,3.6,8.483125322933759,8.645366835027735,1.024826380310741,10.492254003079733
2012-06-19T08:00:00Z,2012,171,9,8.899999999999999,19.381577868852457,130.15672131147542,130.15672131147542,2.6,8.493792384714464,8.64648267901939,1.0293202832171011,52.659960560044404
2012-06-19T09:00:00Z,2012,171,10,8.93,19.458463114754096,307.1877049180328,307.1877049180328,3.3,8.482844605685683,8.626482536950427,1.0351843827132896,124.40100007115568
2012-06-19T10:00:00Z,2012,171,11,8.93,19.532561475409835,976.844262295082,976.844262295082,4,8.443410555619627,8.612620175830578,1.0368505539185482,396.92652202120576
2012-06-19T11:00:00Z,2012,171,12,8.959999999999999,19.571905737704917,1080.3049180327869,1080.3049180327869,6.9,8.438851372897421,8.60344411483185,1.0414433894623045,439.13766007276934
2012-06-19T12:00:00Z,2012,171,13,8.979999999999999,19.610266393442622,1600.1147540983607,1600.1147540983607,8.2,8.443244225781841,8.594903166100847,1.0448052556796696,650.1927208783818
2012-06-19T13:00:00Z,2012,171,14,8.989999999999998,19.62125,1612.72131147541,1612.72131147541,6.5,8.441639149098222,8.59732321700086,1.0456743073498316,655.4053497690555
2012-06-19T14:00:00Z,2012,171,15,8.989999999999998,19.778135245901638,1594.2295081967213,1594.2295081967213,6.3,8.423286421418558,8.567584170789747,1.049303960228419,648.9097323982982
2012-06-19T15:00:00Z,2012,171,16,9.01,19.819610655737705,1141.5426229508196,1141.5426229508196,7.2,8.439768971573,8.560019521305795,1.0525676930495553,463.99396968579106
2012-06-19T16:00:00Z,2012,171,17,9.01,19.79731557377049,1032.0655737704917,1032.0655737704917,6.8,8.456421384136323,8.559273892670468,1.0526593859457518,418.8981775688404
2012-06-19T17:00:00Z,2012,171,18,9.03,19.767151639344263,578.9426229508197,578.9426229508197,6,8.456778814657026,8.554240452807058,1.0556168078063344,234.97595463060372
2012-06-19T18:00:00Z,2012,171,19,9.03,19.767479508196722,272.19344262295084,272.19344262295084,5.8,8.482379508419244,8.547912119609371,1.0563983196884643,110.2338457705795
2012-06-19T19:00:00Z,2012,171,20,9.02,19.77108606557377,54.86311475409836,54.86311475409836,4.9,8.532881972433488,8.550717072725968,1.0548822892024918,22.123112715689444
2012-06-19T20:00:00Z,2012,171,21,9.01,19.77059426229508,6.227285714285714,6.227285714285714,3.1,8.517305792109916,8.550944821837584,1.053684731655626,2.5144399217182256
2012-06-19T21:00:00Z,2012,171,22,9,19.78780737704918,0.126,0.126,4.8,8.50682345282377,8.554675500997973,1.0520562701589413,0.05092152282060071
2012-06-19T22:00:00Z,2012,171,23,8.989999999999998,19.798954918032784,0.1512,0.1512,6.1,8.522579593561959,8.554117365897579,1.0509558865582251,0.06102375818848826
2012-06-19T23:00:00Z,2012,171,24,8.95,19.793545081967213,0.126,0.126,7.8,8.537431573377285,8.55336443996027,1.0463718765666874,0.050788800817796013
2012-06-20T00:00:00Z,2012,172,1,8.95,19.74043032786885,0.133875,0.133875,9.3,8.576310181178954,8.559931121425041,1.0455691609011475,0.053933581567887814
2012-06-20T01:00:00Z,2012,172,2,8.93,19.70764344262295,0.126,0.126,9,8.59406993744373,8.568167434852034,1.0422298662927814,0.05068462150169088
2012-06-20T02:00:00Z,2012,172,3,8.92,19.69174180327869,0.147,0.147,7.2,8.606398282895544,8.574944871478772,1.0402399238354196,0.05907031444759465
2012-06-20T03:00:00Z,2012,172,4,8.909999999999998,19.677807377049177,0.171,0.171,6.9,8.60249566825563,8.57664476055068,1.0388677913981732,0.06873717086109664
2012-06-20T04:00:00Z,2012,172,5,8.899999999999999,19.683709016393443,2.0484339622641508,2.0484339622641508,5.9,8.610612681925948,8.580063342880932,1.0372883793899408,0.8228466049985372
2012-06-20T05:00:00Z,2012,172,6,8.879999999999999,19.699118852459016,6.77960655737705,6.77960655737705,5.3,8.634753229464243,8.58633860032359,1.0342010038673926,2.7177781719331886
2012-06-20T06:00:00Z,2012,172,7,8.87,19.68043032786885,20.87295081967213,20.87295081967213,5.8,8.702850333507598,8.583851089562545,1.0333357262901957,8.319478884236247
2012-06-20T07:00:00Z,2012,172,8,8.87,19.66059426229508,80.04540983606557,80.04540983606557,4,8.756660309736919,8.582709560944176,1.0334731633426284,31.76008356484574
2012-06-20T08:00:00Z,2012,172,9,8.889999999999999,19.72075819672131,246.27704918032788,246.27704918032788,3.2,8.793422279713779,8.577833032946348,1.0363922876389244,97.41558367911287
2012-06-20T09:00:00Z,2012,172,10,8.889999999999999,19.873217213114753,808.9786885245902,808.9786885245902,5,8.808680874460455,8.546667319663904,1.0401715273912868,319.5846027003382
2012-06-20T10:00:00Z,2012,172,11,8.899999999999999,19.910266393442623,741.6950819672131,741.6950819672131,8.4,8.808815658563345,8.534755567854896,1.042794949338766,293.0011053281021
2012-06-20T11:00:00Z,2012,172,12,8.92,19.916331967213114,1237.0032786885247,1237.0032786885247,10.3,8.807204232199235,8.534558608975239,1.0451624282736096,488.7349288720061
2012-06-20T12:00:00Z,2012,172,13,8.92,19.953381147540984,725.2377049180328,725.2377049180328,9.6,8.809990119998684,8.523644727996787,1.0465006795392753,286.4715369299218
2012-06-20T13:00:00Z,2012,172,14,8.94,19.988463114754097,1512.3295081967212,1512.3295081967212,10.6,8.865579964233305,8.512937017299988,1.0501663505594054,594.6025465341276
2012-06-20T14:00:00Z,2012,172,15,8.959999999999999,19.96370901639344,1122.011475409836,1122.011475409836,11.1,8.903467837281307,8.504199583481363,1.053597097768494,439.7478279997746
2012-06-20T15:00:00Z,2012,172,16,8.959999999999999,19.926168032786883,543.1049180327869,543.1049180327869,9.5,8.927106867696608,8.509704761371848,1.052915494867951,212.43901670387316
2012-06-20T16:00:00Z,2012,172,17,8.969999999999999,19.925512295081965,172.4260655737705,172.4260655737705,8.3,8.952675740048623,8.508058720217212,1.054294557075059,67.30214722494568
2012-06-20T17:00:00Z,2012,172,18,8.95,19.919282786885244,25.016311475409836,25.016311475409836,5.8,8.990988768812382,8.522792810659565,1.0501252580968672,9.733436782226434
2012-06-20T18:00:00Z,2012,172,19,8.92,19.922561475409832,6.052918032786885,6.052918032786885,3.1,8.967105485059161,8.540015623773822,1.0444945762357123,2.3597694315070523
2012-06-20T19:00:00Z,2012,172,20,8.889999999999999,19.9240368852459,5.152131147540984,5.152131147540984,3.1,8.916122065022803,8.548613384958168,1.039934735572733,2.0171353178271083
2012-06-20T20:00:00Z,2012,172,21,8.86,19.922233606557374,0.4190697674418605,0.4190697674418605,2.9,8.961454039396779,8.552314343229336,1.0359768881758014,0.16345386759303188
2012-06-20T21:00:00Z,2012,172,22,8.879999999999999,19.923545081967212,0.133875,0.133875,4.5,9.008586332153648,8.539929457780344,1.039821235514988,0.052012542897379645
2012-06-20T22:00:00Z,2012,172,23,8.87,19.932397540983605,0.1395,0.1395,4.5,9.039911382362167,8.548411064106201,1.037619732308395,0.05405739091192832
