datetime,year,yday,hour,do,wtemp,par,wspeed,z,do_eq,o2_sat,par_int
2007-06-13T17:00:00Z,2007,164,18,9.164,20.423809523809524,619.6166666666667,6.7,12.536743567280404,8.563255409893197,1.0701537629500995,151.97671791369348
2007-06-13T18:00:00Z,2007,164,19,9.174,20.38714285714286,401.2557142857143,5.3,12.537494230817536,8.540609202987214,1.0741622502515682,98.41269694677645
2007-06-13T19:00:00Z,2007,164,20,9.154,20.364285714285714,126.1,3.4,12.53824489435467,8.544685015171744,1.0713092388714587,30.925798658821677
2007-06-13T20:00:00Z,2007,164,21,9.174,20.318571428571428,7.978571428571429,1.3,12.538995557891804,8.553374096233137,1.0725591908858731,1.9566219003642946
2007-06-13T21:00:00Z,2007,164,22,9.164,20.31714285714286,1e-5,1.1,12.539746221428937,8.55649801037988,1.0709989050290387,2.4522102826145942e-6
2007-06-13T22:00:00Z,2007,164,23,9.074,20.88,1e-5,1.1,12.54049688496607,8.461425406118328,1.0723961465687244,2.452074419065863e-6
2007-06-13T23:00:00Z,2007,164,24,8.943999999999999,20.897142857142857,1e-5,1.1,12.541247548503202,8.458330496073886,1.0574190739119909,2.4519385691639896e-6
2007-06-14T00:00:00Z,2007,165,1,8.974,20.745714285714286,1e-5,1.1,10.464666919203845,8.480700130942267,1.0581673519215593,2.9069516218653602e-6
2007-06-14T01:00:00Z,2007,165,2,8.994,20.604285714285716,1e-5,1.4,10.426596317323625,8.501709668772229,1.0579048627167322,2.9162311301919683e-6
2007-06-14T02:00:00Z,2007,165,3,9.014,20.474285714285713,1e-5,1.3,10.394920945926497,8.525426628118955,1.0573077915267735,2.9239912670610622e-6
2007-06-14T03:00:00Z,2007,165,4,9.024,20.365714285714287,1e-5,1.3,10.367291145759046,8.542861557134822,1.0563205244106222,2.930789707623701e-6
2007-06-14T04:00:00Z,2007,165,5,9.043999999999999,20.222857142857144,10.257142857142856,1.1,10.33926407057627,8.571199745141884,1.0551615023469842,3.0132552862969693
2007-06-14T05:00:00Z,2007,165,6,9.064,20.16,107.37571428571428,1.1,10.312749237384375,8.584406153143826,1.05586802841109,31.614535595044657
2007-06-14T06:00:00Z,2007,165,7,9.064,20.169999999999998,361.2842857142857,1.7,10.289177655639337,8.584244319462377,1.0558879340665912,106.58462754245183
2007-06-14T07:00:00Z,2007,165,8,9.033999999999999,20.255714285714287,671.12,3.4,10.26350890396197,8.570316442598818,1.0541034348622693,198.4215448840014
2007-06-14T08:00:00Z,2007,165,9,9.064,20.425714285714285,792.3342857142857,2.9,10.333246271711506,8.542747821659619,1.0610169220983883,232.88325271694993
2007-06-14T09:00:00Z,2007,165,10,9.074,20.501428571428573,1136.44,4.7,10.347373781865093,8.527761973310762,1.0640540892673591,333.6255498810742
2007-06-14T10:00:00Z,2007,165,11,9.043999999999999,20.891428571428573,942.2114285714285,5.2,10.352481578434839,8.457755493915124,1.0693144305846443,276.48676251546107
2007-06-14T11:00:00Z,2007,165,12,9.004,21.062857142857144,1212.6385714285714,5.2,10.34898561318494,8.427307656155781,1.0684313860812913,355.9468965310651
2007-06-14T12:00:00Z,2007,165,13,8.984,21.18857142857143,1101.5285714285715,4.7,10.355200960655122,8.404083051123644,1.0690041906236065,323.16350202597135
2007-06-14T13:00:00Z,2007,165,14,8.924,21.652857142857144,1265.2171428571428,6.1,10.360775220815249,8.324534597062073,1.0720118819795035,371.01189456888676
2007-06-14T14:00:00Z,2007,165,15,8.844,22.415714285714287,1435.1485714285714,5.1,10.337489439898611,8.199164044617065,1.0786465488278996,421.6686748718356
2007-06-14T15:00:00Z,2007,165,16,8.824,22.282857142857143,809.5085714285715,6.4,10.329123827613259,8.216009865360094,1.074000657813628,238.01384162240154
2007-06-14T16:00:00Z,2007,165,17,8.804,22.391428571428573,671.3614285714285,6.7,10.275643765454117,8.19626940490366,1.0741472205309341,198.28915985561193
2007-06-14T17:00:00Z,2007,165,18,8.834,22.461428571428574,720.7785714285715,6.1,10.255572160335799,8.183328965087425,1.0795117778704164,213.24675805121623
2007-06-14T18:00:00Z,2007,165,19,8.863999999999999,22.228571428571428,343.9442857142857,5,10.256826188051168,8.220534974880211,1.0782753223587087,101.7472159061503
2007-06-14T19:00:00Z,2007,165,20,8.863999999999999,22.07,86.78,2.9,10.233584939212383,8.247713144456519,1.074722149612793,25.722293887598372
2007-06-14T20:00:00Z,2007,165,21,8.873999999999999,21.908571428571427,7.571428571428572,1.1,10.234023458686712,8.274354144061448,1.0724704122519242,2.244149185379746
2007-06-14T21:00:00Z,2007,165,22,8.884,21.754285714285714,1e-5,1.1,10.240000539611168,8.30113850374179,1.070214645376111,2.9624684858254534e-6
2007-06-14T22:00:00Z,2007,165,23,8.863999999999999,21.821428571428573,1e-5,1.1,10.254279458114867,8.288586349833365,1.069422411238824,2.958885311664592e-6
2007-06-14T23:00:00Z,2007,165,24,8.684,22.34857142857143,1e-5,1.1,10.268856173858564,8.203894340866343,1.0585216775333257,2.9552351669806045e-6
2007-06-15T00:00:00Z,2007,166,1,8.644,22.375714285714285,1e-5,1.1,10.250936646310928,8.197692264544754,1.0544430945993837,2.9799893272891637e-6
2007-06-15T01:00:00Z,2007,166,2,8.674,22.127142857142857,1e-5,1.3,10.253810708767604,8.236410005469219,1.0531287289292552,2.979265788418233e-6
2007-06-15T02:00:00Z,2007,166,3,8.754,21.822857142857142,1e-5,1.4,10.268453077528592,8.285078260917901,1.0565983475731402,2.975584330481065e-6
2007-06-15T03:00:00Z,2007,166,4,8.824,21.534285714285716,1e-5,3.1,10.277082680561774,8.332817926078713,1.0589454945828187,2.9734183267772772e-06
