datetime,year,yday,hour,do,wtemp,par,wspeed,z,do_eq,o2_sat,par_int
2008-05-30T09:00:00Z,2008,151,10,10.621428571428572,12.226666666666667,275.6166666666667,3.1,4.239075986622071,10.017361880844405,1.060301973490574,141.23672793406828
2008-05-30T10:00:00Z,2008,151,11,10.631428571428572,12.231428571428571,270.51428571428573,3.3,4.258859457450759,10.002475788814866,1.0628797105729586,138.24978761673776
2008-05-30T11:00:00Z,2008,151,12,10.651428571428571,12.242857142857144,232.33428571428573,4.6,4.278642928279448,9.998544166145019,1.06529794682452,118.4189784437409
2008-05-30T12:00:00Z,2008,151,13,10.661428571428571,12.245714285714286,256.18857142857144,4.7,4.298426399108136,10.000040590741657,1.0661385296074946,130.22763033807828
2008-05-30T13:00:00Z,2008,151,14,10.67142857142857,12.24,468.90285714285716,4.5,4.318209869936824,9.998620982337297,1.0672900383242647,237.71866555158883
2008-05-30T14:00:00Z,2008,151,15,10.68142857142857,12.252857142857144,339.4657142857143,4.5,4.337993340765513,9.99260302700162,1.0689335443993555,171.63860575448024
2008-05-30T15:00:00Z,2008,151,16,10.69142857142857,12.267142857142856,323.51,5.2,4.3577768115942,9.985930793183549,1.07064917561081,163.1349678739539
2008-05-30T16:00:00Z,2008,151,17,10.70142857142857,12.235714285714286,271.5728571428572,4.8,4.377560282422888,9.97909031862077,1.0723851803866262,136.5801668764429
2008-05-30T17:00:00Z,2008,151,18,10.721428571428572,12.211428571428572,170.63,5,4.397343753251576,9.984647139420442,1.0737914341608767,85.58550669008024
2008-05-30T18:00:00Z,2008,151,19,10.731428571428571,12.138571428571428,41.191428571428574,6.7,4.417127224080264,10.007466661111913,1.0723421755807498,20.60615099157043
2008-05-30T19:00:00Z,2008,151,20,10.731428571428571,12.085714285714285,14.002857142857142,5.8,4.436910694908953,10.023536706830704,1.0706229632616062,6.9864008338155985
