datetime,year,yday,hour,do,wtemp,par,wspeed,z,do_eq,o2_sat,par_int
2009-05-10T00:00:00Z,2009,130,1,12.053333333333333,7.199365079365078,0,2.3,7.3598240283179734,11.422076089982454,1.0552664190273178,0
2009-05-10T01:00:00Z,2009,130,2,12.053333333333333,7.139007936507935,0,2.3,7.00094305537,11.441314892336703,1.0534919672044474,0
2009-05-10T02:00:00Z,2009,130,3,12.063333333333334,7.03329365079365,0,1.9,6.599713927835292,11.470872704194754,1.05164913293144,0
2009-05-10T03:00:00Z,2009,130,4,12.073333333333334,6.9547222222222205,0,1.3,6.161046491035395,11.497298201738849,1.050101782304591,0
2009-05-10T04:00:00Z,2009,130,5,12.043333333333333,6.960436507936507,0,1.1,5.638529481880723,11.499803257416417,1.0472642934622716,0
2009-05-10T05:00:00Z,2009,130,6,12.073333333333334,6.9218650793650776,21.5,1.1,5.135755736939975,11.510286932496248,1.0489167997408886,9.592718369470028
2009-05-10T06:00:00Z,2009,130,7,12.093333333333334,6.889007936507935,166.3,2.2,4.803666894186798,11.526529611936484,1.0491738398702317,77.51445861538267
2009-05-10T07:00:00Z,2009,130,8,12.113333333333333,6.886150793650792,360,4.2,4.69738984867658,11.530102245316836,1.0505833405123,170.20368096434942
2009-05-10T08:00:00Z,2009,130,9,12.133333333333333,7.047579365079364,1152.3,4.6,4.732791963461708,11.489938844734144,1.0559963370818164,542.2122343902045
2009-05-10T09:00:00Z,2009,130,10,12.133333333333333,7.157579365079363,1161.1,5,4.864878118324166,11.459172920751046,1.0588315070594208,536.8154617629472
2009-05-10T10:00:00Z,2009,130,11,12.123333333333333,7.27329365079365,1760.8,5.7,4.899836060615196,11.425703422835026,1.061057939689214,810.3147063664803
2009-05-10T11:00:00Z,2009,130,12,12.083333333333334,7.73329365079365,1050.2,5.1,4.949681539094692,11.298341258946634,1.0694785240059113,480.12719255880114
2009-05-10T12:00:00Z,2009,130,13,11.963333333333333,8.221865079365077,1062.2,5.1,5.013805052926569,11.163373353746994,1.0716593411540636,481.5347877181914
2009-05-10T13:00:00Z,2009,130,14,11.923333333333334,8.351865079365078,1170,5.2,4.962889301012747,11.128656049616945,1.0714081988133457,533.9668026128797
2009-05-10T14:00:00Z,2009,130,15,11.923333333333334,8.449007936507936,1195.6,6.5,4.939801344807971,11.1029822648014,1.0738856506267336,547.3134678868875
2009-05-10T15:00:00Z,2009,130,16,11.933333333333334,8.467579365079363,733.4,4.7,5.011620275449798,11.095640406810944,1.0754974833185997,332.5728480387119
2009-05-10T16:00:00Z,2009,130,17,11.983333333333334,8.374722222222221,379.3,4.6,5.0431950884388606,11.120441661710773,1.0775950900038096,171.2896805284979
2009-05-10T17:00:00Z,2009,130,18,12.033333333333333,8.237579365079364,409.1,5.6,5.035727487816859,11.160767663580804,1.0781815100944925,184.92796013400016
2009-05-10T18:00:00Z,2009,130,19,12.073333333333334,8.043293650793649,303.6,5.9,5.0435718897834345,11.214474864403366,1.0765848137620897,137.09723577003547
2009-05-10T19:00:00Z,2009,130,20,12.113333333333333,7.916150793650793,38.9,3.1,5.051846424444646,11.253184564484135,1.0764360314114005,17.547133545516118
2009-05-10T20:00:00Z,2009,130,21,12.113333333333333,7.774722222222222,0,1.1,5.0254702482147735,11.294964283261788,1.0724543282783374,0
2009-05-10T21:00:00Z,2009,130,22,12.093333333333334,7.83472222222222,0,1.1,4.9262098082963695,11.280698125351467,1.0720376699165104,0
2009-05-10T22:00:00Z,2009,130,23,11.923333333333334,8.097579365079364,0,1.1,4.827144136241618,11.208555534833637,1.0637707326584884,0
2009-05-10T23:00:00Z,2009,130,24,11.853333333333333,8.34472222222222,0,1.1,4.853744693791654,11.141837436570327,1.0638580396468267,0
2009-05-11T00:00:00Z,2009,131,1,11.873333333333333,8.33472222222222,0,1.4,4.954335834825711,11.143090421020538,1.065533248382805,0
2009-05-11T01:00:00Z,2009,131,2,11.823333333333334,8.25472222222222,0,1.1,5.0428326681272555,11.165967631202113,1.0588722557545558,0
2009-05-11T02:00:00Z,2009,131,3,12.003333333333334,7.756150793650793,0,1.1,5.080226903272344,11.303079642761256,1.0619524689468622,0
2009-05-11T03:00:00Z,2009,131,4,12.023333333333333,7.617579365079363,0,1.1,5.103136969131701,11.341126194375935,1.060153385763021,0
2009-05-11T04:00:00Z,2009,131,5,11.993333333333334,7.697579365079363,0,1.1,5.060657885540841,11.317000149086999,1.0597625850787762,0
2009-05-11T05:00:00Z,2009,131,6,11.993333333333334,7.690436507936507,60.6,1.1,5.0421682577952796,11.319307641588848,1.0595465476411308,27.499232621230593
2009-05-11T06:00:00Z,2009,131,7,11.993333333333334,7.68472222222222,315.2,2.3,4.977245314629656,11.325290311612605,1.0589868341861168,144.25088099139336
2009-05-11T07:00:00Z,2009,131,8,11.983333333333334,7.821865079365079,721.8,5.1,4.881712148669741,11.290639564010243,1.0613511542367453,334.505106534646
2009-05-11T08:00:00Z,2009,131,9,11.993333333333334,7.9461507936507925,1090.9,4.6,4.757609689971801,11.256844306310903,1.0654258873074698,513.9405793538705
2009-05-11T09:00:00Z,2009,131,10,11.993333333333334,8.127579365079363,1396.7,3.9,4.674171093032786,11.205524709283784,1.0703053756507137,665.3800763823235
2009-05-11T10:00:00Z,2009,131,11,12.003333333333334,8.291865079365078,1709.2,6.1,4.606284627880046,11.155295395068856,1.0760211099958275,821.7094874308391
2009-05-11T11:00:00Z,2009,131,12,12.003333333333334,8.33472222222222,1203.2,6.2,4.506551109097542,11.138715429905078,1.077622766186031,586.2934397471696
2009-05-11T12:00:00Z,2009,131,13,12.003333333333334,8.531865079365078,2029.6,5.2,4.50879276324941,11.082702572373167,1.0830691570894544,988.6798146228233
2009-05-11T13:00:00Z,2009,131,14,11.973333333333333,8.667579365079364,918.4,5,4.568609002152798,11.044010605820056,1.0841472143302304,443.7750205368201
2009-05-11T14:00:00Z,2009,131,15,11.953333333333333,8.696150793650792,857,6.1,4.639434527887842,11.035814507859678,1.0831401093974713,410.17638835873476
2009-05-11T15:00:00Z,2009,131,16,11.963333333333333,8.773293650793649,865.8,4.7,4.699092017874328,11.01129635513364,1.086460026821078,411.0890795107021
2009-05-11T16:00:00Z,2009,131,17,11.963333333333333,8.777579365079363,663.9,4.2,4.773619208652186,11.007322119768762,1.086852297331029,312.10851603180157
2009-05-11T17:00:00Z,2009,131,18,11.983333333333334,8.73472222222222,350.3,3.4,4.825918525370848,11.017482648627185,1.0876652784950378,163.54183192883494
2009-05-11T18:00:00Z,2009,131,19,11.983333333333334,8.719007936507934,307.4,3.6,4.966211226869985,11.02058300499872,1.0873592919628599,140.88477399093807
2009-05-11T19:00:00Z,2009,131,20,11.993333333333334,8.68329365079365,33,1.3,5.037813305039832,11.02979221699844,1.0873580478560552,14.983334588322023
2009-05-11T20:00:00Z,2009,131,21,11.983333333333334,8.64472222222222,0,1.7,5.0079375900350325,11.040967759006726,1.0853517186985595,0
2009-05-11T21:00:00Z,2009,131,22,11.983333333333334,8.627579365079363,0,1.1,4.974494941770253,11.048705046473797,1.0845916587444628,0
2009-05-11T22:00:00Z,2009,131,23,11.973333333333333,8.590436507936506,0,2.2,5.061735006095563,11.057248978809094,1.0828492110722918,0
2009-05-11T23:00:00Z,2009,131,24,11.973333333333333,8.517579365079364,0,1.3,5.129409020450264,11.07186643178797,1.0814195968763856,0
2009-05-12T00:00:00Z,2009,132,1,11.993333333333334,8.43329365079365,0,1.1,5.222338788768073,11.094282013969172,1.0810373594462568,0
2009-05-12T01:00:00Z,2009,132,2,12.013333333333334,8.331865079365079,0,1.4,5.4505812471527415,11.12084285982111,1.0802538516875133,0
2009-05-12T02:00:00Z,2009,132,3,12.033333333333333,8.286150793650792,0,1.7,5.892909052324299,11.130307215574874,1.0811321826314764,0
2009-05-12T03:00:00Z,2009,132,4,12.043333333333333,8.219007936507936,0,1.1,6.4514041809061125,11.146237793337587,1.0804841558765206,0
2009-05-12T04:00:00Z,2009,132,5,11.993333333333334,8.231865079365077,0,2.4,7.053558047251585,11.141908548942018,1.076416421894987,0
2009-05-12T05:00:00Z,2009,132,6,11.933333333333334,8.32472222222222,22.6,1.1,7.626591510485279,11.12105718179055,1.073039472620714,7.600899262206037
2009-05-12T06:00:00Z,2009,132,7,11.883333333333333,8.447579365079363,48.1,1.7,8.145596033413058,11.09277065012459,1.071268279868372,15.31768942141975
