datetime,year,yday,hour,do,wtemp,par,wspeed,z,do_eq,o2_sat,par_int
2010-04-26T06:00:00Z,2010,116,7,10.414,15.71,12.8,15.994756480080317,NA,9.417353424257808,1.1058308561697352,NA
2010-04-26T07:00:00Z,2010,116,8,10.364,15.686,64,17.212952572035,NA,9.42218997749848,1.099956594459536,NA
2010-04-26T08:00:00Z,2010,116,9,10.308,15.626,165.4,16.48519906255558,NA,9.434300775669694,1.0926087947697731,NA
2010-04-26T09:00:00Z,2010,116,10,10.274000000000001,15.59,259.8,19.285468001204656,NA,9.441580596319778,1.0881652595334188,NA
2010-04-26T10:00:00Z,2010,116,11,10.222,15.542,354.6,20.0923251530188,NA,9.451302629300763,1.081544036936235,NA
2010-04-26T11:00:00Z,2010,116,12,10.218,15.502,413.4,17.798319525311925,NA,9.49334658460333,1.076332767263753,NA
2010-04-26T12:00:00Z,2010,116,13,10.216,15.46,277.2,19.206364358869937,NA,9.501909996400824,1.0751522592688902,NA
2010-04-26T13:00:00Z,2010,116,14,10.232,15.46,286.8,19.12726071653522,NA,9.501909996400824,1.0768361312489512,NA
2010-04-26T14:00:00Z,2010,116,15,10.3,15.46,455.8,19.50695819974187,NA,9.501909996400824,1.0839925871642102,NA
2010-04-26T15:00:00Z,2010,116,16,10.394,15.46,413,15.915652837745599,NA,9.501909996400824,1.0938853350470679,NA
2010-04-26T16:00:00Z,2010,116,17,10.395999999999999,15.46,244.6,9.967058934174679,NA,9.501909996400824,1.0940958190445755,NA
2010-04-26T17:00:00Z,2010,116,18,10.444,15.46,212.4,7.847081319604191,NA,9.535867509505088,1.0952333376685144,NA
2010-04-26T18:00:00Z,2010,116,19,10.42,15.46,25,1.724459402896889,NA,9.535867509505088,1.0927165241771273,NA
2010-04-26T19:00:00Z,2010,116,20,10.404,15.446000000000002,27.6,2.246543442306039,NA,9.538734691249543,1.090710700816977,NA
2010-04-26T20:00:00Z,2010,116,21,10.284,15.418000000000001,1,2.199081256905207,NA,9.54447367540103,1.077482148282828,NA
2010-04-26T21:00:00Z,2010,116,22,10.184000000000001,15.39,0.6,2.6262409255126933,NA,9.55021882814374,1.066362999975305,NA
2010-04-26T22:00:00Z,2010,116,23,10.09,15.366,1,2.5471372831779733,NA,9.555148161496055,1.0559752532837967,NA
2010-04-26T23:00:00Z,2010,116,24,9.974,15.33,1,1.7877423167646644,NA,9.562550684613287,1.0430271513278104,NA
2010-04-27T00:00:00Z,2010,117,1,9.831999999999999,15.282,1,1.7719215882977208,NA,9.57243665593365,1.02711570244818,NA
2010-04-27T01:00:00Z,2010,117,2,9.7,15.256,1.2,2.0566947007027117,NA,9.577799178557509,1.012758757953087,NA
2010-04-27T02:00:00Z,2010,117,3,9.602,15.2,1.4,2.926834766384628,NA,9.589367459769491,1.0013173486451017,NA
2010-04-27T03:00:00Z,2010,117,4,9.49,15.176,0.4,1.7561008598307768,NA,9.594332932369849,0.9891255668210299,NA
2010-04-27T04:00:00Z,2010,117,5,9.288,15.14,1,1.724459402896889,NA,9.601789751624997,0.9673196602152332,NA
2010-04-27T05:00:00Z,2010,117,6,9.266,15.14,0.8,2.1199776145704874,NA,9.601789751624997,0.9650284207099861,NA
2010-04-27T06:00:00Z,2010,117,7,9.214,15.092,20.2,1.945949601434104,NA,9.611748281029602,0.9586185291790648,NA
2010-04-27T07:00:00Z,2010,117,8,9.04,15.08,120,4.6829356262154045,NA,9.648462142313102,0.93693687829849,NA
2010-04-27T08:00:00Z,2010,117,9,9.174,15.068,223.2,7.752156948802528,NA,9.650964208743977,0.9505785952131252,NA
2010-04-27T09:00:00Z,2010,117,10,9.18,15.032,360.6,10.346756417381334,NA,9.65847736302952,0.9504603733026259,NA
2010-04-27T10:00:00Z,2010,117,11,9.292,15.02,686,9.270946881629145,NA,9.660984068611087,0.9618067822086643,NA
2010-04-27T11:00:00Z,2010,117,12,9.478,15.02,950.8,6.929479068521443,NA,9.695247457674473,0.977592376200516,NA
2010-04-27T12:00:00Z,2010,117,13,9.796,15.044,1430.8,8.274240988211679,NA,9.690218378517569,1.0109163299886965,NA
2010-04-27T13:00:00Z,2010,117,14,10.028,15.104000000000001,1511.4,10.204369861178836,NA,9.677666043890525,1.0362002526766916,NA
2010-04-27T14:00:00Z,2010,117,15,10.39,15.23,1629.8,11.485848867001296,NA,9.6514004757564,1.0765277045646284,NA
2010-04-27T15:00:00Z,2010,117,16,10.652,15.318,1423.6,14.83984330199341,NA,9.633131701816172,1.1057670890134033,NA
2010-04-27T16:00:00Z,2010,117,17,10.78,15.378,1125.8,13.336874097633736,NA,9.620711115080498,1.120499292729236,NA
2010-04-27T17:00:00Z,2010,117,18,10.864,15.39,602.8,15.64670045380755,NA,9.618230431789868,1.1295217012157095,NA
2010-04-27T18:00:00Z,2010,117,19,10.975999999999999,15.418000000000001,413,12.340168204216269,NA,9.612446614390796,1.1418528955539609,NA
2010-04-27T19:00:00Z,2010,117,20,11.026,15.404,84.2,5.616358605765098,NA,9.649333878668674,1.142669549902782,NA
2010-04-27T20:00:00Z,2010,117,21,11.03,15.39,2.6,1.93012887296716,NA,9.652236233612932,1.142740369489626,NA
2010-04-27T21:00:00Z,2010,117,22,10.868,15.33,0.2,2.562958011644917,NA,9.664692596659595,1.124505501991476,NA
2010-04-27T22:00:00Z,2010,117,23,10.758,15.27,0.6,2.45221291237631,NA,9.677177729543638,1.1116877565611611,NA
2010-04-27T23:00:00Z,2010,117,24,10.632,15.256,1.8,3.132504236454899,NA,9.680095076790874,1.0983363195978753,NA
2010-04-28T00:00:00Z,2010,118,1,10.514000000000001,15.2,1.2,3.3856358919260026,NA,9.691780203365115,1.084836818353495,NA
2010-04-28T01:00:00Z,2010,118,2,10.418000000000001,15.187999999999999,0.6,2.847731124049908,NA,9.69428743984823,1.0746535075055605,NA
2010-04-28T02:00:00Z,2010,118,3,10.336,15.14,1,3.369815163459058,NA,9.704327989052537,1.0650917829302609,NA
2010-04-28T03:00:00Z,2010,118,4,10.236,15.128,1.2,3.3223529780582264,NA,9.70684103090535,1.0545140244297682,NA
2010-04-28T04:00:00Z,2010,118,5,10.158000000000001,15.068,0.8,3.1799664218557306,NA,9.719423704888696,1.0451236933822228,NA
2010-04-28T05:00:00Z,2010,118,6,10.092,15.032,1.2,3.812795560533488,NA,9.761242280558836,1.0338847976450625,NA
2010-04-28T06:00:00Z,2010,118,7,10.01,14.978,38.8,3.5438431765954417,NA,9.772645331564743,1.0242876580887084,NA
2010-04-28T07:00:00Z,2010,118,8,9.982000000000001,14.95,261.8,3.1483249649218434,NA,9.778567403049838,1.0208039264408726,NA
2010-04-28T08:00:00Z,2010,118,9,10.166,14.95,742.8,4.90442582475262,NA,9.778567403049838,1.0396205886794139,NA
2010-04-28T09:00:00Z,2010,118,10,10.346,14.95,1129,4.398162513810414,NA,9.778567403049838,1.0580281930432045,NA
2010-04-28T10:00:00Z,2010,118,11,10.504,14.95,1445.4,5.141736751756779,NA,9.778567403049838,1.074185979095865,NA
2010-04-28T11:00:00Z,2010,118,12,10.626,14.963999999999999,1661.8,5.537254963430377,NA,9.775605565741259,1.0869914839075503,NA
2010-04-28T12:00:00Z,2010,118,13,12.202,15.006,1779.4,7.198431452459491,NA,9.7667296677964,1.2493434767866423,NA
2010-04-28T13:00:00Z,2010,118,14,11.894,14.95,1798.6,5.252481851025387,NA,9.778567403049838,1.216333590571803,NA
2010-04-28T14:00:00Z,2010,118,15,12.002,14.926,1703.8,8.875428669955548,NA,9.783648571640622,1.2267407104942019,NA
2010-04-28T15:00:00Z,2010,118,16,13.636,14.902,1483.2,7.198431452459491,NA,9.788734461088415,1.3930299217130673,NA
2010-04-28T16:00:00Z,2010,118,17,14.692,14.952,1130.2,10.963764827592147,NA,9.778144185237752,1.5025346038751186,NA
2010-04-28T17:00:00Z,2010,118,18,15.04,15.84,840.8,9.28676761009609,NA,9.593419090762435,1.5677413712158277,NA
2010-04-28T18:00:00Z,2010,118,19,NaN,NaN,394.2,5.774565890434536,NA,NaN,NaN,NA
2010-04-28T19:00:00Z,2010,118,20,14.993333333333334,NaN,85.4,4.350700328409583,NA,NaN,NaN,NA
2010-04-28T20:00:00Z,2010,118,21,15.076,16.97,2.2,2.278184899239927,NA,9.367214748787276,1.6094431914194995,NA
2010-04-28T21:00:00Z,2010,118,22,14.744,15.965,1.2,2.3256470846407584,NA,9.567917050033921,1.5409832592505313,NA
2010-04-28T22:00:00Z,2010,118,23,14.394,15.56,0.8,3.1166835079879553,NA,9.650987407001828,1.4914536091464692,NA
2010-04-28T23:00:00Z,2010,118,24,14.05,14.842,0.8,3.5122017196615536,NA,9.801469878385813,1.4334584684061562,NA
2010-04-29T00:00:00Z,2010,119,1,13.945,14.716,0.8,2.3098263561738146,NA,9.828310842557073,1.418860292820355,NA
2010-04-29T01:00:00Z,2010,119,2,NaN,14.61,0.8,2.3414678131077022,NA,9.850993219307535,NaN,NA
2010-04-29T02:00:00Z,2010,119,3,NaN,14.598,0.8,3.369815163459058,NA,9.853566927600486,NaN,NA
2010-04-29T03:00:00Z,2010,119,4,NaN,14.626000000000001,0.8,3.3223529780582264,NA,9.847563475407757,NaN,NA
2010-04-29T04:00:00Z,2010,119,5,13.254999999999999,14.64,0.8,3.844437017467376,NA,9.844564198639956,1.3464283164338753,NA
2010-04-29T05:00:00Z,2010,119,6,13.078,14.534,0.8,4.065927216004591,NA,9.867313677251083,1.3253860602558016,NA
2010-04-29T06:00:00Z,2010,119,7,12.572,14.453999999999999,57.2,4.208313772207086,NA,9.884545340677327,1.2718844991547702,NA
2010-04-29T07:00:00Z,2010,119,8,9.6,14.482,271.8,3.2274286072565626,NA,9.878508150530605,0.9718066588308027,NA
2010-04-29T08:00:00Z,2010,119,9,8.326,14.51,601.8,3.3381737065251706,NA,9.907102556075303,0.840407167774222,NA
2010-04-29T09:00:00Z,2010,119,10,8.514,14.496,995,8.495731186748893,NA,9.875492023807166,0.8621342591817224,NA
2010-04-29T10:00:00Z,2010,119,11,8.93,14.496,1377.8,6.676347413050341,NA,9.875492023807166,0.9042587425995751,NA
2010-04-29T11:00:00Z,2010,119,12,9.026,14.427999999999999,1648,9.460795623232473,NA,9.890157203955852,0.91262452293375,NA
2010-04-29T12:00:00Z,2010,119,13,8.712,14.418000000000001,1726.2,8.638117742951389,NA,9.892317127721638,0.8806834523719435,NA
2010-04-29T13:00:00Z,2010,119,14,8.446,14.546,1707.4,12.656582773555147,NA,9.830134318674938,0.8591947705083328,NA
2010-04-29T14:00:00Z,2010,119,15,8.136000000000001,14.638,1677.2,16.026397937014206,NA,9.810459038009522,0.8293189919531779,NA
2010-04-29T15:00:00Z,2010,119,16,7.928,14.598,1448.2,18.715921776394676,NA,9.819004861889125,0.8074137971731989,NA
2010-04-29T16:00:00Z,2010,119,17,7.772,14.57,1140.6,14.096269064047044,NA,9.824994849594585,0.7910436716738535,NA
2010-04-29T17:00:00Z,2010,119,18,7.798,14.626000000000001,795.6,15.59923826840672,NA,9.778479305624007,0.7974655113822298,NA
2010-04-29T18:00:00Z,2010,119,19,7.806,14.586,411,12.05539509181128,NA,9.787000564905782,0.7975885919523442,NA
2010-04-29T19:00:00Z,2010,119,20,8.148,14.57,96,8.290061716678622,NA,9.79041277966221,0.832242744343321,NA
2010-04-29T20:00:00Z,2010,119,21,8.47,14.725999999999999,2.4,7.388280194062818,NA,9.757233980761942,0.8680738841253635,NA
2010-04-29T21:00:00Z,2010,119,22,10.046,15.004,1.2,6.897837611587556,NA,9.69860276755011,1.0358193072524036,NA
2010-04-29T22:00:00Z,2010,119,23,11.268,15.182,0.4,3.844437017467376,NA,9.661391373265763,1.1662916410963247,NA
2010-04-29T23:00:00Z,2010,119,24,11.774,15.638,0.6,2.7844482101821324,NA,9.56721780087697,1.2306608091352063,NA
2010-04-30T00:00:00Z,2010,120,1,11.836,15.828,0.8,3.4172773488598898,NA,9.528461799159855,1.242173212159344,NA
2010-04-30T01:00:00Z,2010,120,2,11.558,15.738,0.6,3.132504236454899,NA,9.546784840284941,1.2106693712450978,NA
2010-04-30T02:00:00Z,2010,120,3,11.404,15.674000000000001,0.6,2.9110140379176843,NA,9.559852933764825,1.1929053803455238,NA
2010-04-30T03:00:00Z,2010,120,4,11.416,15.65,0.6,3.93936138826904,NA,9.564761718243819,1.1935477679726334,NA
2010-04-30T04:00:00Z,2010,120,5,11.17,15.65,0.6,3.7969748320665446,NA,9.564761718243819,1.1678283609192637,NA
2010-04-30T05:00:00Z,2010,120,6,10.99,15.674000000000001,1.2,3.4330980773268336,NA,9.559852933764825,1.1495992748156179,NA
2010-04-30T06:00:00Z,2010,120,7,10.86,15.662,39.6,3.9710028452029276,NA,9.596125712072036,1.1317067247605974,NA
2010-04-30T07:00:00Z,2010,120,8,10.844,15.662,261.8,7.767977677269473,NA,9.596125712072036,1.1300393852029391,NA
2010-04-30T08:00:00Z,2010,120,9,11.046,15.552,733.6,10.172728404244952,NA,9.618747037496176,1.1483824199700907,NA
2010-04-30T09:00:00Z,2010,120,10,11.162,15.308,1119,8.163495888943071,NA,9.669267133327189,1.1543791112697457,NA
2010-04-30T10:00:00Z,2010,120,11,10.456,14.954,1426.6,12.482554760418765,NA,9.74341124476746,1.0731354489029932,NA
2010-04-30T11:00:00Z,2010,120,12,9.054,14.676,1640,12.41927184655099,NA,9.767846334230793,0.9269187587719143,NA
2010-04-30T12:00:00Z,2010,120,13,8.182,14.702,1430.8,12.814790058224588,NA,9.796813309751311,0.8351695333273323,NA
2010-04-30T13:00:00Z,2010,120,14,8.512,14.927999999999999,1752.4,14.333579991051206,NA,9.714568848769073,0.8762097559356482,NA
2010-04-30T14:00:00Z,2010,120,15,8.642,15.056,1514.2,13.684930123906502,NA,9.68770558585964,0.8920584882982022,NA
2010-04-30T15:00:00Z,2010,120,16,9.028,15.166,1298,11.58077323780296,NA,9.664725779526636,0.9341185881470688,NA
2010-04-30T16:00:00Z,2010,120,17,9.395999999999999,15.192,1172.8,10.425860059716054,NA,9.659308412876873,0.972740448733798,NA
2010-04-30T17:00:00Z,2010,120,18,9.616,15.356,781.4,17.339518399770554,NA,9.625262005431821,0.9990377399153816,NA
2010-04-30T18:00:00Z,2010,120,19,9.81,15.662,391.8,15.630879725340607,NA,9.562306762780947,1.0259030841996348,NA
2010-04-30T19:00:00Z,2010,120,20,9.88,15.828,95,10.742274629054931,NA,9.528461799159855,1.0368934890279082,NA
2010-04-30T20:00:00Z,2010,120,21,10.068,15.828,2,3.7495126466657127,NA,9.528461799159855,1.0566238509648762,NA
2010-04-30T21:00:00Z,2010,120,22,10.214,15.9,0.2,2.135798343037431,NA,9.513848598629803,1.073592867714022,NA
2010-04-30T22:00:00Z,2010,120,23,10.656,16.014,0.6,3.0534005941201796,NA,9.490792855654073,1.122772371293697,NA
2010-04-30T23:00:00Z,2010,120,24,11.252,16.078,0.6,4.619652712347629,NA,9.47789304607191,1.1871836857943194,NA
2010-05-01T00:00:00Z,2010,121,1,11.106,16.15,0.6,6.39157430064535,NA,9.463418211704623,1.1735717212902823,NA
2010-05-01T01:00:00Z,2010,121,2,10.9,16.292,0.2,6.4232157575792375,NA,9.434986272807329,1.155274600813676,NA
2010-05-01T02:00:00Z,2010,121,3,10.842,16.342,0.4,5.568896420364265,NA,9.425011391218913,1.1503434372611228,NA
2010-05-01T03:00:00Z,2010,121,4,10.658,16.266000000000002,0.6,6.249187744442854,NA,9.440180680806625,1.1290038146906862,NA
2010-05-01T04:00:00Z,2010,121,5,10.674,16.238,1.2,7.562308207199202,NA,9.445780384824658,1.130028389941033,NA
2010-05-01T05:00:00Z,2010,121,6,10.552,16.238,2.8,5.252481851025387,NA,9.445780384824658,1.1171125698573898,NA
2010-05-01T06:00:00Z,2010,121,7,10.462,16.354,11.4,3.0534005941201796,NA,9.455973176840732,1.106390617268585,NA
2010-05-01T07:00:00Z,2010,121,8,10.386,16.432,31,6.185904830575078,NA,9.440405346529134,1.100164624161877,NA
2010-05-01T08:00:00Z,2010,121,9,10.37,16.330000000000002,78.4,8.052750789674462,NA,9.460772530222968,1.0961049921528556,NA
2010-05-01T09:00:00Z,2010,121,10,10.424,16.202,206,7.435742379463649,NA,9.452988743862969,1.1027200266971042,NA
2010-05-01T10:00:00Z,2010,121,11,10.546,16.054000000000002,386,4.698756354682349,NA,9.48272679667803,1.1121273686482724,NA
2010-05-01T11:00:00Z,2010,121,12,10.736,16.188,502.8,5.521434234963434,NA,9.489258177935858,1.1313845401490952,NA
2010-05-01T12:00:00Z,2010,121,13,10.438,16.002,521.6,11.644056151670737,NA,9.49321506727699,1.0995221245939824,NA
2010-05-01T13:00:00Z,2010,121,14,10.568,15.838000000000001,672.4,8.84378721302166,NA,9.526429787933106,1.1093347912337763,NA
2010-05-01T14:00:00Z,2010,121,15,10.656,16.276,682.6,5.806207347368424,NA,9.43818222604171,1.1290309664289067,NA
2010-05-01T15:00:00Z,2010,121,16,10.478,16.138,610.8,6.945299796988387,NA,9.465827936395403,1.1069290579129238,NA
2010-05-01T16:00:00Z,2010,121,17,10.264,16.05,369.8,8.24259953127779,NA,9.483532850602401,1.0822970892485517,NA
2010-05-01T17:00:00Z,2010,121,18,10.284,15.902,153.4,8.036930061207519,NA,9.513443248653015,1.0809966203830654,NA
2010-05-01T18:00:00Z,2010,121,19,10.395999999999999,16.202,120.6,4.730397811616236,NA,9.452988743862969,1.0997580005317629,NA
2010-05-01T19:00:00Z,2010,121,20,10.514,16.396,48.4,2.45221291237631,NA,9.414259699367356,1.116816439715015,NA
2010-05-01T20:00:00Z,2010,121,21,10.618,16.512,4.4,1.7402801313638327,NA,9.39123755426214,1.130628411713545,NA
2010-05-01T21:00:00Z,2010,121,22,10.592,16.445999999999998,0.2,2.0250532437688236,NA,9.40432398682579,1.12629041862424,NA
2010-05-01T22:00:00Z,2010,121,23,10.926,16.406,0.6,1.993411786834936,NA,9.412271054134026,1.1608250481907998,NA
2010-05-01T23:00:00Z,2010,121,24,11.006,16.497999999999998,0.8,2.1674397999713193,NA,9.394010739340663,1.1715975535250962,NA
2010-05-02T00:00:00Z,2010,122,1,10.972,16.564,0.6,3.33817370652517,NA,9.38094997137589,1.1696043613364195,NA
2010-05-02T01:00:00Z,2010,122,2,10.814,16.588,0.2,4.002644302136815,NA,9.376208658109668,1.1533446400690708,NA
2010-05-02T02:00:00Z,2010,122,3,10.698,16.624000000000002,1.4,6.945299796988387,NA,9.369104727079174,1.1418380209882775,NA
2010-05-02T03:00:00Z,2010,122,4,10.642000000000001,16.695999999999998,3.2,3.480560262727666,NA,9.321798230863301,1.1416252247088634,NA
2010-05-02T04:00:00Z,2010,122,5,10.612,16.708,3.2,1.724459402896889,NA,9.352566306832323,1.1346618299030529,NA
2010-05-02T05:00:00Z,2010,122,6,10.52,16.72,2.8,2.926834766384628,NA,9.350207941781244,1.125108667689791,NA
2010-05-02T06:00:00Z,2010,122,7,10.358,16.72,13.6,9.80885164950524,NA,9.317096137363452,1.1117197726942316,NA
