datetime,year,yday,hour,do,wtemp,par,wspeed,z,do_eq,o2_sat,par_int
2012-07-11T23:00:00Z,2012,193,24,17.078,28.826,0.2,2.7686274817151886,1.3529401103300285,7.520934717830806,2.27072839224506,0.059636196663221855
2012-07-12T00:00:00Z,2012,194,1,16.732,28.928,0.4,3.622946818930161,1.3766611627739844,7.480686655589852,2.236693069812945,0.1139492239440741
2012-07-12T01:00:00Z,2012,194,2,16.58,28.79,0.8,2.436392183909366,1.4413838385753877,7.525693899949615,2.203119103756134,0.21878182058745024
2012-07-12T02:00:00Z,2012,194,3,16.008,28.625999999999998,1,1.7719215882977208,1.4744230265462104,7.520525033756355,2.1285747907422783,0.26796621386488334
2012-07-12T03:00:00Z,2012,194,4,15.164,28.814,1,2.657882382446581,1.516708783552832,7.495682936493188,2.0230311405213186,0.2611951641890695
2012-07-12T04:00:00Z,2012,194,5,14.4,28.7,1,2.45221291237631,1.5070723008719136,7.510730141903905,1.917257008031675,0.26271118144512023
2012-07-12T05:00:00Z,2012,194,6,13.524,28.587999999999997,8,1.7719215882977208,1.5164403425089055,7.552493172196493,1.7906669614461648,2.089897469321869
2012-07-12T06:00:00Z,2012,194,7,12.452,28.561999999999998,82.6,1.3764033766241222,1.5221755966653816,7.555954350560095,1.6479718407876538,21.504254004428102
2012-07-12T07:00:00Z,2012,194,8,11.432,28.512,318.2,1.7402801313638327,1.5324759378282424,7.562618044084806,1.5116458260035597,82.33366234708528
2012-07-12T08:00:00Z,2012,194,9,10.7,28.535999999999998,672.8,2.0725154291696555,1.536646525522081,7.559418225086462,1.4154528406023754,173.65489260221443
2012-07-12T09:00:00Z,2012,194,10,10.612,28.56,1021.2,3.7495126466657127,1.5516904777166254,7.556220706676158,1.4044057753135724,261.24456139371915
2012-07-12T10:00:00Z,2012,194,11,11.944,28.535999999999998,1326.6,4.239955229140975,1.5658793742333112,7.559418225086462,1.5800157689864274,336.5552980157222
2012-07-12T11:00:00Z,2012,194,12,9.242,28.436,1549.8,4.4298039707443015,1.6058987892697334,7.5727660160496875,1.2204259289686947,384.15842950066263
2012-07-12T12:00:00Z,2012,194,13,9.698,28.14,1704.8,4.90442582475262,1.656286913081028,7.612511686678712,1.2739553512897361,410.65581035875067
2012-07-12T13:00:00Z,2012,194,14,7.006,28.064,1085.2,5.537254963430377,1.713258932581497,7.622774119611959,0.9190879711330924,253.28109322831574
2012-07-12T14:00:00Z,2012,194,15,2.98,28.078,1324,7.783798405736416,1.754082336698125,7.593740777488919,0.39242846013837984,302.2543174223728
2012-07-12T15:00:00Z,2012,194,16,2.65,27.954,1416,9.318409067029979,1.8002181381733073,7.610476501658616,0.34820421552086295,315.4276626894889
2012-07-12T16:00:00Z,2012,194,17,2.61,27.802,1245.6,9.065277411558874,1.8671413481559473,7.631077450136602,0.34202247547012893,268.01165392179973
2012-07-12T17:00:00Z,2012,194,18,3.388,27.692,864.4,7.942005690405856,1.9135966946496958,7.6460456572700695,0.44310486124008386,181.67405559680412
2012-07-12T18:00:00Z,2012,194,19,2.726,27.604,545.6,6.802913240785892,1.9559499683631492,7.658056500813654,0.3559649892515637,112.2881659690453
2012-07-12T19:00:00Z,2012,194,20,2.312,27.59,224.2,5.774565890434536,1.995694163541522,7.659970301438889,0.30182884645984875,45.25728026755392
2012-07-12T20:00:00Z,2012,194,21,2.212,27.716,21.2,4.034285759070704,2.02681062832733,7.642775577958166,0.2894236494892547,4.216049539387586
2012-07-12T21:00:00Z,2012,194,22,2.514,27.854,1e-5,3.4963809911946098,2.0458338500905104,7.624019030462498,0.32974734060278077,1.970826178626703e-6
2012-07-12T22:00:00Z,2012,194,23,2.806,27.84,0.2,3.0692213225871234,2.0675570667343854,7.653159360612142,0.3666459651214633,0.03901561561297641
2012-07-12T23:00:00Z,2012,194,24,4.109999999999999,27.856,0.2,3.0059384087193477,2.094226741861995,7.650982113215036,0.5371859375936937,0.0385338657162067
2012-07-13T00:00:00Z,2012,195,1,3.984,27.842000000000002,0.4,1.8984874160332723,2.1332780391526964,7.652887146628644,0.520587841381548,0.07325303638207382
2012-07-13T01:00:00Z,2012,195,2,5.194,27.842000000000002,0.6,2.420571455442422,2.143484644544955,7.652887146628644,0.678698104451747,0.10936862032268312
2012-07-13T02:00:00Z,2012,195,3,6.38,27.914,0.8,1.7086386744299449,2.144999886188147,7.643098479400139,0.8347399967690495,0.14572420804095151
2012-07-13T03:00:00Z,2012,195,4,6.628,28.05,1,1.6769972174960572,2.1451217166572074,7.624667146747785,0.8692838483876766,0.18214515463398623
2012-07-13T04:00:00Z,2012,195,5,6.23,28.038,1,1.6769972174960572,2.141445049031125,7.626290381218575,0.8169109342259969,0.18245059482407763
2012-07-13T05:00:00Z,2012,195,6,6.066,27.99,5.6,2.0725154291696555,2.160728324257048,7.632789232722238,0.7947291370230275,1.0128129754093926
2012-07-13T06:00:00Z,2012,195,7,5.732,27.93,82.8,3.2432493357235064,2.157723998658037,7.640926131733255,0.7501708433215494,14.995544278564529
2012-07-13T07:00:00Z,2012,195,8,5.716,27.882,333.6,4.999350195554283,2.1446630443964714,7.647446348850773,0.7474390455657106,60.776317355954056
2012-07-13T08:00:00Z,2012,195,9,5.7780000000000005,27.87,660.2,5.220840394091499,2.1406782439816983,7.649077892183983,0.755385169486129,120.49602072453257
2012-07-13T09:00:00Z,2012,195,10,6.8340000000000005,27.856,1028,4.0184650306037595,2.1583824843295867,7.650982113215036,0.8932186611959376,186.12104679114225
2012-07-13T10:00:00Z,2012,195,11,7.24,27.87,1137.4,5.015170924021228,2.178061369321624,7.649077892183983,0.9465193193284136,204.1084540784035
2012-07-13T11:00:00Z,2012,195,12,6.758,27.87,1317.2,6.7870925123189485,2.187752530137905,7.649077892183983,0.8835051878482623,235.34919581326562
2012-07-13T12:00:00Z,2012,195,13,7.54,27.882,1011.4,6.4232157575792375,2.19326315107337,7.647446348850773,0.9859500356132712,180.2662545902864
2012-07-13T13:00:00Z,2012,195,14,7.33,27.894000000000002,1112.2,6.3757535721784055,2.2003552547751193,7.645815401527514,0.9586943465226195,197.6066194212009
2012-07-13T14:00:00Z,2012,195,15,6.684,27.814,1161.8,6.882016883120612,2.200808195826185,7.6566996530762514,0.8729609757272577,206.3775370920894
2012-07-13T15:00:00Z,2012,195,16,6.094,27.814,1162.4,7.119327810124771,2.202441545337188,7.629447591380165,0.7987472129548501,206.3341413758559
2012-07-13T16:00:00Z,2012,195,17,5.582,27.692,1152.2,6.9927619823892195,2.2056120237768457,7.6460456572700695,0.7300505712639161,204.23559652718293
2012-07-13T17:00:00Z,2012,195,18,5.392,27.692,924,7.214252180926434,2.2072685484561485,7.6460456572700695,0.7052011250904759,163.66511972465932
2012-07-13T18:00:00Z,2012,195,19,5.79,27.566,496.2,6.613064499182565,2.2073512148334316,7.6632530129942404,0.755553808569566,87.88707027090611
2012-07-13T19:00:00Z,2012,195,20,5.318,27.552,155,6.233367015975911,2.2083841074404873,7.665169043565364,0.6937876998895766,27.44105996480719
2012-07-13T20:00:00Z,2012,195,21,5.104,27.63,13.4,5.284123307959274,2.211753890837361,7.681834521185134,0.6644246222597057,2.3687825538354006
2012-07-13T21:00:00Z,2012,195,22,4.390000000000001,27.564,0.6,4.635473440814573,2.2294156671707808,7.69088483216745,0.5708055829465344,0.10524119510725592
2012-07-13T22:00:00Z,2012,195,23,4.452,27.514,0.6,4.366521056876526,2.247903783764084,7.69775333677053,0.5783505660974798,0.1043920534719842
2012-07-13T23:00:00Z,2012,195,24,4.584,27.43,1,3.2907115211243383,2.2543644635665037,7.709316202989755,0.5946052645009262,0.17349737491576928
2012-07-14T00:00:00Z,2012,196,1,5.804,27.477999999999998,1,2.483854369310198,2.260078848442175,7.702705194764458,0.753501510605,0.167610306310982
2012-07-14T01:00:00Z,2012,196,2,5.642,27.502,0.8,1.8826666875663283,2.269117822081979,7.699403347543777,0.7327840542085486,0.13356230849734932
2012-07-14T02:00:00Z,2012,196,3,5.986,27.55,0.6,2.499675097777142,2.275387501701111,7.692806951054193,0.7781294965655808,0.09989988422753708
2012-07-14T03:00:00Z,2012,196,4,6.882,27.526,0.6,2.7369860247813005,2.280768304591439,7.668729569250681,0.8974107038008965,0.09966771531854904
2012-07-14T04:00:00Z,2012,196,5,6.802,27.592000000000002,0.6,2.2623641707729827,2.2947696794563077,7.659696851097328,0.8880247002236838,0.09906846309933075
2012-07-14T05:00:00Z,2012,196,6,6.82,27.794,3.6,2.3256470846407584,2.3041344028263704,7.659424865731042,0.8904062797865275,0.5920292573400996
2012-07-14T06:00:00Z,2012,196,7,6.888,27.814,55,2.3414678131077022,2.3024257192955426,7.6566996530762514,0.8996043089182153,9.051508993744397
2012-07-14T07:00:00Z,2012,196,8,6.6,27.842000000000002,226.8,2.3731092700415903,2.296720494952712,7.652887146628644,0.8624196167465403,37.41652781836166
2012-07-14T08:00:00Z,2012,196,9,6.496,27.882,273.2,3.5596639050623855,2.2847564875902306,7.647446348850773,0.8494338768360491,45.30398576235638
2012-07-14T09:00:00Z,2012,196,10,7.006,27.93,336.2,2.3731092700415903,2.2636399178830873,7.640926131733255,0.9169045583235825,56.26330729546514
2012-07-14T10:00:00Z,2012,196,11,7.43,27.942,748,4.445624699211246,2.227075614736863,7.639297564566715,0.9726025118412066,127.20025917843951
2012-07-14T11:00:00Z,2012,196,12,7.344,27.942,767.6,5.42650986416177,2.1741289490910383,7.639297564566715,0.9613449322963421,133.6552209339956
2012-07-14T12:00:00Z,2012,196,13,7.03,27.93,1407.2,5.252481851025387,2.1400095263024594,7.640926131733255,0.9200455388259756,248.85285521838114
2012-07-14T13:00:00Z,2012,196,14,8.244,27.93,1645.2,4.603831983880685,2.131081459627335,7.640926131733255,1.078926802572026,292.1353570253839
2012-07-14T14:00:00Z,2012,196,15,8.406,27.965999999999998,1057.4,5.505613506496489,2.1230098965963125,7.608854162429004,1.1047655560947853,188.4597092845008
2012-07-14T15:00:00Z,2012,196,16,8.378,27.99,804.2,6.676347413050341,2.1212755217936263,7.60561125659405,1.101555117313719,143.4467667812613
2012-07-14T16:00:00Z,2012,196,17,8.874,27.99,507.2,8.258420259744735,2.1201787316537417,7.60561125659405,1.166770125452607,90.51609625146699
2012-07-14T17:00:00Z,2012,196,18,7.142,27.942,395.6,8.258420259744735,2.120296747933389,7.612099432277605,0.9382431303663427,70.59585294317606
2012-07-14T18:00:00Z,2012,196,19,6.542,27.906,296,7.499025293331425,2.1221249151824866,7.616971776334184,0.8588715032824323,52.77742498027191
2012-07-14T19:00:00Z,2012,196,20,6.172,27.704,131,5.885310989703145,2.1185696406204677,7.644410317873865,0.8073873252942569,23.395947024899264
2012-07-14T20:00:00Z,2012,196,21,6.738,27.606,13,5.568896420364265,2.1170973573462457,7.68512342514966,0.8767588530783791,2.3233155572837463
2012-07-14T21:00:00Z,2012,196,22,7.542,27.78,0.4,3.986823573669872,2.1185243614791083,7.6613335042739195,0.9844239251290459,0.0714395007089787
2012-07-14T22:00:00Z,2012,196,23,7.014,27.68,0.6,3.0375798656532353,2.124886956131464,7.6749903968188775,0.9138773649680599,0.10684511673293345
2012-07-14T23:00:00Z,2012,196,24,6.29,27.552,0.6,2.5787787401118614,2.146134918760347,7.692532312085948,0.8176761233901623,0.10580876530128615
2012-07-15T00:00:00Z,2012,197,1,5.61,27.514,0.8,2.9426554948515715,2.1663915089808974,7.69775333677053,0.7287840691390076,0.13551830897990536
2012-07-15T01:00:00Z,2012,197,2,5.144,27.526,0.8,2.3731092700415903,2.1841230089354187,7.696103934027981,0.6683901418295604,0.13443572184745647
2012-07-15T02:00:00Z,2012,197,3,4.714,27.502,0.8,1.6928179459630008,2.2039027458454474,7.699403347543777,0.6122552342323819,0.13324766889030104
2012-07-15T03:00:00Z,2012,197,4,4.61,27.477999999999998,0.8,1.7561008598307768,2.2255195100857876,7.67531031576605,0.6006271812268595,0.13197233363348415
2012-07-15T04:00:00Z,2012,197,5,4.664,27.442,1,2.6262409255126933,2.24787537847779,7.707662535719674,0.6051121177640552,0.16334758859403523
2012-07-15T05:00:00Z,2012,197,6,4.654,27.406,3,3.844437017467376,2.272037511931126,7.712625370337931,0.6034261715730247,0.48490005851180434
